"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcedcc30932457)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcedcc30932457)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-21 06:56:00,0,73.4,34764,63899,0,0,0,0,0,173,285,124,456,65.7,451,38.5,0,588,32.3,0,38.5,1719,4.27,450,0,65.8,41966,71.0,19,1731,6707,1079,73.4,0,35597,60295,0,0,0,0,0,225,114,29.0,257,40.6,257,19,0,698,26.2,0.389,19,162,4.13,252,0,41,30114,70.6,38.5,190,1069,1076
2023-03-21 06:58:00,0,71.2,24799,53221,0,0,0.389,0,0,173,284,124,452,65.8,446,38.5,0,586,32.0,0,38.5,1947,4.73,448,0,65.3,41867,296,19,1966,7194,1877,71.2,0,36305,62657,0,0,0,0,0,225,105,29.0,252,40.3,249,19,0,701,26.0,0,19,165,4.60,250,0,40.3,19326,79.9,38.5,184,1072,1863
2023-03-21 07:00:00,0,74.1,34007,63129,0,0,0,0,0,174,287,124,453,66.2,447,38.5,0,586,31.8,0,38.5,1815,4.97,448,0,65.4,41988,143,19,1826,6909,1347,74.1,0,35854,61584,0,0,0,0,0,225,108,29.0,252,40.7,251,19,0,701,25.7,0,19,159,5.22,249,0,40.3,29101,71.7,38.9,199,1121,1336
2023-03-21 07:02:00,0,74.9,28126,81438,0,0,0,0.389,62,174,285,124,453,66.1,448,751,0,584,32.3,0,38.5,1801,4.50,451,0,65.7,41924,153,19,1838,6895,1353,74.9,0,59131,89263,0,0,0,0,151,225,106,29.0,252,40.7,258,472,0,704,26.2,0,19,165,4.37,253,0,41,20390,76.9,38.5,224,1103,1343
2023-03-21 07:04:00,0,74.1,27036,80327,0,0,0,0,62,173,289,119,455,65.7,448,751,0,587,32.3,0,38.5,1975,4.27,449,0,65.8,41855,296,19,2009,7181,1877,74.1,0,59617,90765,0,0,0,0,152,225,119,27.7,255,40.3,253,472,0,701,26.2,0,19,191,4.13,251,0,41.4,18753,78.8,38.5,231,1104,1865
2023-03-21 07:06:00,0,79.2,28738,57596,0,0,0,0,0,172,290,124,455,66.1,447,38.5,0,587,32.3,0,38.5,1740,4.26,448,0,66.9,41907,71.3,19.0,1747,6849,1080,79.2,0,35535,60472,0,0,0,0,0,227,112,29.0,255,41.1,252,19.0,0,699,26.2,0,19.0,185,4.13,250,0,42.2,24070,70.5,38.5,202,1153,1070
2023-03-21 07:08:00,0,82.9,23785,52331,0,0,0,0,0,173,283,124,453,65.3,447,38.5,0,587,32.3,0,38.5,1945,4.27,450,0,67.3,41885,296,19,1957,7250,1877,82.9,0,36326,62864,0,0,0,0,0,226,107,29.0,252,40.3,251,19,0.389,700,26.2,0,19,203,4.13,252,0,41.9,18304,79.5,38.5,227,1163,1867
2023-03-21 07:10:00,0,77.8,33318,62515,0,0,0,0,0.389,171,292,124,454,65.7,447,38.5,0,585,32.3,0,38.5,1896,4.27,447,0,66.3,41968,223,19,1911,7010,1614,77.8,0,36133,62337,0,0,0,0,0,226,117,29.0,254,40.3,251,19,0,701,26.2,0,19,195,4.13,249,0,40.7,28130,78.0,38.5,218,1102,1602
2023-03-21 07:12:00,0,86.2,26522,69365,0,0,0,0,0.389,173,292,119,454,66.1,449,38.5,0,584,32.0,0,38.5,1820,4.27,436,0,65.8,41845,144,19,1831,6933,1351,86.2,0,49011,76985,0,0,0,0,0,225,119,27.7,254,40.3,254,19,0,702,26.0,0,19,157,4.13,244,0,40.4,20301,72.0,38.5,179,1104,1341
2023-03-21 07:14:00,0.389,76.3,35145,89066,0,0,0,0,62,175,289,129,455,66.5,449,751,0,583,31.6,0,38.5,1955,4.27,436,0,65.8,41916,295,19,1962,7142,1883,76.3,0.389,59730,91002,0,0,0.389,0.389,152,224,114,30.3,255,40.6,256,472,0,699,25.5,0,19,183,4.13,244,0,40.7,26872,79.1,38.5,195,1138,1866
2023-03-21 07:16:00,0.389,74.1,27233,55856,0,0,0,0,0,173,284,136,453,66.0,446,38.5,0,585,31.8,0,38.5,1735,4.26,449,0,65.8,41844,70.9,19.0,1760,6812,1080,74.1,0.389,35496,60777,0,0,0.389,0.389,0,225,105,32.0,254,40.6,251,19.0,0,700,25.7,0,19.0,161,4.13,252,0,41.0,22553,69.4,38.5,197,1108,1069
2023-03-21 07:18:00,0,73.8,23770,52257,0,0,0,0,0,172,286,136,454,65.7,447,38.5,0,586,32.3,0,38.5,1969,4.73,448,0,65.8,41888,514,19,2000,7304,1877,73.8,0,36325,62942,0,0,0,0,0,226,113,32.0,254,40.7,251,19,0,700,26.2,0,19,166,4.60,249,0,40.6,18304,91.4,38.5,205,1128,1862
2023-03-21 07:20:00,0,74.9,33259,62404,0,0,0,0,0,172,295,130,453,65.7,437,38.5,0,587,32.3,0,38.5,1881,4.97,450,0,66.1,41978,440,19,1886,7003,1617,74.9,0,36115,62315,0,0,0,0,0,226,124,36.0,252,40.7,247,19,0,699,26.2,0,19,175,4.83,253,0,41,28086,90.0,38.5,186,1101,1610
2023-03-21 07:22:00,0,74.5,25181,53652,0,0,0,0,0,172,286,130,456,65.7,447,38.5,0,588,32.3,0,38.5,1822,4.50,447,0,65.5,41910,665,19,1822,7001,1350,74.5,0,35784,61517,0,0,0,0,0,226,109,36.0,262,40.3,256,19,0,699,26.2,0,19,178,4.37,250,0,41,20243,87.8,38.5,183,1109,1341
2023-03-21 07:24:00,0,74.5,35507,89486,0,0,0,0,62,173,283,124,454,65.7,446,752,0.389,588,32.3,0,38.5,1965,4.27,447,0,66.0,41908,2901,19,1993,7214,1870,74.5,0,59706,93806,0,0,0,0,151,225,109,29.0,253,40.6,250,472,0,700,26.2,0,19,194,4.13,249,0,41.7,27225,124,38.5,227,1156,1862
2023-03-21 07:26:00,0,83.3,25013,53526,0,0,0,0,0,171,287,113,454,65.3,446,38.5,0,587,32.3,0,38.5,1719,4.27,450,0,65.8,41828,2393,19,1745,6765,1071,83.3,0,35483,62576,0,0,0,0,0,227,108,26.3,254,40.3,250,19,0,699,26.2,0,19,183,4.13,251,0,41,20326,108,38.5,210,1140,1072
2023-03-21 07:28:00,0,78.9,23790,52203,0,0,0,0,0,173,289,124,455,65.7,452,38.5,0,589,32.3,0,38.5,1934,4.27,447,0,65.7,41838,287,19,1932,7164,1870,78.9,0,36276,62697,0,0.389,0,0,0,226,112,29.0,260,40.3,258,19,0,697,26.2,0,19,168,4.13,249,0,41,18320,75.0,38.5,177,1113,1875
2023-03-21 07:30:00,0,82.6,33678,62862,0,0,0,0,0,175,288,119,455,65.8,449,38.5,0,589,32.3,0,38.5,1959,4.27,450,0,66.1,41941,295,19,1970,7201,1866,82.6,0,36369,63127,0,0,0,0,0,224,116,27.7,260,40.6,253,19,0,697,26.2,0,19,165,4.13,252,0,41,28219,79.5,38.5,179,1115,1870
2023-03-21 07:32:00,0,81.5,24492,52958,0,0.389,0,0,0,173,283,124,452,65.8,445,38.5,0,586,31.8,0,38.5,1725,4.27,450,0,65.7,41877,1414,19,1750,6782,1067,81.5,0,35519,61421,0,0,0,0,0,225,106,29.0,252,40.7,255,19,0,699,25.7,0,19,158,4.13,257,0,41,19821,88.0,38.5,193,1113,1068
2023-03-21 07:34:00,0,81.8,36599,90615,0,0.389,0,0,62,173,287,130,441,65.8,447,751,0,586,31.6,0,38.5,1949,4.27,449,0,65.8,41936,1641,19,1979,7171,1865,81.8,0,59740,92523,0,0,0,0,151,225,108,30.3,247,40.4,252,472,0,701,25.5,0,19,157,4.13,251,0,42.1,28340,105,38.5,194,1115,1866
2023-03-21 07:36:00,0,80.4,25015,53555,0,0,0,0,0,172,297,124,440,65.7,445,38.5,0,586,31.6,0.389,38.5,1751,4.27,450,0,65.8,41871,1682,19.4,1753,6861,1074,80.4,0,35506,62470,0,0,0,0,0,226,123,29.0,246,40.3,249,19,0,699,25.5,0,19,191,4.13,252,0,41.7,20337,108,38.5,197,1132,1080
2023-03-21 07:38:00,0,73.0,24985,53562,0,0,0,0,0,173,289,130,456,65.7,449,38.5,0,585,31.6,0.389,38.5,1870,4.27,447,0,66.2,41859,1814,19.4,1881,7115,1601,73.0,0,36016,63097,0,0,0,0,0,225,110,30.3,256,40.3,254,19,0,701,25.5,0,19,198,4.13,250,0,41,19782,98.8,38.5,220,1149,1597
2023-03-21 07:40:00,0,76.7,35504,64823,0,0,0,0,0,174,281,124,458,65.8,445,38.5,0,585,31.6,0,38.5,1942,4.27,447,0.389,66.1,41929,297,19,1972,7141,1873,76.7,0,36356,62578,0,0,0,0,0,223,108,29.0,253,40.3,249,19,0,701,25.5,0,19.4,197,4.13,250,0,41.1,30050,79.9,38.5,232,1129,1860
2023-03-21 07:42:00,0,84.0,23660,52152,0,0,0,0,0,171,284,124,455,65.8,448,38.5,0,585,31.8,0,38.5,1763,4.27,449,0.389,65.5,41870,80.9,19,1771,6847,1082,84.0,0,35524,60128,0,0,0,0,0,225,110,29.0,255,40.4,253,19.4,0,699,25.7,0,19.4,215,4.13,251,0,39.9,18973,75.5,38.5,222,1160,1073
2023-03-21 07:44:00,0,80,37040,91064,0,0,0,0,62,171,288,136,458,65.7,447,752,0,584,32.3,0,38.5,1962,4.27,451,0,65.9,41940,288,19,1967,7202,1880,80,0,59644,90794,0,0,0,0,151,227,109,31.6,258,40.3,251,472,0,698,26.2,0,19,203,4.13,254,0,41,28792,75.7,38.5,214,1145,1872
2023-03-21 07:46:00,0,76.7,27307,71904,0,0,0,0,62,174,284,124,454,65.7,449,752,0,587,32.7,0,38.5,1794,4.27,449,0,65.5,41833,152,19,1858,6850,1346,76.7,0,51002,79995,0,0,0,0,151,225,112,29.0,254,40.3,254,472,0,699,26.2,0,19,189,4.13,251,0,40.6,20318,76.6,38.5,237,1142,1342
2023-03-21 07:48:00,0,75.6,24052,52574,0,0,0,0,0,172,284,124,452,66.0,448,38.5,0,586,31.8,0,38.5,1884,4.27,450,0,66.1,41894,216,19,1921,7096,1613,75.6,0,36066,61668,0,0,0,0,0,225,112,29.0,252,40.6,253,19,0,700,25.7,0,19,202,4.13,251,0.389,40.6,18838,74.2,38.5,235,1152,1599
2023-03-21 07:50:00,0,76.0,29636,58553,0,0,0,0,0,172,289,124,455,65.3,445,38.5,0,584,31.6,0,38.5,1956,4.27,451,0,65.7,41976,297,19,1981,7218,1877,76.0,0,36388,63265,0.389,0,0,0,0,226,113,29.0,255,39.9,248,19,0,701,25.5,0,19,193,4.13,253,0,41.7,24187,80.6,38.5,226,1150,1859
2023-03-21 07:52:00,0,77.8,23236,51623,0.389,0,0,0,0,173,288,136,455,65.7,447,38.5,0,585,31.6,0,38.9,1724,4.27,450,0,65.8,41893,79.4,19,1734,6839,1084,77.8,0,35523,60231,0,0,0,0,0,225,112,31.6,255,40.3,251,19,0,702,25.5,0,19,193,4.13,252,0,41.4,18561,75.1,38.5,215,1138,1079
2023-03-21 07:54:00,0,74.5,36557,90568,0,0,0,0,62,171,289,130,454,65.7,448,751,0,586,31.8,0,38.5,1967,4.27,448,0,65.7,41943,286,19,1980,7197,1873,74.5,0,59623,90920,0,0,0,0,152,226,116,30.3,254,40.3,259,472,0,700,25.7,0,19,209,4.13,249,0,41.4,28304,75.0,38.5,228,1144,1864
2023-03-21 07:56:00,0,76.7,28221,81634,0,0,0,0,62,174,289,124,454,66.1,449,751,0,585,31.8,0,38.5,1888,4.66,450,0,65.7,41915,222,19,1909,7053,1606,76.7,0,59348,90269,0,0,0,0,152,224,111,29.0,254,40.6,260,472,0,700,25.7,0,19,191,4.13,252,0,41,20205,77.7,38.5,221,1158,1602
2023-03-21 07:58:00,0,73.0,32515,61653,0,0,0,0,0,174,289,119,455,66.1,445,38.5,0,585,32.0,0,38.5,1795,4.66,450,0,66.0,41939,153,19,1826,6897,1344,73.0,0,35833,61487,0,0,0,0,0,224,117,27.7,255,40.6,249,19,0,702,26.0,0.389,19,182,4.13,252,0,41,27579,76.6,38.5,222,1097,1335
2023-03-21 08:00:00,0,74.2,25788,54504,0,0,0,0,0,174,285,130,454,65.7,450,38.5,0,585,32.3,0,38.5,1958,4.27,450,0,66.1,41900,286,19,1981,7189,1871,74.2,0,36298,63449,0,0,0,0,0,223,106,30.3,254,40.6,255,19,0,701,26.2,0.389,19,199,4.13,252,0,41.4,20331,74.2,38.9,228,1155,1867
2023-03-21 08:02:00,0,77.1,21865,50226,0,0,0.389,0.389,0,173,286,130,452,65.7,449,38.5,0,586,32.5,0,38.5,1745,4.27,447,0,66.0,41910,79.8,19,1760,6743,1073,77.1,0,35547,60088,0,0,0,0,0,225,108,30.3,252,40.6,254,19,0,699,26.4,0,19,197,4.52,249,0,41.5,17175,75.5,38.9,221,1124,1075
2023-03-21 08:04:00,0,75.6,34285,83945,0,0,0.389,0.389,0.389,172,289,119,455,65.7,446,38.5,0,582,32.5,0,38.5,1950,4.27,449,0,66.1,41953,810,19,1961,7190,1869,75.6,0,55190,85554,0,0,0,0,0.389,226,115,27.7,255,40.6,249,19,0,704,26.4,0,19,177,4.52,251,0,41.8,27034,89.6,38.5,193,1161,1863
2023-03-21 08:06:00,0,73.4,28073,81534,0,0,0,0,62.4,173,291,119,455,65.7,447,751,0,583,32.3,0,38.5,1887,4.27,450,0,66.0,41840,2522,19,1912,7123,1613,73.4,0,59490,92918,0,0,0,0,151,224,117,27.7,260,40.6,251,472,0.389,702,26.2,0,19,154,4.13,252,0,42.1,20057,108,38.5,184,1099,1607
2023-03-21 08:08:00,0,78.5,34755,64006,0,0,0,0,0,173,283,124,454,65.7,448,38.5,0,585,32.3,0,38.5,1799,4.27,448,0,65.8,41948,2456,19,1819,6979,1348,78.5,0,35845,63561,0,0,0,0,0,224,103,34.0,259,40.3,253,19,0.389,701,26.2,0,19,162,4.13,250,0,41,29828,115,38.5,170,1104,1343
2023-03-21 08:10:00,0,78.5,25811,54495,0,0,0,0,0,174,286,124,452,66.1,449,38.5,0,587,32.3,0,38.5,1951,4.27,447,0,65.8,41920,1891,19,1985,7125,1875,78.5,0,36331,64480,0,0,0,0,0,224,112,34.0,252,40.6,255,19,0,698,26.2,0,19,179,4.13,249,0,41,20337,106,38.5,228,1101,1868
2023-03-21 08:12:00,0,79.6,24100,52565,0,0,0,0,0,173,284,135,453,65.7,447,38.5,0,586,32.0,0,38.5,1766,4.27,449,0,65.8,41878,80.5,19,1788,6820,1072,79.6,0,35507,60826,0,0,0.389,0,0,225,110,31.6,252,40.6,252,19,0,701,26.0,0,19,174,4.13,251,0,41.4,19432,75.1,38.5,218,1129,1074
2023-03-21 08:14:00,0,78.9,35793,68342,0,0,0,0,0,174,289,130,457,65.7,450,38.5,0,581,31.6,0,38.5,1964,4.73,449,0,66.0,42015,513,19,1969,7176,1872,78.9,0,39284,67182,0,0,0,0,0,224,109,30.3,258,40.6,255,19,0,702,25.5,0,19,177,4.60,251,0,41,30088,91.4,38.5,194,1124,1867
2023-03-21 08:16:00,0.389,74.5,27282,80632,0,0,0,0,62,173,290,130,456,65.7,450,751,0,587,31.6,0,38.5,1940,4.97,447,0,67.2,41842,504,19,1946,7120,1867,74.5,0.389,59533,92040,0,0,0,0.389,151,226,116,30.3,261,40.6,261,472,0,701,25.5,0,19,201,4.83,249,0,41.8,19003,85.8,38.5,218,1140,1865
2023-03-21 08:18:00,0,72.3,33415,62675,0,0,0,0,0,173,285,130,453,65.7,452,38.5,0,585,31.8,0,38.5,1731,4.50,450,0,65.5,41973,79.8,19,1753,6810,1073,72.3,0,35605,61221,0,0,0,0,0,226,107,30.3,257,40.6,252,19,0,703,25.7,0,19,167,4.37,252,0,40.3,28745,75.1,38.5,207,1138,1078
2023-03-21 08:20:00,0,74.5,25774,54473,0,0,0,0,0,173,293,124,454,65.7,452,38.5,0.389,589,32.0,0,38.5,1964,4.27,438,0,65.0,41888,286,19,1974,7157,1867,74.5,0,36312,62977,0,0,0,0,0,225,112,29.0,253,40.7,257,19,0,698,26.0,0,19,214,4.13,250,0,40.3,20309,74.6,38.5,231,1098,1867
2023-03-21 08:22:00,0,77.8,29204,58016,0,0,0,0,0,174,292,130,457,65.7,449,38.5,0.389,589,31.7,0,38.5,1717,4.50,437,0,65.4,41887,1424,19.0,1739,6796,1073,77.8,0,35533,61865,0,0.389,0,0,0,225,119,30.7,258,41.0,253,19.0,0,697,25.6,0,19.0,156,4.37,249,0,39.9,24530,94.0,38.5,200,1103,1078
2023-03-21 08:24:00,0,78.9,25777,54356,0,0,0,0,0,173,282,130,454,65.8,447,38.5,0,588,31.6,0,38.5,1950,4.73,450,0,65.8,41837,1932,19,1974,7201,1866,78.9,0,36278,64696,0,0.389,0,0,0,225,103,30.7,254,40.3,251,19,0,698,25.5,0,19,154,4.60,252,0,41.4,20311,111,38.5,187,1127,1871
2023-03-21 08:26:00,0,78.9,26467,79563,0,0,0,0,62,171,292,124,453,65.8,448,751,0,585,31.6,0,38.5,1943,4.50,448,0,65.8,41828,287,19,1964,7204,1871,78.9,0,59560,91351,0,0,0,0,151,227,119,29.0,252,40.3,253,472,0,701,25.5,0,19,167,4.37,250,0,41.4,18190,75.0,38.5,180,1094,1864
2023-03-21 08:28:00,0,73.8,32672,61721,0,0,0,0,0,172,286,124,452,65.7,449,38.9,0,589,31.6,0,38.5,1706,4.50,448,0,67.0,41945,79.8,19,1729,6759,1080,73.8,0,35557,61012,0,0,0,0,0,226,121,29.0,252,40.3,255,19,0,698,25.5,0,19,165,4.37,250,0,42.6,28015,75.5,38.5,194,1100,1072
2023-03-21 08:30:00,0,76.7,25683,54268,0,0,0,0,0,173,282,124,455,65.8,448,38.5,0,587,31.6,0,38.5,1952,4.27,450,0,66.9,41884,295,19,1973,7217,1870,76.7,0,36314,62723,0,0,0,0,0,226,107,29.0,255,40.7,253,19,0,699,25.5,0,19,178,4.13,254,0,41.8,20217,79.9,38.5,211,1133,1860
2023-03-21 08:32:00,0,78.2,32032,61082,0,0,0,0,0,176,288,130,456,65.7,447,38.5,0,585,31.8,0,38.5,1800,4.27,449,0,65.7,41930,143,19,1823,6989,1334,78.2,0,35813,61181,0,0,0,0,0,224,108,30.3,257,40.6,251,19,0,700,25.7,0,19,164,4.13,251,0,40.6,27110,72.0,38.5,200,1136,1339
2023-03-21 08:34:00,0,82.6,25541,54081,0,0,0,0,0,174,287,130,452,65.7,445,38.5,0,585,32.3,0.389,38.5,1860,4.50,447,0,65.8,41865,224,19,1885,6988,1607,82.6,0,36040,61781,0,0,0,0,0,223,110,30.3,252,40.3,249,19,0,702,26.2,0,19,189,4.37,249,0,40.3,20336,78.4,38.5,217,1081,1610
2023-03-21 08:36:00,0,83.3,27350,80685,0,0.389,0,0,62,174,290,124,452,65.7,449,751,0,586,32.3,0,38.5,1950,4.50,449,0,66.6,41827,286,19.4,1974,7243,1864,83.3,0,59615,91004,0,0,0,0,150,224,118,29.0,252,40.6,254,471,0,700,26.2,0,19,197,4.37,251,0,42.2,19062,75.0,38.5,222,1114,1859
2023-03-21 08:38:00,0,80.7,35252,74542,0,0,0,0,62,173,289,119,454,66.0,450,751,0,587,32.0,0,38.5,1738,4.50,450,0,66.3,41933,80.1,19,1749,6868,1071,80.7,0,45402,72245,0,0,0,0,150,225,116,27.7,254,41,256,472,0,700,26.0,0,19,160,4.37,253,0,41.8,29081,75.5,38.5,185,1104,1071
2023-03-21 08:40:00,0,78.9,25240,53842,0,0,0,0,0,173,286,136,454,66.1,447,38.5,0,586,32.3,0,38.5,1948,4.27,450,0,65.8,41875,819,19,1966,7166,1868,78.9,0,36311,63293,0,0,0,0,0,225,106,31.6,254,40.6,256,19,0,700,26.2,0,19.4,174,4.13,252,0,40.6,19769,95.6,38.5,203,1135,1863
2023-03-21 08:42:00,0,74.9,34447,63727,0,0,0,0,0,171,286,124,454,65.7,446,38.5,0,584,32.7,0,38.5,1807,4.27,449,0,65.8,41972,2973,19,1832,6928,1349,74.9,0,35848,64090,0,0,0,0,0,227,111,29.0,254,40.6,252,19,0,702,26.2,0,19,180,4.13,251,0,40.3,29530,119,38.5,209,1124,1343
2023-03-21 08:44:00,0,74.1,25297,53818,0,0,0,0,0,172,286,129,441,65.7,448,38.5,0,580,31.8,0,38.5,1807,4.27,456,0,65.7,41888,2460,19,1821,6902,1347,74.1,0,35777,62882,0,0,0,0,0,226,106,30.3,247,40.6,253,19,0,700,25.7,0,19,175,4.13,254,0,40.6,20362,109,38.5,190,1085,1342
2023-03-21 08:46:00,0,79.6,27704,81030,0,0,0,0,62,172,291,136,454,65.3,443,750,0,583,31.6,0,38.5,1941,4.27,449,0.389,65.8,41815,295,19,2004,7164,1875,79.6,0,59674,90690,0.389,0,0,0,150,226,113,31.6,254,39.9,249,471,0,698,25.5,0,19,172,4.13,251,0,41,19415,79.1,38.5,191,1108,1864
2023-03-21 08:48:00,0,81.1,37548,91591,0,0,0,0,62,173,285,124,456,65.7,434,750,0,584,31.8,0,38.5,1733,4.27,448,0.389,66.0,41953,71.0,19,1764,6820,1083,81.1,0,58978,88783,0.389,0,0,0,150,226,110,29.0,256,40.3,244,471,0,701,25.7,0,19,162,4.13,250,0,41,30080,71.0,38.5,190,1104,1076
2023-03-21 08:50:00,0,76.7,24348,52767,0,0,0,0,0,173,283,130,454,65.7,446,38.5,0,585,32.0,0,38.5,1956,4.27,447,0,66.1,41851,295,19,1981,7154,1876,76.7,0,36318,62706,0,0,0,0,0,225,105,30.3,254,40.3,250,19,0,701,26.0,0,19,162,4.13,249,0,41.4,18882,80.6,38.5,199,1079,1867
2023-03-21 08:52:00,0,73.0,33797,62904,0,0,0,0,0,174,291,130,452,65.7,449,38.5,0,586,32.0,0,38.5,1875,4.89,449,0,65.8,41822,212,19,1886,7091,1609,73.0,0,36011,61889,0,0,0,0,0,224,113,30.3,252,40.6,253,19,0,700,26.0,0,19,163,4.37,251,0,40.6,28615,72.4,38.5,202,1082,1599
2023-03-21 08:54:00,0,85.5,25248,53778,0,0,0,0,0,173,291,136,454,66.5,448,38.5,0,587,32.0,0,38.5,1822,5.36,450,0,65.8,41816,153,19,1851,6946,1343,85.5,0,35759,60710,0,0,0,0,0,225,117,31.6,254,41.5,253,19,0,699,26.0,0,19,178,4.83,253,0,40.6,20303,76.9,38.5,224,1126,1336
2023-03-21 08:56:00,0,82.2,32054,87111,0.389,0,0,0,0,174,289,136,454,65.7,447,38.5,0,589,32.0,0,38.5,1949,4.97,447,0,66.3,41891,1644,19,1966,7179,1877,82.2,0,60397,93549,0,0,0,0,0,224,115,36.6,254,40.3,253,19,0,698,26.0,0,19,194,4.83,249,0.389,41.7,24285,97.7,38.5,225,1111,1869
2023-03-21 08:58:00,0,83.3,36259,181435,0,0,0,0,93.2,173,289,129,455,65.7,450,1106,0,588,31.8,0,38.5,1710,4.50,449,0,66.3,41883,292,19,1725,6719,1084,83.3,0,143757,191568,0,0,0,0,228,224,110,35.2,260,40.3,256,697,0,698,25.7,0,19,158,4.37,251,0,41.4,20340,89.6,38.5,174,1095,1075
2023-03-21 09:00:00,0,81.5,28972,109103,0,0,0,0,140,174,285,124,452,65.7,447,1640,0,586,32.3,0,38.9,1946,4.27,451,0,65.8,41808,514,19,1981,7147,1872,81.5,0,85105,122145,0,0,0,0,341,224,109,29.0,252,40.3,256,1036,0,701,26.2,0.389,19,161,4.13,253,0,40.3,17546,91.4,38.5,189,1088,1863
2023-03-21 09:02:00,0,79.6,32517,61530,0,0,0.389,0,0,174,291,130,454,65.7,447,38.5,0,585,32.5,0,38.5,1855,4.27,449,0,66.0,41899,223,19,1883,7002,1595,79.6,0,36062,61788,0,0,0,0,0,224,111,30.3,254,40.6,257,19,0.389,700,26.4,0,19,162,4.13,251,0,41.4,27327,78.0,38.5,200,1074,1595
2023-03-21 09:04:00,0,83.7,24883,53399,0,0,0,0,0,171,289,130,456,65.7,450,38.5,0,588,32.3,0,38.5,1720,4.27,448,0,66.1,41833,70.6,19,1739,6758,1073,83.7,0,35475,60000,0,0,0,0,0.389,226,117,30.3,257,40.6,255,19,0,698,26.2,0,19,185,4.13,250,0,42.6,20208,69.8,38.9,213,1104,1074
2023-03-21 09:06:00,0,76.7,32534,61735,0,0,0,0,0.389,173,286,130,452,66.2,447,38.5,0,587,32.0,0,38.5,1986,4.27,448,0,65.7,41923,295,19,1999,7301,1869,76.7,0,36342,62919,0,0,0,0,0,224,113,30.3,257,40.7,251,19,0,700,26.0,0,19,204,4.13,250,0,42.1,27074,80.2,38.5,227,1139,1871
2023-03-21 09:08:00,0,79.6,25149,55121,0,0,0,0.389,0,174,287,136,452,65.8,445,38.5,0,587,31.8,0,38.5,1725,4.27,449,0,65.8,41934,1659,19,1729,6823,1069,79.6,0,36897,63572,0,0,0,0,0,225,109,31.6,257,40.7,255,19,0,699,25.7,0,19,177,4.52,251,0,41.4,20346,91.7,38.5,195,1107,1070
2023-03-21 09:10:00,0,74.1,28455,81759,0,0,0,0.389,62,173,289,130,455,65.5,445,752,0,585,31.6,0,38.5,1935,4.27,451,0,65.8,41879,296,19,1954,7101,1870,74.1,0,59560,90501,0,0,0,0,151,225,118,30.3,255,39.9,249,472,0,701,25.5,0,19,177,4.52,258,0,42.5,20177,80.6,38.5,213,1109,1865
2023-03-21 09:12:00,0,82.2,35542,64920,0,0,0,0,0,171,283,124,455,66.3,449,38.5,0,587,31.8,0,38.5,1959,4.27,447,0,66.4,41942,587,19,1981,7225,1880,82.2,0,36386,63081,0,0,0,0.389,0,226,104,29.0,255,40.6,254,19,0,699,25.7,0,19,193,4.13,249,0,43.2,30096,92.2,38.5,229,1128,1874
