"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0b50fe0be417)","Transmit Total (lxc0c76d1cbcf21)","Transmit Total (lxc1b365d1aeffb)","Transmit Total (lxc212dabdd3101)","Transmit Total (lxc2261ca0283f4)","Transmit Total (lxc259e871f6d0c)","Transmit Total (lxc291281b603ac)","Transmit Total (lxc35e9bc295a0c)","Transmit Total (lxc4550613e5de3)","Transmit Total (lxc4cf70bf74cce)","Transmit Total (lxc4ff33ab70345)","Transmit Total (lxc578068b371f4)","Transmit Total (lxc8224a39e8700)","Transmit Total (lxc8adbeb750e3f)","Transmit Total (lxc953e6e46c070)","Transmit Total (lxc95f308cab6d1)","Transmit Total (lxc9a229b32004d)","Transmit Total (lxc9c1a42b5409e)","Transmit Total (lxc9fecc55a4ec6)","Transmit Total (lxc_health)","Transmit Total (lxca8909a38a5c3)","Transmit Total (lxcaefae006e0ae)","Transmit Total (lxcbaae61bb59f9)","Transmit Total (lxcbe46e8f92045)","Transmit Total (lxcc98ddd4e021a)","Transmit Total (lxccf80711784ca)","Transmit Total (lxce1132a8b1efa)","Transmit Total (lxcee0aa8190d09)","Transmit Total (lxcee90dc48a2db)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0b50fe0be417)","Receive Total (lxc0c76d1cbcf21)","Receive Total (lxc1b365d1aeffb)","Receive Total (lxc212dabdd3101)","Receive Total (lxc2261ca0283f4)","Receive Total (lxc259e871f6d0c)","Receive Total (lxc291281b603ac)","Receive Total (lxc35e9bc295a0c)","Receive Total (lxc4550613e5de3)","Receive Total (lxc4cf70bf74cce)","Receive Total (lxc4ff33ab70345)","Receive Total (lxc578068b371f4)","Receive Total (lxc8224a39e8700)","Receive Total (lxc8adbeb750e3f)","Receive Total (lxc953e6e46c070)","Receive Total (lxc95f308cab6d1)","Receive Total (lxc9a229b32004d)","Receive Total (lxc9c1a42b5409e)","Receive Total (lxc9fecc55a4ec6)","Receive Total (lxc_health)","Receive Total (lxca8909a38a5c3)","Receive Total (lxcaefae006e0ae)","Receive Total (lxcbaae61bb59f9)","Receive Total (lxcbe46e8f92045)","Receive Total (lxcc98ddd4e021a)","Receive Total (lxccf80711784ca)","Receive Total (lxce1132a8b1efa)","Receive Total (lxcee0aa8190d09)","Receive Total (lxcee90dc48a2db)"
2023-03-12 00:12:00,0,11765,41522,93374,0,468,1823,112,66500,226,33.7,87.2,0,111,21214,449,3.27,405,0,66.8,163,350,1835,213,32.3,1942,15993,6847,0,155,0,66.5,0,76.7,11765,0,40023,99776,0,261,167,19,2363,234,24.3,66.2,0,19,23755,255,3.27,583,0,41.4,100,393,190,229,26.2,2301,15911,1041,0,135,0.389,41,0,3570
2023-03-12 00:14:00,0,11305,41945,98101,0,466,1750,123,66457,219,31.5,86.5,0,116,21942,445,3.73,404,0,66.8,161,425,1766,212,31.8,1887,16006,6833,0,156,0,66.4,0,77.1,11305,0,40322,99926,0,260,164,20.9,2366,220,21.2,66.2,0,20.0,24576,250,3.73,582,0,41.4,98.5,520,183,229,25.7,2296,15923,1031,0,135,0,41.4,0,3569
2023-03-12 00:16:00,0,11051,19179,93823,0,467,1885,123,66565,221,30.7,85.7,0,127,171,448,6.55,404,0,66.8,161,351,1909,212,31.9,1947,16005,7096,0,156,0,66.4,0,77.1,11051,0,18560,76683,0,261,157,20.9,2370,222,20.4,64.7,0,22.2,575,253,6.92,583,0,41.4,93.2,392,194,229,25.9,2176,15940,1064,0,135,0,41.4,0,3628
2023-03-12 00:18:00,0,10613,18736,94749,0,468,1808,123,66521,227,31.5,86.8,0,122,176,452,6.98,400,0,66.8,164,410,1823,212,31.4,1922,16003,6869,0,155,0,66.1,0,121,10613,0,18155,76123,0,261,183,20.9,2361,235,21.0,65.8,0,21.3,575,258,7.88,580,0,41.4,98.7,482,201,228,25.4,2274,15939,1029,0,136,0,40.6,0,3556
2023-03-12 00:20:00,0,10324,18208,69690,0,467,1748,118,66471,225,31.5,87.2,0,117,169,446,3.27,399,0,66.4,160,411,1764,212,31.7,1850,15984,6750,0.389,156,0,66.9,0,122,10324,0,17862,74865,0,261,180,20.0,2356,232,21.3,66.6,0,20.0,565,251,3.27,580,0,41.4,92.6,484,190,227,25.6,2173,15911,1032,0,135,0,41.4,0,3558
2023-03-12 00:22:00,0,11638,37159,88318,0,469,1792,118,66499,221,33.5,87.2,0,116,17250,444,4.43,404,0,66.4,163,353,1817,212,32.0,1934,15982,6851,0.389,155,0,66.4,0,77.1,11638,0,35978,95027,0,262,171,20.0,2365,222,25.2,66.6,0,20.0,19329,247,9.93,583,0,41.4,101,398,203,229,26.0,2298,15917,1037,0,135,0,41,0,3599
2023-03-12 00:24:00,0,10842,41424,94968,0,470,1698,118,66419,223,32.1,87.2,0,122,22005,449,6.49,404,0,66.4,158,429,1718,212,32.6,1840,15995,6703,0,154,0,65.7,0,76.3,10842,0,39925,99221,0,263,174,20.0,2361,226,21.8,66.6,0,20.9,24572,260,18.3,582,0,41.7,89.9,527,194,229,26.6,2316,15931,1039,0,135,0,40.6,0.389,3569
2023-03-12 00:26:00,0,10679,19161,69845,0,467,1862,128,66566,225,31.5,87.2,0,127,158,449,5.33,404,0,66.4,163,352,1890,211,32.3,1941,15973,6959,0,154,0,66.1,0,76.1,10679,0,18189,75807,0,261,185,22.2,2376,228,22.1,66.2,0,21.9,572,255,12.0,583,0,42.1,94.9,392,197,229,26.2,2185,15915,1039,0,137,0,41,0,3569
2023-03-12 00:28:00,0,10315,18757,73040,0,466,1796,135,66524,220,31.5,87.2,0,138,156,445,3.27,404,0,66.4,165,423,1816,211,31.9,1930,15980,6865,0,155,0,66.1,0,120,10315,0,17864,75115,0,260,175,22.8,2364,226,21.7,66.2,0,23.8,574,249,3.27,583,0,41,100,508,187,229,25.8,2273,15921,1028,0.389,136,0,40.6,0,3586
2023-03-12 00:30:00,0,10117,18225,73789,0,467,1738,129,66469,223,32.9,86.5,0,126,168,443,4.07,404,0,66.4,160,418,1773,211,32.3,1863,15973,6837,0,155,0,66.1,0,122,10117,0,17662,74739,0,261,164,21.9,2373,230,22.8,65.5,0,21.9,566,248,4.50,582,0,41.4,96.9,501,196,229,25.8,2173,15910,1056,0,133,0,40.6,0,3610
2023-03-12 00:32:00,0,12333,33541,85652,0,468,1874,129,66576,221,32.1,87.2,0,127,13341,446,6.27,404,0.389,66.1,163,349,1886,213,32.6,1983,16009,6974,0,154,0,66.1,0,77.3,12333,0,32817,92051,0,261,172,21.9,2383,224,22.2,66.2,0,21.9,15119,251,7.46,583,0,41.4,100,392,182,229,26.6,2289,15926,1014,0,134,0,40.6,0,3622
2023-03-12 00:34:00,0,11004,41429,95169,0,456,1714,135,66426,219,32.1,87.2,0,127,21888,438,3.70,404,0,66.1,163,422,1741,210,32.3,1831,15986,6673,0,154,0,66.9,0,75.7,11004,0,39954,99337,0,255,163,22.8,2362,220,22.7,66.2,0,21.9,24581,250,4.09,582,0,41.4,95.4,521,181,228,26.2,2289,15918,1025,0,141,0,41.4,0,3539
2023-03-12 00:36:00,0,11250,19175,69909,0,455,1859,123,66561,225,32.1,87.2,0,127,177,431,3.27,405,0,66.1,160,356,1905,211,32.3,1946,15971,7011,0,156,0,66.8,0,75.4,11250,0,18758,76344,0,254,172,20.9,2365,226,23.1,66.2,0,21.9,576,241,3.27,583,0,41,91.8,396,196,229,26.2,2173,15909,1068,0,141,0,41.4,0,3569
2023-03-12 00:38:00,0.389,10615,18750,71483,0,468,1807,123,66528,221,34.3,87.6,0,122,177,445,3.71,404,0,66.8,162,415,1835,213,31.9,1939,15997,6918,0,155,0.389,66.9,0,119,10615,0.389,18160,75425,0,261,163,20.9,2373,226,25.7,66.2,0,20.9,573,249,4.07,583,0,41.4,101,487,176,228,25.8,2285,15936,1039,0,134,0,41.4,0,3556
2023-03-12 00:40:00,0.389,10450,18228,69890,0,469,1766,129,66493,223,32.9,87.6,0,127,170,450,6.13,403,0,66.8,163,410,1776,213,32.6,1849,16006,6787,0,154,0.389,67.2,0,122,10450,0.389,17996,74867,0,262,170,21.9,2373,230,23.1,66.2,0,21.9,566,261,7.32,582,0,41.4,100,484,175,228,26.6,2174,15939,1003,0,135,0,41.4,0,3558
2023-03-12 00:42:00,0,12874,29350,80957,0,469,1881,135,66568,225,31.5,87.2,0,127,9473,448,3.27,404,0,66.4,158,350,1897,213,33,1999,15991,6941,0,153,0,66.8,0,75.7,12874,0,29566,88359,0,262,162,22.8,2369,227,21.0,66.2,0,21.9,10854,258,3.27,583,0,41,90.0,392,185,229,26.9,2305,15916,1035,0,135,0,41,0,3569
2023-03-12 00:44:00,0,11287,41582,96735,0,468,1682,128,66412,222,31.5,87.2,0,127,22017,445,4.07,404,0,66.1,160,424,1711,213,32.3,1841,15984,6698,0,156,0,66.4,0,75.3,11287,0,40392,99746,0,261,148,21.9,2364,224,21.4,66.2,0,21.9,24731,249,4.59,582,0,41,92.0,522,183,229,26.2,2295,15912,1062,0,138,0,41.4,0,3569
2023-03-12 00:46:00,0,10598,18656,91938,0,469,1810,129,66566,219,32.1,87.2,0,127,173,445,6.27,403,0,66.1,163,353,1831,212,32.3,1898,15988,6909,0,156,0,66.1,0.389,75.3,10598,0,18115,76077,0,262,158,21.9,2365,220,22.3,66.2,0,21.9,572,249,7.55,583,0,41.4,95.9,395,184,229,26.2,2173,15928,1041,0,137,0,41.8,0,3541
2023-03-12 00:48:00,0,10508,18718,71534,0,468,1806,135,66539,225,31.5,87.2,0,133,177,448,4.87,400,0,66.8,164,411,1821,211,32.6,1923,15971,6875,0,154,0,66.4,0,121,10508,0,18049,75422,0,261,170,22.8,2367,232,20.9,66.2,0,22.8,574,253,5.62,580,0.389,41.4,103,483,178,229,26.6,2276,15910,1013,0,135,0,41.7,0,3585
2023-03-12 00:50:00,0,10350,18240,80240,0,466,1748,135,66506,223,30.7,86.5,0,133,172,448,5.13,400,0,66.4,161,444,1822,211,31.9,1860,15995,6765,0,154,0,66.4,0,124,10350,0,17908,75015,0,260,174,22.8,2366,229,20.1,65.9,0,27.7,571,253,5.57,580,0,41.4,98.7,542,223,229,25.8,2177,15924,1019,0,135,0,41.4,0,3647
2023-03-12 00:52:00,0,12722,25157,76822,0,467,1878,135,66599,221,32.9,85,0,133,5591,445,6.53,404,0,66.1,159,382,1960,213,33,2004,15982,7036,0,156,0,66.4,0,77.8,12722,0,25581,83960,0,266,155,22.8,2367,221,28.0,64,0,22.8,6553,255,7.36,583,0,41.4,91.7,445,218,229,26.9,2308,15917,1055,0,136,0,41,0,3688
2023-03-12 00:54:00,0,11546,41932,97015,0,466,1753,140,66464,221,31.5,85.7,0.389,133,21881,446,5.56,404,0,66.4,164,435,1776,213,32.0,1880,15983,6828,0,155,0,66.0,0,75.4,11546,0,40488,100475,0,260,174,23.7,2362,221,20.9,64.7,0,22.8,24553,251,6.32,582,0,41.0,97.1,533,203,228,26.0,2297,15907,1023,0,135,0,40.6,0,3626
2023-03-12 00:56:00,0,10179,18122,66382,0,468,1762,123,66479,221,30.7,87.2,0,122,171,445,5.57,403,0,66.1,165,354,1778,211,31.9,1851,15988,6727,0,154,0,66.1,0,75.8,10179,0,17694,74705,0,261,178,25.8,2363,222,20.1,66.2,0.389,20.9,568,249,6.37,582,0,41,100,393,192,228,25.9,2179,15911,1007,0,135,0,41,0,3599
2023-03-12 00:58:00,0,10971,18744,72896,0,468,1801,123,66507,223,31.5,87.2,0,116,159,449,5.33,403,0,66.8,161,409,1819,210,30.8,1923,15992,6856,0,155,0,66.4,0,120,10971,0,18510,76018,0,261,163,20.9,2367,229,26.6,66.2,0,20.0,572,255,6.15,583,0,41.4,100,481,187,229,24.8,2282,15922,1050,0,135,0,41,0,3616
2023-03-12 01:00:00,0,10596,18205,73621,0,459,1732,123,66468,220,33.5,87.2,0,127,158,437,4.77,403,0,66.4,158,409,1768,212,31.4,1852,15989,6794,0,157,0,66.1,0,120,10596,0,18137,75286,0,256,148,20.9,2366,227,24.8,66.2,0,21.9,573,248,5.16,582,0,41.4,90.4,484,187,228,25.4,2175,15924,1047,0,136,0,41.4,0,3647
2023-03-12 01:02:00,0,12595,21064,72394,0,469,1922,123,66588,222,57.4,87.2,0,121,1835,445,3.97,404,0,66.1,160,356,1946,212,32.8,1986,15976,7130,0,156,0,66.1,0,77.2,12595,0,21761,79670,0,262,168,20.9,2378,224,64.4,66.2,0,20.9,2428,249,3.97,583,0,41,91.9,399,214,227,26.7,2300,15912,1014,0,134,0,41.4,0,3598
2023-03-12 01:04:00,0,12033,42590,98357,0,468,1822,123,66524,220,34.5,87.2,0,116,21986,447,7.31,404,0,65.3,164,427,1831,213,31.9,1935,15998,6892,0,155,0,65.7,0,76.2,12033,0,41110,101167,0,261,183,20.9,2371,222,22.6,66.2,0,20.0,24676,251,13.3,583,0,39.9,96.5,526,182,227,25.8,2300,15946,1035,0,134,0,40.3,0,3539
2023-03-12 01:06:00,0,9935,18139,66313,0,467,1742,129,66494,220,32.2,86.5,0,122,169,448,7.31,404,0,66.1,162,353,1768,212,32.3,1855,16012,6754,0,155,0,65.3,0,76.5,9935,0,17462,74180,0,261,161,21.9,2365,222,21.3,65.5,0,20.9,576,253,13.3,582,0,40.6,94.4,393,178,228,26.2,2171,15960,1055,0,136,0,39.9,0,3569
2023-03-12 01:08:00,0,10651,18741,71584,0,467,1804,140,66545,225,32.9,86.5,0,138,178,449,3.97,404,0,66.4,160,417,1828,211,32.3,1914,16014,6937,0,155,0,65.3,0,120,10651,0,18199,75566,0,261,157,23.8,2373,231,23.1,65.5,0,23.8,575,255,3.97,583,0,41.4,92.8,488,187,228,26.2,2266,15944,1043,0,136,0,39.9,0,3586
2023-03-12 01:10:00,0,9588,17678,68242,0,466,1690,135,66433,221,31.9,87.2,0,127,176,445,3.97,405,0,66.1,161,417,1724,212,31.8,1790,15974,6686,0,156,0,66.1,0,122,9588,0,17130,73706,0,260,161,22.8,2359,226,20.5,66.2,0,21.9,571,249,3.97,582,0,41.4,98.6,486,197,228,25.7,2163,15928,1030,0,135,0,40.6,0,3587
2023-03-12 01:12:00,0,12306,19242,93463,0,466,1884,135,66598,223,30.7,87.2,0,133,151,448,5.93,403,0,66.4,160,358,1892,213,32.3,1997,15991,6990,0,156,0,66.1,0,76.2,12306,0,19812,78225,0,260,184,22.8,2369,225,20.5,66.6,0,22.8,565,259,6.75,583,0,41,91.7,403,193,228,26.2,2325,15932,1037,0,137,0.389,41.0,0,3598
2023-03-12 01:14:00,0,12029,42502,123485,0,468,1805,123,66525,223,31.5,87.2,0,122,21911,445,4.97,403,0,66.4,163,427,1825,211,31.2,1933,15988,6900,0,153,0,66.1,0,76.5,12029,0,41024,101691,0,261,158,20.9,2360,226,21.3,66.6,0,20.9,24592,255,10.8,583,0,41,95.7,525,188,228,25.1,2321,15919,1010,0,135,0,41.7,0,3563
2023-03-12 01:16:00,0,10125,18146,66608,0,468,1743,128,66494,219,33.7,87.2,0,121,159,449,3.70,404,0,66.8,163,355,1768,211,31.6,1833,15983,6815,0,155,0,66.1,0,75.1,10125,0,17654,74626,0,262,148,21.9,2366,219,24.8,66.2,0,20.9,578,254,9.19,582,0,41.4,96.0,401,201,228,25.5,2155,15932,1053,0,135,0,41,0,3539
2023-03-12 01:18:00,0,11417,19287,73028,0,470,1866,135,66570,222,30.7,87.2,0,133,156,450,3.27,401,0,66.1,159,410,1885,214,31.6,1964,15988,7018,0,155,0,65.7,0,119,11417,0,18960,76835,0,263,162,22.8,2376,234,19.7,66.2,0,22.8,576,255,3.27,581,0,41,95.8,484,197,228,25.5,2269,15934,1052,0,135,0,40.6,0,3615
2023-03-12 01:20:00,0,9890,17682,68578,0,468,1701,123,66400,223,30.7,87.2,0,122,151,446,4.17,401,0,66.4,162,415,1720,212,32.4,1790,15983,6639,0,156,0,66.4,0,120,9890,0,17438,74107,0,261,162,20.9,2373,226,19.7,66.2,0,21.3,564,251,4.69,581,0,41,100,492,172,228,26.3,2164,15912,1015,0,141,0,41,0,3587
2023-03-12 01:22:00,0,12635,19232,69525,0,467,1863,123,66581,222,32.1,87.2,0,117,170,446,6.18,403,0,66.8,163,356,1892,213,31.5,1984,15979,6967,0.389,155,0,66.1,0,77.0,12635,0,20139,77667,0,261,171,21.3,2367,222,22.2,66.6,0,20.0,569,249,6.55,582,0,41.4,95.7,395,190,228,25.5,2295,15912,1088,0,135,0,41,0.389,3569
2023-03-12 01:24:00,0,12261,42501,98289,0,454,1788,123,66560,222,34.3,87.4,0,117,21930,437,4.78,403,0,66.4,163,426,1823,212,31.9,1936,16014,6911,0.389,153,0,66.4,0,75.4,12261,0,41257,101357,0,253,166,21.3,2365,228,26.1,67.2,0,20.0,24575,248,4.77,583,0,41.8,95.2,520,207,229,25.8,2294,15938,1030,0,135,0,41,0.389,3540
2023-03-12 01:26:00,0,10170,18133,66183,0,453,1738,118,66499,219,31.5,86.7,0,116,172,433,3.73,402,0,65.7,164,353,1771,211,32.7,1851,16006,6688,0,154,0,66.1,0,76.2,10170,0,17693,74386,0,253,152,20.0,2358,219,21.4,66.4,0,20.0,567,242,3.73,582,0,41.0,103,391,191,229,26.2,2167,15920,991,0,135,0,41,0,3540
2023-03-12 01:28:00,0,11248,19281,84731,0,467,1873,129,66580,222,30.7,86.0,0,127,175,446,5.57,404,0.389,66.4,157,417,1883,213,33.0,1973,15989,6998,0,153,0,66.4,0,119,11248,0,18798,76525,0,261,160,21.9,2374,223,19.7,65.3,0,21.9,572,251,6.78,582,0,41.4,88.1,501,166,228,26.6,2271,15921,1033,0,135,0,41.4,0,3615
2023-03-12 01:30:00,0,10043,17683,72453,0,469,1715,123,66434,221,32.3,88.6,0,122,172,448,5.80,404,0.389,66.4,161,419,1726,213,32.3,1802,15992,6732,0,154,0,65.7,0,120,10043,0,17599,74259,0,262,174,20.9,2366,221,22.5,66.5,0,20.9,572,253,6.94,582,0,41.4,93.7,502,189,228,26.2,2169,15925,1060,0,136,0,41,0,3676
2023-03-12 01:32:00,0,11786,19224,69629,0,467,1861,129,66617,225,33.7,89.1,0,127,168,446,4.63,403,0,67.2,165,353,1900,214,31.9,1983,16016,6997,0,154,0,66.1,0,75.9,11786,0,19294,76805,0,261,150,21.9,2380,228,24.8,67.4,0,21.9,559,251,5,582,0,42.6,99.2,393,198,229,25.8,2294,15941,1031,0,135,0,41,0,3569
2023-03-12 01:34:00,0,11806,42543,121615,0,468,1807,123,66539,222,32.1,87.2,0,121,21952,445,3.73,404,0,66.9,163,422,1817,213,31.9,1935,16015,6916,0,156,0,65.8,0,75.3,11806,0,40831,101530,0,261,163,20.9,2366,228,22.7,66.9,0,20.9,24640,255,3.73,583,0,41.8,96.2,519,185,228,25.8,2299,15939,1028,0.389,135,0,40.3,0,3569
2023-03-12 01:36:00,0,10103,18118,89733,0,470,1761,118,66490,225,32.1,87.2,0,116,178,445,4.67,404,0,66.8,160,354,1762,209,32.6,1852,16005,6738,0,155,0,65.7,0,76.5,10103,0,17620,74951,0,263,173,20.0,2353,232,21.6,66.2,0,20.0,575,250,5.10,582,0,41.4,97.8,394,179,228,26.6,2167,15937,1033,0,135,0,41,0,3569
2023-03-12 01:38:00,0,11240,19259,73718,0,469,1890,123,66581,221,33.7,87.0,0,121,174,450,6.87,404,0,66.4,161,414,1915,209,32.3,1981,15982,7089,0,156,0.389,66.8,0,121,11240,0,18787,76669,0,262,153,20.9,2366,222,29.2,65.8,0,25.8,573,256,8.06,583,0,41,93.6,485,186,228,26.2,2274,15920,1039,0,136,0,41.7,0,3615
2023-03-12 01:40:00,0,9887,18190,70188,0,465,1736,118,66474,222,31.5,85.9,0,122,175,445,3.50,404,0,66.1,164,412,1777,211,32.3,1847,15995,6798,0,157,0,66.1,0,122,9887,0,17435,74472,0,264,160,20.0,2360,223,27.5,64.7,0,25.8,568,249,3.50,583,0,40.6,97.1,485,203,228,26.2,2164,15934,1044,0,136,0,41.4,0,3587
2023-03-12 01:42:00,0,10727,18181,66372,0,467,1766,129,66481,219,56.2,86.8,0,122,176,445,3.60,404,0,66.5,161,357,1808,212,31.9,1896,15978,6742,0,155,0,66.1,0,76.6,10727,0,18240,75114,0,266,175,21.9,2355,220,69.9,67.3,0,20.9,571,254,3.60,583,0,41.5,93.8,401,212,229,25.8,2293,15914,1013,0,135,0,40.6,0,3539
2023-03-12 01:44:00,0,11316,42420,100125,0,468,1811,135,66517,226,35.9,87.2,0,127,21903,448,5.79,405,0,65.8,158,426,1823,210,32.6,1933,15986,6949,0,155,0,66.1,0,76.9,11316,0,40277,100394,0,261,181,27.7,2361,234,31.4,66.9,0,21.9,24522,253,6.59,583,0.389,40.7,90.0,522,190,229,26.6,2295,15915,1034,0,135,0,40.6,0,3569
2023-03-12 01:46:00,0.389,9289,18119,66597,0,456,1757,123,66474,220,32.9,87.2,0,116,180,433,5.79,404,0,66.1,161,356,1774,208,33.6,1840,15973,6769,0,155,0,66.1,0,77.5,9289,0.389,16817,73596,0,255,164,25.8,2370,221,23.1,66.2,0,20.0,579,242,6.56,582,0,40.6,99.6,403,205,229,27.5,2171,15907,1073,0,135,0,40.6,0,3598
2023-03-12 01:48:00,0.389,11204,19251,73240,0,456,1912,112,66585,219,32.1,87.2,0,116,160,434,3.97,403,0,66.4,164,412,1927,211,32.5,1972,15982,7037,0,155,0,66.1,0,120,11204,0.389,18742,76540,0,255,164,19,2363,220,22.0,66.2,0,20.0,571,244,3.97,582,0,41.4,96.4,484,191,229,26.4,2275,15914,1045,0,135,0,41,0,3585
2023-03-12 01:50:00,0,11072,18732,72001,0,470,1817,129,66514,222,30.7,87.2,0.389,122,153,445,3.50,401,0,65.7,195,445,1888,212,32.5,1892,15976,6934,0,155,0,66.1,0.389,120,11072,0,18620,75998,0,262,161,21.9,2365,224,20.4,66.2,0,20.9,566,249,3.50,580,0,40.6,126,536,209,228,26.4,2173,15910,1055,0,135,0,41.7,0,3558
2023-03-12 01:52:00,0,11131,18189,66003,0,464,1748,123,66471,212,32.9,87.2,0.389,127,151,448,4.97,403,0,66.4,181,382,1815,212,32.6,1888,16003,6668,0,155,0,66.4,0.389,76.6,11131,0,18650,75339,0,259,170,20.9,2368,226,23.1,66.6,0,21.9,569,253,6.11,582,0,41,117,443,202,229,26.6,2294,15941,1019,0,135,0,41,0,3569
2023-03-12 01:54:00,0,12081,42454,98304,0,466,1799,129,66510,221,31.5,86.5,0,127,21960,447,4.97,403,0,66.4,161,426,1824,211,32.0,1927,15975,6911,0,156,0,66.1,0,76.4,12081,0,41107,101184,0,260,154,21.9,2361,226,21.8,65.9,0,21.9,24562,252,6.04,583,0,41.4,99.5,525,172,229,26.0,2295,15915,1044,0,137,0,40.6,0,3598
2023-03-12 01:56:00,0,9494,21703,69219,0,467,1687,117,66413,223,31.5,87.2,0,116,3860,445,4.40,404,0,66.1,164,399,1707,212,32.3,1792,15981,6608,0,157,0,66.5,0,74.9,9494,0,20699,77574,0,261,164,20.0,2363,224,22.5,66.2,0,20.0,4662,249,4.79,583,0,41,103,474,185,228,26.2,2165,15917,1041,0,136,0,41,0,3598
2023-03-12 01:58:00,0,10862,19265,98233,0,466,1885,123,66578,222,31.5,87.2,0,122,173,444,3.97,404,0,66.5,163,413,1908,212,31.6,1976,16017,7043,0,156,0,66.4,0,119,10862,0,18402,76770,0,260,168,20.9,2361,223,20.6,66.2,0.389,20.9,570,247,3.97,582,0,41.4,96.0,484,195,228,25.5,2277,15935,1014,0,133,0,41,0,3585
2023-03-12 02:00:00,0,11013,18745,75713,0,468,1806,140,66583,226,32.9,87.2,0,133,171,451,5.20,404,0,66.8,160,413,1827,211,32.0,1905,16009,6884,0,156,0,66.1,0,120,11013,0,18552,76049,0,261,163,23.8,2366,229,22.7,66.2,0,22.8,567,261,11.1,583,0,41.8,92.6,492,186,229,26.0,2186,15945,1021,0,135,0,41.4,0,3618
2023-03-12 02:02:00,0,11446,18232,66414,0,466,1778,135,66510,219,31.5,87.2,0,127,170,452,5.57,403,0,66.1,160,350,1822,212,32.3,1883,15993,6751,0,155,0,66.4,0,76.5,11446,0,18956,75820,0,260,148,22.8,2365,219,22.2,66.2,0,21.9,563,263,16.7,582,0,41.4,91.8,392,192,228,26.2,2316,15932,1051,0,136,0,42.1,0,3599
2023-03-12 02:04:00,0,12395,42994,99833,0,467,1882,129,66611,221,32.9,87.2,0,127,21866,444,3.73,404,0,66.1,161,431,1913,210,32.3,1976,15996,7011,0,154,0,66.8,0,76.4,12395,0,41329,101815,0,261,162,21.9,2375,228,22.7,66.2,0,21.9,24543,247,3.73,583,0,41,99.1,529,193,229,26.2,2296,15929,1033,0,135,0,42.1,0,3540
2023-03-12 02:06:00,0,9657,25950,74034,0,467,1695,129,66452,224,32.1,87.2,0,127,7758,446,4.30,404,0,66.9,164,398,1722,212,33,1791,16000,6572,0,156,0,66.9,0,76.7,9657,0,24676,82046,0,261,165,21.9,2361,238,22.3,66.2,0,21.9,8975,251,4.73,583,0,41.7,104,473,186,229,26.9,2165,15941,1043,0,135,0,41.4,0,3598
2023-03-12 02:08:00,0,11447,19269,73556,0,466,1878,129,66606,222,32.9,87.2,0,127,173,449,5.33,403,0,66.1,162,420,1918,212,32.3,1973,15999,7059,0,157,0,66.5,0,119,11447,0,18989,76884,0,260,148,21.9,2376,229,22.8,66.2,0,21.9,570,255,6.09,582,0,40.6,102,496,188,229,26.2,2277,15934,1024,0,142,0,41.8,0,3585
2023-03-12 02:10:00,0,10660,18714,71858,0,468,1806,123,66525,222,32.1,87.2,0,121,157,448,2.67,404,0,66.4,163,413,1833,211,32.3,1889,15986,6906,0,155,0,66.1,0,122,10660,0,18195,75615,0,261,165,20.9,2364,223,23.1,66.2,0,20.9,564,253,2.67,583,0,40.6,94.8,487,207,229,26.2,2178,15915,1039,0,135,0,41.4,0,3587
2023-03-12 02:12:00,0,11239,18178,66035,0,456,1751,135,66469,223,31.1,87.2,0,133,171,431,2.90,404,0,66.4,164,352,1765,212,32.3,1887,15985,6733,0,155,0,66.1,0,77.2,11239,0,18737,75501,0,255,159,22.8,2357,225,20.8,66.2,0,22.8,569,241,2.90,582,0,41.4,97.3,391,187,229,26.2,2299,15909,1054,0,135,0.389,40.6,0,3652
2023-03-12 02:14:00,0,12733,42945,101613,0,453,1866,129,66564,221,32.6,86.5,0,127,21848,434,5.67,404,0,66.4,160,425,1880,212,32.3,1979,15985,7052,0,155,0,66.8,0,78.5,12733,0,41642,102272,0,253,162,21.9,2356,222,22.4,65.5,0,21.9,24527,244,5.81,582,0,41.7,91.9,521,183,229,26.2,2302,15912,1046,0,135,0.389,42.1,0,3622
2023-03-12 02:16:00,0,8960,30299,79605,0,465,1711,140,66443,224,32.9,85.7,0,133,11763,449,3.37,404,0,66.8,161,399,1739,210,33,1793,15972,6659,0,156,0,66.4,0,77.5,8960,0,27930,85821,0,260,149,23.8,2361,230,23.9,65.1,0,23.2,13403,256,3.37,583,0,41.4,98.4,475,181,229,26.9,2178,15912,1023,0,137,0,41.7,0,3569
2023-03-12 02:18:00,0,10942,19254,73453,0,466,1891,135,66597,224,31.5,86.8,0,128,177,448,5.37,404,0,66.8,161,414,1919,211,32.6,1967,15978,7094,0,155,0,66.4,0,121,10942,0,18479,76288,0,260,157,22.8,2384,233,21.4,66.6,0,22.2,574,253,6.06,582,0,41.4,94.7,487,192,228,26.6,2277,15922,1028,0,135,0,41.7,0,3556
