"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-21 07:36:00,0,13206,52261,178892,0,1870,130,166,35.3,126,1931,65.7,1420,0,7015,79.9,5.49,144,87.5,0,17612,1888,135,32.3,222,1549,65.5,375,395,0,0,128,14907,0,13206,0,23089,83746,0,186,30.3,105,24.7,30.3,2229,40.6,19521,0,1099,3633,5.89,134,66.2,0,17465,212,31.6,26.2,77.7,16369,41.7,669,520,0,0,30.3,16788,0
2023-03-21 07:38:00,0,13988,36000,164208,0,1817,124,144,32.9,120,1917,65.7,415,0,7013,121,5.11,142,87.7,0,17595,1824,129,32.3,143,1524,65.8,19,360,0,0,128,176,0,13988,0,21822,81293,0,191,29.0,80.8,23.1,29.0,2338,41.4,6286,0,1119,3631,5.92,134,65.9,0,17466,210,30.3,26.2,71.3,16366,42.5,38.5,457,0,0,30.3,605,0
2023-03-21 07:40:00,0,13014,36443,157726,0,1948,124,149,32.1,121,1969,66.4,418,0,7183,81.8,4.30,142,88.0,0,17580,1961,135,32.0,294,1637,66.3,19,339,0,0,128,153,0,13014,0,20832,80392,0,202,29.0,85.9,21.5,29.0,2203,41.4,6287,0,1158,3642,4.69,140,65.8,0,17474,213,31.6,26.0,79.1,16390,41,38.5,421,0,0,30.3,596,0
2023-03-21 07:42:00,0,11946,35682,156789,0,1734,129,161,31.5,126,1832,65.8,420,0,6753,80.6,5,143,88.2,0,17586,1753,124,31.8,295,1434,66.0,19,344,0,0,122,161,0,11946,0,19757,78395,0,193,30.3,94.7,26.4,30.3,2303,40.6,6287,0,1138,3693,10.5,134,65.9,0,17473,217,29.4,25.7,84.5,16377,41,38.5,433,0,0,34.7,596,0
2023-03-21 07:44:00,0,12172,59712,185614,0,1964,130,160,32.9,132,1996,65.8,1722,0,7167,80,5.80,141,87.7,0,17585,1990,129,31.8,503,1627,65.8,375,377,0,0,128,21789,0,12172,0,22750,83783,0,201,30.3,91.8,28.7,32.0,2298,40.6,25637,0,1122,3640,12.1,135,66.2,0,17472,235,30.3,25.7,84.7,16386,41,669,482,0,0,30.3,24357,0
2023-03-21 07:46:00,0,12057,59451,185364,0,1875,130,161,32.1,121,1922,65.8,1722,0,7009,80.1,4.53,142,87.3,0,17573,1947,140,31.8,3506,1585,66.2,375,413,0,0,128,21788,0.389,12057,0,22679,83679,0,200,30.3,99.4,22.2,29.0,2235,40.6,25639,0,1105,3702,4.92,137,66.2,0,17460,237,32.9,25.7,131,16379,41,669,553,0,0,30.3,24365,0
2023-03-21 07:48:00,0,11865,35963,158003,0,1789,119,163,32.9,116,1897,66.6,421,0,6906,118,3.50,143,87.4,0,17593,1812,123,31.6,1550,1545,66.3,19,355,0,0,121,173,0.389,11865,0,19738,78889,0,194,27.7,95.0,23.5,27.7,2353,41,6285,0,1142,3685,3.50,137,66.2,0,17476,221,29.0,25.5,98.3,16367,40.6,38.5,450,0,0,29.0,607,0
2023-03-21 07:50:00,0,12246,36424,167711,0,1957,124,160,31.5,116,1984,66.4,421,0,7168,80.1,3.50,141,88,0,17597,1986,124,32.0,288,1660,66.6,19,328,0,0,122,175,0,12246,0,20077,80300,0,195,29.0,92.0,21.0,27.7,2209,41.7,6288,0,1120,3618,3.50,135,66.2,0,17477,226,29.0,25.5,81.3,16390,41.7,38.5,404,0,0,29.0,598,0
2023-03-21 07:52:00,0,11092,35664,158742,0.389,1745,130,160,32.1,127,1839,65.8,419,0,6816,79.2,4.30,141,87.8,0,17592,1749,123,32.4,79.0,1456,66.0,19,349,0,0,121,171,0,11092,0,18926,78030,0,203,30.7,92.6,21.8,30.3,2307,41.4,6290,0,1104,3632,9.81,135,66.2,0.389,17472,218,29.0,26.0,74.7,16383,40.6,38.5,444,0,0,29.4,595,0
2023-03-21 07:54:00,0,11741,54433,177736,0.389,1938,130,164,31.5,121,1997,66.0,1157,0,7164,78.4,6.13,142,87.8,0,17573,1952,135,32.3,285,1585,65.9,19,329,0,0,133,17518,0,11741,0,21263,81568,0,201,30.7,103,20.9,29.0,2299,40.6,21724,0,1114,3609,12.6,134,66.6,0.389,17452,221,31.6,26.2,73.5,16388,40.6,38.5,401,0,0,32.0,19557,0
2023-03-21 07:56:00,0,13586,59718,186933,0,1952,124,164,31.5,120,1987,65.5,1722,0,7212,80.6,3.27,146,87.5,0,17574,1975,130,32.3,293,1622,66.0,375,394,0,0,122,21892,0,13586,0,24162,85290,0,187,29.0,103,21.3,29.0,2230,39.9,25746,0,1139,3656,3.27,136,66.6,0,17454,225,30.3,26.2,78.0,16393,41,669,513,0,0,29.0,24361,0
2023-03-21 07:58:00,0,12292,35693,181183,0,1740,119,160,32.9,121,1850,66.1,422,0,6801,122,3.27,143,87.7,0,17583,1768,118,31.8,79.4,1454,66.3,19,368,0,0,117,159,0,12292,0,20130,79728,0,182,27.7,92.3,23.2,29.0,2334,40.6,6288,0,1115,3648,3.27,135,66.2,0,17458,225,27.7,25.7,75.1,16392,40.6,38.5,467,0,0,27.7,602,0
2023-03-21 08:00:00,0,10743,36342,181470,0,1952,129,162,30.7,120,1976,65.7,421,0.389,7111,81.0,5.10,143,87.5,0,17582,1956,124,31.6,2565,1607,66.3,19,329,0,0,122,156,0,10743,0,18561,79309,0,201,30.3,94.9,20.1,29.0,2218,40.3,6286,0.389,1087,3664,5.89,135,66.2,0,17461,220,29.0,25.5,99.3,16396,41,38.5,400,0,0,29.0,606,0
2023-03-21 08:02:00,0,12032,35651,156649,0,1742,124,167,32.9,121,1832,65.8,419,0,6761,80.1,5.90,142,87.2,0,17581,1755,129,31.6,2358,1470,66.3,19,348,0,0,122,145,0,12032,0,19870,78972,0,199,29.0,102,22.4,29.0,2305,40.7,6284,0,1087,3656,7.08,135,66.2,0,17467,209,30.3,25.5,99.4,16378,40.6,38.5,437,0,0,29.0,587,0
2023-03-21 08:04:00,0,12813,38684,162670,0,1960,112,159,33.7,109,1994,66.2,510,0,7183,79.1,3.27,145,87.2,0,17582,1988,129,31.6,286,1630,66.2,19,324,0,0,133,2312,0,12813,0,20829,80214,0,179,26.3,95.2,23.7,26.3,2292,41.9,8210,0,1126,3609,3.27,135,66.2,0,17463,203,30.3,25.5,74.6,16357,41.1,38.9,396,0,0,31.6,2966,0
2023-03-21 08:06:00,0.389,12660,59898,190760,0,1944,124,157,30.7,121,1996,66.1,1719,0,7170,78.8,3.27,145,87.5,0,17589,1969,117,31.8,285,1602,65.8,375,387,0.389,0,122,21965,0,12660,0.389,23232,84040,0,154,29.0,92.8,19.7,29.0,2233,41.7,25816,0,1118,3586,3.27,135,66.2,0,17463,185,27.7,25.7,73.9,16342,41.7,669,502,0.389,0.389,29.0,24550,0
2023-03-21 08:08:00,0,12209,35710,163301,0,1738,124,164,30.7,121,1866,66.6,423,0,6848,120,3.27,144,87.4,0.389,17590,1752,118,32.3,80.5,1443,67.2,19,377,0,0,117,155,0,12209,0,20044,78956,0,176,33.9,97.8,20.1,29.0,2341,41.4,6284,0,1081,3678,3.27,133,65.5,0,17466,192,27.7,26.2,75.5,16352,42.9,38.5,485,0,0,27.7,606,0
2023-03-21 08:10:00,0,11350,36406,159309,0,1959,124,166,32.9,121,1972,66.2,421,0,7201,81.8,6.37,140,87.7,0,17589,1989,117,32.3,286,1636,65.9,19,327,0,0.389,121,166,0,11350,0,19170,79042,0,181,29.0,98.9,22.7,29.0,2201,41,6283,0,1083,3688,7.55,135,66.6,0,17473,210,27.7,26.2,74.2,16353,40.6,38.5,402,0,0,29.0,600,0.389
2023-03-21 08:12:00,0,10467,35901,159858,0,1799,136,160,32.1,132,1872,66.1,423,0,6877,79.2,4.17,143,87.7,0,17576,1832,118,31.8,149,1514,66.6,19,349,0,0.389,122,168,0,10467,0,18294,77913,0,177,31.6,91.9,22.9,31.6,2277,40.6,6285,0,1093,3616,4.56,135,66.6,0,17459,197,27.7,25.7,74.4,16356,42.1,38.5,437,0,0,29.0,592,0.389
2023-03-21 08:14:00,0,11970,36164,157093,0,1875,130,158,32.5,132,1933,65.8,419,0,7055,79.9,3.73,144,86.9,0,17590,1902,129,31.6,223,1590,66.3,19,339,0,0,132,171,0,11970,0,19801,79038,0,161,30.3,89.8,22.4,31.6,2288,40.6,6283,0,1119,3640,3.73,136,65.5,0,17461,180,30.3,25.5,76.9,16339,41.7,38.5,419,0,0,31.6,594,0
2023-03-21 08:16:00,0,12749,59676,187309,0,1952,130,162,31.9,132,1991,66.4,1722,0,7182,80.5,4.40,143,85.3,0,17578,1981,129,32.0,286,1634,66.3,375,385,0,0,133,21758,0,12749,0,23325,85413,0,188,30.3,99.6,20.7,31.6,2231,41.7,25601,0,1077,3693,4.83,135,64,0,17459,206,30.3,26.0,74.6,16366,41,669,502,0,0,31.6,24342,0
2023-03-21 08:18:00,0,12009,35703,156594,0,1719,124,162,31.5,115,1838,66.5,421,0,6733,118,3.93,144,86.2,0,17578,1734,129,32.3,1896,1447,66.6,19,370,0,0,128,159,0,12009,0,19842,79329,0,164,29.0,93.7,20.5,27.7,2330,42.5,6281,0,1108,3670,4.36,134,65.1,0,17461,196,35.3,26.2,107,16352,42.1,38.5,476,0,0,30.3,601,0
2023-03-21 08:20:00,0,11408,36386,157613,0,1948,124,161,30.7,121,1964,66.3,420,0,7210,82.1,5.10,143,88,0,17567,1985,124,32.3,2410,1625,66.3,19,330,0,0,122,149,0,11408,0,19221,79067,0,187,29.0,93.9,19.7,34.6,2192,41,6281,0,1151,3642,5.86,135,66.9,0,17455,212,29.0,26.2,118,16340,41.8,38.5,402,0,0,29.0,592,0
2023-03-21 08:22:00,0,10844,35895,164159,0,1815,129,160,32.1,126,1886,66.2,420,0,6953,80.5,4.30,145,87.4,0,17585,1835,124,32.3,1538,1514,66.2,19,337,0,0,128,150,0,10844,0,18662,78175,0,184,30.3,91.3,22.7,35.9,2293,41.1,6285,0,1123,3663,4.69,135,66.2,0,17462,201,29.0,26.2,90.4,16361,41.4,38.5,419,0,0,30.3,595,0
2023-03-21 08:24:00,0,10708,35871,159162,0,1792,130,163,32.8,121,1883,65.8,421,0,6872,79.2,4.07,141,87.5,0,17579,1811,129,32.3,152,1480,66.2,19,344,0,0,122,169,0,10708,0,18497,77459,0,155,30.3,101,27.0,29.0,2296,41.4,6284,0,1067,3593,4.49,135,66.2,0,17460,182,30.3,26.2,76.2,16363,41,38.5,429,0,0,29.0,602,0
2023-03-21 08:26:00,0,13664,59755,186771,0,1920,124,167,34.2,121,1983,66.2,1720,0,7110,77.4,5.10,141,87.3,0,17577,1950,124,32.3,285,1624,66.1,375,389,0,0,122,21818,0,13664,0,24257,85518,0.389,150,29.0,107,28.8,29.0,2225,41,25656,0,1099,3592,6.27,135,66.2,0,17458,186,29.0,26.2,73.1,16338,41.7,669,505,0,0,29.0,24381,0
2023-03-21 08:28:00,0,11727,46130,192749,0,1725,119,161,31.5,121,1841,65.8,1199,0,6761,122,6.84,143,87.8,0,17562,1741,123,32.3,78.7,1473,66.3,375,417,0,0,127,9494,0,11727,0,21112,81744,0,169,27.7,93.6,26.0,29.0,2331,40.3,14703,0,1100,3656,7.66,134,66.6,0,17451,199,29.0,26.2,73.6,16351,41,669,558,0,0,30.3,10863,0
2023-03-21 08:30:00,0,11283,36375,158457,0,1938,124,157,31.5,121,1966,65.8,420,0,7084,81.0,5.01,143,88.7,0,17569,1947,118,32.3,586,1624,66.3,19,338,0,0,122,164,0,11283,0,19102,78465,0,164,29.0,88.1,26.0,29.0,2200,41,6284,0,1087,3589,5.05,139,67.7,0,17454,182,27.7,26.2,91.1,16358,41,38.5,419,0,0,33.9,603,0
2023-03-21 08:32:00,0,10807,36134,159898,0,1883,130,160,30.7,126,1945,66.1,420,0,7024,80.3,5.16,141,88.3,0,17573,1904,124,32.3,212,1601,66.2,19,339,0,0,121,155,0,10807,0,18643,77942,0,167,30.3,91.9,20.1,30.3,2300,42.1,6286,0,1083,3663,5.15,133,67.3,0,17463,198,29.0,26.2,72.0,16367,40.6,38.5,425,0,0,29.0,592,0
2023-03-21 08:34:00,0,10889,35873,154596,0,1810,130,165,32.3,126,1879,65.8,422,0,6911,81.6,4.40,142,87.3,0,17585,1837,124,32.3,152,1512,66.1,19,346,0,0,128,152,0,10889,0,18730,77581,0,164,30.3,104,21.8,30.3,2293,41,6289,0,1116,3703,4.78,135,66.2,0,17460,186,29.0,26.2,76.6,16345,41,38.5,434,0,0,30.3,590,0
2023-03-21 08:36:00,0,13018,59764,189803,0,1937,124,163,33.7,120,1982,65.8,1723,0,7138,83.3,5.58,143,87.8,0,17586,1951,124,31.8,285,1616,65.8,375,376,0,0,122,21871,0,13018,0,23612,84651,0,164,29.0,101,24.6,29.0,2241,40.6,25723,0,1101,3763,16.7,135,66.2,0,17460,203,29.0,25.7,73.9,16362,40.6,669,484,0,0,29.0,24433,0
2023-03-21 08:38:00,0,12683,59046,186730,0,1745,119,159,30.7,121,1843,65.8,1723,0,6819,120,3.47,147,87.7,0,17590,1759,124,31.6,73.1,1464,66.1,375,404,0,0,122,21867,0,12683,0,23295,83254,0,164,27.7,91.8,20.4,29.0,2336,40.3,25719,0,1083,3632,9.12,136,66.6,0,17472,172,29.0,25.5,77.6,16381,41.4,669,530,0,0,29.0,24424,0
2023-03-21 08:40:00,0,10917,36395,157517,0,1957,129,163,32.9,126,1976,65.7,422,0,7138,80.2,4.30,143,87.6,0,17573,1984,118,31.6,294,1647,66.0,19,349,0,0,111,172,0,10917,0,18749,78143,0,166,30.3,95.7,23.0,30.7,2206,40.3,6286,0,1093,3611,4.69,137,66.9,0,17460,196,27.7,25.5,79.1,16371,41,38.5,434,0,0,26.3,600,0
2023-03-21 08:42:00,0,9754,36113,162514,0,1861,113,180,31.5,121,1949,65.5,419,0,7000,79,7.20,141,87.8,0,17573,1884,129,32.0,212,1540,65.8,19.4,335,0,0,133,174,0,9754,0,17552,76719,0,171,26.3,112,20.6,29.4,2309,40.3,6288,0,1106,3632,8.38,135,66.6,0,17450,180,30.3,26.0,72.4,16349,40.6,38.5,412,0,0,31.6,603,0
2023-03-21 08:44:00,0,11217,35645,165710,0,1741,124,179,31.5,121,1830,66.3,419,0,6756,79.4,6.03,143,87,0,17588,1767,124,32.3,79.4,1464,66.0,19.4,345,0,0,122,171,0,11217,0,19041,77356,0,175,29.0,115,20.9,29.0,2303,41,6287,0,1101,3639,6.83,135,65.5,0,17459,175,29.0,26.2,74.7,16340,40.6,38.5,430,0,0,29.0,598,0
2023-03-21 08:46:00,0,14417,59883,186987,0,1959,130,160,32.1,132,1983,66.0,1717,0,7195,78.5,3.97,144,87.5,0,17587,2019,123,32.3,293,1630,66.1,375,414,0,0,121,21909,0,14417,0,25000,85604,0,159,30.3,92.9,22.3,31.6,2226,40.6,25755,0,1121,3563,3.97,137,66.2,0,17459,200,29.0,26.2,78.0,16363,41.4,669,553,0,0,29.0,24475,0
2023-03-21 08:48:00,0,12421,59094,182431,0.389,1727,136,162,34.3,126,1839,65.9,1721,0,6719,118,4.39,145,87.5,0,17599,1750,135,32.3,69.1,1422,66.0,375,403,0,0,133,21910,0,12421,0,23025,82890,0,156,31.6,94.4,24.7,30.3,2329,40.3,25758,0,1078,3601,4.79,137,66.2,0,17468,204,32.0,26.2,68.7,16341,41.4,669,530,0,0,31.6,24482,0
2023-03-21 08:50:00,0,10707,36409,181904,0,1950,124,166,32.9,126,1970,65.9,421,0,7152,82.2,6.36,141,86.9,0,17612,1964,129,32.3,808,1613,66.6,19,350,0,0,127,154,0.389,10707,0,18542,78412,0,146,29.0,99.1,22.8,30.3,2202,40.6,6286,0,1074,3704,7.57,135,65.5,0,17480,186,30.3,26.2,93.0,16341,41.5,38.5,439,0,0,30.3,620,0
2023-03-21 08:52:00,0,11779,36420,187694,0,1959,130,161,30.7,132,2009,66.3,419,0,7254,79.6,3.93,143,85.5,0,17610,1973,130,31.8,798,1616,65.8,19,334,0,0,122,155,0,11779,0,19583,79713,0,176,30.3,98.6,20.1,31.6,2295,41.4,6288,0,1109,3610,4.32,134,64,0,17468,194,30.3,25.7,87.4,16348,41.4,38.5,411,0,0,29.0,617,0
2023-03-21 08:54:00,0,10958,35621,155639,0,1732,135,159,32.1,137,1820,66.9,418,0,6739,78.8,3.50,143,86,0,17617,1745,124,32.0,68.8,1429,67.1,19,333,0,0,122,152,0,10958,0,18772,77177,0,178,31.6,96.1,21.0,32.9,2288,42.1,6287,0,1072,3586,3.50,135,65.1,0.389,17473,229,29.0,25.5,68.4,16356,42.1,38.5,410,0,0,29.4,595,0
2023-03-21 08:56:00,0,13740,44067,173621,0,1960,136,161,34.3,132,1991,66.3,734,0,7145,78.5,3.93,144,87.3,0,17570,1973,135,31.8,294,1630,66.6,19,353,0,0,134,7440,0,13740,0,22293,82693,0,167,36.9,99.4,24.5,31.6,2228,41.8,12758,0,1063,3586,4.63,135,66.2,0,17465,227,31.6,25.7,78.4,16366,41.4,38.5,448,0,0,31.6,8597,0
2023-03-21 08:58:00,0,13237,127503,260249,0,1734,136,160,30.7,132,1847,65.7,4687,0.389,6736,121,6.97,144,87.2,0,17568,1739,135,32.0,2354,1454,65.9,553,430,0,0,133,87093,0,13237,0,30680,94796,0,160,36.5,92.2,20.8,31.6,2321,41,83747,0,1067,3680,8.48,133,66.2,0,17469,186,31.6,26.0,94.9,16349,40.6,984,576,0,0,31.6,96049,0
2023-03-21 09:00:00,0,12307,100643,228385,0,1859,130,162,30.7,126,1912,66.0,3836,0.389,6956,82.1,3.97,147,87.2,0,17564,1870,128,32.0,2723,1570,66.0,820,448,0,0,132,60472,0,12307,0,27517,90488,0,164,30.3,94.1,21.2,30.3,2198,41,60186,0,1083,3666,3.97,136,66.2,0,17462,169,30.3,26.0,114,16340,41.4,1457,611,0.389,0.389,31.6,66827,0
2023-03-21 09:02:00,0,11575,36410,162685,0,1950,136,161,32.9,132,2011,65.8,420,0,7181,80.4,3.97,143,87.5,0,17589,1969,124,32.0,510,1631,66.5,19,340,0,0,122,175,0,11575,0,19403,78906,0,171,31.6,94.5,23.6,31.6,2302,41.7,6287,0.389,1104,3647,3.97,133,66.2,0,17465,197,29.0,26.0,89.2,16352,41,38.5,420,0.389,0.389,29.0,602,0
2023-03-21 09:04:00,0,11603,35642,153224,0,1738,130,161,32.3,131,1826,65.8,422,0,6741,80.2,4.77,141,87.3,0,17581,1758,129,32.3,1476,1437,66.3,19,333,0.389,0,133,173,0,11603,0,19406,77870,0,186,30.3,99.5,21.5,31.6,2298,41.4,6288,0.389,1097,3663,5.19,135,66.2,0,17465,222,30.3,26.2,89.9,16358,41.4,38.5,403,0,0,31.6,597,0
2023-03-21 09:06:00,0,14005,36478,187056,0,1960,136,161,55.5,126,1990,66.1,419,0,7120,79.9,5.57,144,87.3,0,17580,1970,129,32.3,295,1595,65.1,19,356,0.389,0,128,153,0,14005,0,21818,82259,0,200,31.6,94.8,62.4,30.3,2238,41.8,6285,0,1093,3610,6.32,137,66.2,0,17475,220,35.2,26.2,79.5,16373,40.3,38.5,448,0,0,30.3,596,0
2023-03-21 09:08:00,0,13637,35961,188848,0,1826,135,164,35.9,132,1917,66.1,419,0,6985,118,3.57,144,87.6,0,17585,1836,129,32.3,142,1491,66.3,19,357,0,0,128,160,0,13637,0,21450,81446,0,207,31.6,97.2,30.2,36.6,2345,40.6,6284,0,1124,3653,3.93,135,66.2,0,17467,212,30.3,26.2,71.3,16357,41.1,38.5,451,0,0,30.3,596,0
2023-03-21 09:10:00,0.389,12095,59359,181422,0,1859,124,167,31.9,121,1907,65.7,1719,0,6979,80.3,2.90,143,87.7,0.389,17578,1889,129,32.3,214,1596,66.3,375,375,0,0.389,128,21761,0,12095,0.389,22696,83104,0,167,29.0,101,26.8,33.9,2198,40.6,25602,0,1064,3611,2.90,134,66.6,0,17461,200,30.3,26.2,72.8,16378,41.1,669,484,0,0,30.3,24329,0
2023-03-21 09:12:00,0,11291,36423,161347,0,1938,124,162,31.5,121,1993,66.5,420,0,7094,81.3,5.10,140,88.4,0,17588,1964,129,32.3,294,1647,65.8,19,351,0,0,133,158,0,11291,0,19148,78708,0,182,29.0,94.0,20.9,29.0,2283,41.7,6279,0,1109,3710,5.86,135,66.9,0,17473,217,30.3,26.2,79.1,16383,40.6,38.9,438,0,0,31.6,599,0.389
2023-03-21 09:14:00,0,10915,35616,153217,0,1736,130,160,31.5,126,1822,65.8,420,0,6726,81.2,6.13,140,87.7,0,17571,1753,117,32.3,1669,1441,66.3,19,331,0,0,121,159,0,10915,0,18733,77292,0,188,30.3,97.7,20.9,30.3,2286,41.4,6283,0,1095,3680,7.32,135,66.2,0,17465,220,27.7,26.2,91.6,16354,41.1,38.5,404,0,0,29.0,608,0
2023-03-21 09:16:00,0,13467,36430,160674,0,1933,136,164,32.1,137,1995,66.5,418,0,7192,78.8,3.27,142,87.7,0,17560,1949,129,32.3,1893,1663,66.3,19,346,0,0,122,167,0,13467,0,21306,80958,0,194,31.6,97.0,21.8,32.9,2232,41.8,6287,0,1160,3639,3.27,141,66.2,0,17462,221,30.3,26.2,100,16385,40.7,38.5,437,0,0,29.0,591,0
2023-03-21 09:18:00,0,11927,36187,159851,0,1875,136,165,34.3,126,1968,66.1,420,0,7055,121,3.27,141,87.8,0,17580,1889,135,31.8,221,1572,65.8,19,368,0,0,133,170,0,11927,0,19758,79167,0,203,31.6,96.7,30.1,30.3,2338,40.3,6284,0,1127,3655,3.27,135,66.6,0,17459,225,31.6,25.7,77.3,16392,40.6,38.5,466,0,0,36.6,598,0
2023-03-21 09:20:00,0,9790,59160,180038,0,1814,119,160,31.5,116,1857,66.3,1722,0,6924,81.0,5.70,141,87.2,0,17581,1833,140,31.6,143,1515,65.9,375,380,0,0,139,21867,0,9790,0,20378,81023,0,198,27.7,91.4,21.8,27.7,2197,41,25698,0,1096,3642,11.7,135,66.2,0,17463,219,32.9,25.5,70.9,16383,41,669,496,0,0,32.9,24428,0
2023-03-21 09:22:00,0,11484,48507,176676,0,1944,130,164,32.1,126,2011,65.9,1260,0,7252,80.6,6.50,146,87.8,0,17581,1980,118,32.0,293,1598,65.6,375,389,0,0,122,11086,0,11484,0,20975,81429,0,160,30.3,103,21.9,30.3,2312,41.4,16128,0,1108,3640,12.9,135,66.6,0,17470,208,27.7,26.0,78.0,16367,41.8,669,508,0,0,29.0,12606,0
2023-03-21 09:24:00,0,11855,35650,179391,0,1728,130,166,32.1,126,1835,65.8,418,0,6835,79.2,2.30,147,87.5,0,17575,1756,129,32.3,69.9,1412,66.2,19,327,0,0,122,158,0,11855,0,19636,78748,0.389,148,30.3,105,22.3,30.3,2318,41,6281,0,1166,3609,2.30,135,66.2,0,17468,186,30.3,26.2,69.5,16345,41.8,38.5,396,0,0,29.0,604,0
2023-03-21 09:26:00,0,13944,36460,198412,0,1968,124,159,31.5,121,1996,65.8,423,0,7170,79.0,4.53,145,86.7,0,17573,1985,129,32.3,581,1584,66.0,19,338,0,0,133,150,0,13944,0,21711,82061,0.389,173,29.0,90.5,20.6,29.0,2254,41,6280,0,1095,3587,10.3,135,65.5,0,17459,199,30.3,26.2,94.7,16363,41.7,38.5,423,0,0,31.6,600,0
2023-03-21 09:28:00,0,13784,36266,173160,0,1892,124,159,32.9,116,1969,66.0,422,0,7083,118,4.69,141,86.5,0,17586,1907,123,32.3,555,1564,66.1,19,398,0,0,122,150,0,13784,0,21604,81143,0,183,29.0,90.1,22.8,27.7,2336,40.6,6281,0,1079,3633,10.5,135,65.1,0,17464,196,29.0,26.2,105,16388,42.1,38.5,489,0,0,29.0,596,0
2023-03-21 09:30:00,0,11470,59385,181259,0,1783,130,163,30.7,126,1857,65.8,1720,0,6843,82.4,4.46,144,86.1,0,17586,1816,124,32.3,146,1507,65.6,375,381,0,0,122,22019,0,11470,0,22066,82299,0,145,30.3,95.3,20.1,30.3,2200,40.6,25853,0,1075,3665,4.91,137,64.7,0,17463,191,29.0,26.2,73.9,16340,42.1,669,484,0,0,29.0,24625,0
2023-03-21 09:32:00,0,11739,59950,189345,0,1958,124,164,32.2,121,2015,66.4,1722,0,7175,80.6,4.17,144,87.3,0,17576,1990,117,32.3,293,1666,66.6,375,399,0,0,116,22030,0,11739,0,22359,83367,0,169,29.0,103,21.0,29.0,2307,40.6,25856,0,1074,3656,4.59,137,66.2,0,17466,205,27.7,26.2,77.7,16350,42.2,669,520,0,0,27.7,24636,0
2023-03-21 09:34:00,0,9803,35594,154644,0,1743,119,162,55.5,116,1829,66.3,419,0,6706,80.7,4.63,143,87.3,0,17580,1758,124,32.3,77.2,1469,66.4,19,341,0,0,128,182,0,9803,0,17638,76349,0,172,27.7,99.5,62.2,27.7,2303,41.4,6284,0,1082,3663,5,134,66.2,0,17471,195,29.0,26.2,72.9,16356,41,38.5,421,0,0,30.3,611,0
2023-03-21 09:36:00,0,14034,36435,162753,0,1955,130,163,59.2,126,1988,66.1,421,0,7156,80.6,4.17,142,87.6,0,17570,1963,118,32.0,286,1607,65.9,19,332,0,0,116,161,0,14034,0,21817,81756,0,189,30.3,95.5,66.0,30.3,2234,41.7,6283,0,1097,3693,4.56,135,66.6,0,17448,209,27.7,26.0,74.6,16376,41,38.5,411,0,0,27.7,594,0
