"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-16 12:06:00,0,14312,36074,159993,0,1774,130,163,32.9,126,1883,66.5,423,0,6866,79.2,4.40,146,87.7,0,17672,1802,124,31.6,1539,66.9,19,330,0,0,122,172,0.389,14312,0,22197,80901,0,180,30.3,102,23.5,30.3,2251,41.4,6282,0,1116,3609,4.77,133,66.6,0,17563,210,29.0,25.5,16434,42.2,38.5,394,0,0,29.0,583,0
2023-03-16 12:08:00,0,13625,36362,164052,0,1850,130,162,33.5,121,1965,66.7,422,0,7054,120,5.43,148,87.1,0,17680,1869,140,32.0,1599,66.1,19,360,0,0,132,175,0,13625,0,21530,80663,0,196,30.3,94.1,25.3,29.4,2339,41.4,6281,0,1092,3633,6.23,133,65.8,0,17563,216,32.9,26.0,16435,41.4,38.5,450,0,0,31.6,576,0.389
2023-03-16 12:10:00,0,11845,35860,154693,0,1802,129,166,30.7,121,1852,66.2,421,0,6888,79.7,4.63,148,87.5,0,17675,1822,130,32.0,1522,66.1,19,329,0,0,128,174,0,11845,0,19717,78200,0,198,30.3,99.1,21.9,29.0,2196,41.7,6283,0,1126,3595,5.06,134,66.2,0,17553,224,30.7,26.0,16313,41.5,38.9,402,0,0,30.7,580,0
2023-03-16 12:12:00,0,11907,36152,159930,0,1875,136,161,32.9,132,1940,65.8,421,0,7064,78.5,4.40,147,87.9,0,17673,1894,130,31.8,1551,66.2,19,333,0,0,128,174,0,11907,0,19761,78692,0,203,31.6,93.6,23.2,31.6,2293,41.7,6284,0,1164,3586,5.05,133,66.6,0,17561,227,30.7,25.7,16316,41.1,38.9,403,0,0,30.7,580,0
2023-03-16 12:14:00,0,12680,59544,182338,0,1884,124,157,30.7,121,1914,66.1,1724,0,7021,79.2,5.33,147,87.1,0,17667,1891,135,32.3,1582,66.1,375,374,0,0,128,22011,0,12680,0,23317,83498,0,209,33.9,94.0,20.4,29.0,2262,41.4,25834,0,1140,3639,6.13,132,66.2,0,17565,217,31.6,26.2,16308,41.4,669,473,0,0,30.3,24466,0
2023-03-16 12:16:00,0,15574,37124,160928,0,1863,130,163,31.5,126,1941,66.5,804,0,6982,78.1,5.33,146,85.2,0,17680,1889,129,32.3,1599,66.1,375,391,0,0,128,312,0,15574,0,24064,83372,0,193,30.3,101,27.1,30.3,2239,41.4,6542,0.389,1106,3586,6.13,132,64.7,0,17556,224,30.3,26.2,16364,41.7,669,502,0,0,30.3,762,0
2023-03-16 12:18:00,0,14384,36262,160101,0,1856,119,163,32.1,121,1928,66.1,421,0,7021,121,3.27,147,86.2,0,17705,1884,128,32.3,1585,66.6,19,364,0,0,128,169,0,14384,0,22285,81455,0,182,27.7,96.9,22.9,29.0,2298,40.6,6283,0.389,1110,3672,3.27,134,65.8,0,17565,218,30.3,26.2,16317,41.4,38.5,451,0,0,30.3,580,0
2023-03-16 12:20:00,0,10280,35872,154891,0,1802,136,163,31.5,126,1848,65.8,421,0,6888,81.6,5.10,145,88.2,0,17716,1816,124,32.3,1573,66.2,19,337,0,0,122,184,0,10280,0,18220,76713,0,203,31.6,96.3,21.2,30.3,2197,41.7,6283,0,1166,3658,5.92,134,68.8,0,17579,219,29.0,26.2,16319,41.7,38.5,408,0,0,29.0,588,0
2023-03-16 12:22:00,0,10780,36141,161865,0.389,1879,124,157,30.7,126,1941,66.3,422,0,7057,78.9,5.23,145,87.8,0,17676,1886,135,32.0,1585,66.1,19,337,0,0,127,171,0,10780,0,18661,77549,0,212,29.0,88.2,20.8,30.3,2305,41.4,6282,0,1120,3616,5.99,132,67.3,0,17564,216,36.5,26.0,16315,41.4,38.5,409,0,0,30.3,573,0
2023-03-16 12:24:00,0.389,10939,59366,182348,0,1869,118,164,32.1,121,1919,65.7,1724,0,7027,78.1,3.73,147,87.9,0,17670,1897,124,31.6,1560,66.1,375,381,0,0,122,21807,0,10939,0.389,21580,81617,0,196,27.7,102,22.3,33.9,2267,41.4,25633,0,1147,3548,3.73,138,66.9,0,17554,227,29.0,25.5,16301,41.4,669,480,0,0,29.0,24344,0
2023-03-16 12:26:00,0,13016,53575,179000,0,1863,124,167,35.0,126,1945,66.5,1481,0,7005,78.8,3.73,147,87.5,0,17812,1876,118,32.0,1556,65.8,375,392,0,0,117,16190,0,13016,0,23088,83097,0,190,29.0,107,29.7,35.3,2261,42.1,20641,0,1115,3594,3.73,139,66.9,0,17550,209,27.7,25.5,16309,41,669,501,0.389,0,27.7,18176,0
2023-03-16 12:28:00,0,15673,36259,160173,0,1869,136,160,30.7,132,1954,66.9,420,0,7017,128,4.97,146,87.5,0,17818,1888,129,31.6,1570,66.0,19,357,0,0,128,182,0,15673,0,23545,82753,0,200,32.0,92.8,19.7,31.6,2330,41.8,6284,0,1113,3674,5.81,133,68.0,0,17562,226,30.3,25.5,16291,41,38.5,445,0,0,35.2,587,0
2023-03-16 12:30:00,0,12575,35876,154770,0,1804,124,163,30.7,126,1850,66.4,423,0,6848,81.0,4.97,146,87.6,0,17697,1822,135,31.6,1514,66.6,19,328,0,0.389,133,175,0,12575,0,20453,79024,0,196,29.0,95.3,20.4,30.3,2202,41.1,6285,0,1120,3635,5.85,134,67.3,0,17571,221,31.6,25.5,16281,42.1,38.5,396,0,0,31.6,582,0
2023-03-16 12:32:00,0,13076,36193,183436,0,1872,136,162,32.9,132,1942,66.3,418,0,7008,79.4,3.94,147,87.9,0,17678,1882,129,31.6,1556,65.5,19,338,0,0,122,170,0,13076,0,20927,80390,0,199,31.6,93.6,23.8,31.6,2301,41.4,6285,0,1108,3610,4.37,134,67.3,0,17565,217,30.3,25.5,16301,41,38.5,409,0,0,29.0,577,0
2023-03-16 12:34:00,0,14740,59628,183560,0,1946,130,164,31.5,120,1982,66.0,1721,0,7135,80.4,4.17,147,87.5,0,17678,1960,129,32.0,1637,65.5,375,380,0,0,128,21710,0,14740,0,25373,85933,0.389,208,30.3,102,21.8,29.0,2285,40.6,25534,0,1128,3686,9.69,131,66.6,0,17570,225,30.3,26.0,16305,41.7,669,480,0,0,30.3,24241,0
2023-03-16 12:36:00,0,14843,59154,185773,0,1810,130,159,31.5,132,1898,66.1,1722,0,6900,79.5,5,147,87.6,0,17670,1828,128,32.3,1557,66.0,375,393,0,0,127,21710,0,14843,0,25501,85850,0.389,206,30.3,90.2,21.5,31.6,2270,41,25537,0,1168,3675,5.91,132,68.4,0.389,17556,234,30.3,26.2,16305,42.5,669,505,0,0,30.3,24244,0
2023-03-16 12:38:00,0,14389,36233,164110,0,1870,124,160,31.5,127,1967,65.4,417,0,7056,117,4.30,147,87.5,0,17653,1884,140,32.0,1568,66.3,19,358,0,0,139,176,0,14389,0,22247,81406,0,172,29.0,92.5,21.6,30.3,2339,40.3,6285,0,1102,3578,5.21,131,68.0,0.389,17547,194,32.9,26.0,16269,42.5,38.5,439,0,0,32.9,587,0
2023-03-16 12:40:00,0,11796,35858,154753,0,1785,130,163,32.9,127,1861,65.7,418,0,6810,79.6,4.92,147,87.5,0,17669,1808,135,31.6,1495,66.2,19,331,0,0,128,158,0,11796,0,19650,77881,0,146,30.3,96.0,23.1,30.3,2222,41.4,6285,0,1089,3588,10.0,133,69.1,0,17549,180,31.6,25.5,16266,41.8,38.5,400,0,0,30.3,583,0
2023-03-16 12:42:00,0,12118,36163,159807,0,1854,114,163,33.5,116,1941,65.7,419,0.389,6998,80.2,4.69,147,87.6,0,17687,1877,129,31.6,1551,66.3,19,336,0,0,122,174,0,12118,0,19988,78612,0,160,26.3,95.7,23.5,27.7,2321,40.6,6284,0,1085,3624,9.79,135,67.3,0,17565,182,30.3,25.5,16277,41.4,38.5,410,0,0,29.0,581,0
2023-03-16 12:44:00,0,12613,49421,171884,0,1919,125,158,32.9,121,1975,66.9,948,0.389,7073,80.2,5.11,147,86.8,0,17684,1938,118,32.0,1637,65.9,19,342,0,0,117,12658,0,12613,0,21750,81040,0,150,29.0,95.3,23.1,29.0,2267,41.7,17387,0,1070,3663,6.18,132,65.5,0,17566,178,27.7,26.0,16262,41.4,38.5,409,0,0,27.7,14276,0
2023-03-16 12:46:00,0,13626,59342,194063,0,1780,130,162,31.5,126,1897,66.6,1724,0,6878,78.8,4.67,147,86.6,0,17676,1859,124,32.3,1514,65.8,375,404,0,0,122,21897,0,13626,0,24279,84070,0,153,30.3,93.9,21.2,30.3,2252,42.1,25729,0,1114,3609,5.03,132,66.2,0,17562,203,29.0,26.2,16264,41.4,669,526,0,0.389,29.0,24463,0
2023-03-16 12:48:00,0,13473,36228,160028,0,1861,130,161,30.7,121,1943,66.2,421,0,6987,121,4.90,148,87.5,0,17673,1881,135,32.3,1533,66.3,19,354,0,0,128,177,0,13473,0,21319,80075,0,163,30.3,94.4,20.8,29.0,2327,42.1,6280,0,1078,3708,5.27,132,66.6,0,17560,190,31.6,26.2,16267,42.1,38.5,440,0,0,30.3,586,0
2023-03-16 12:50:00,0,12246,35867,154643,0,1795,119,163,33.9,116,1852,66.8,421,0,6813,80.3,4.63,149,86.8,0,17674,1816,123,32.3,1521,66.1,19.4,337,0,0,122,174,0,12246,0,20124,78271,0,156,27.7,95.2,24.9,27.7,2194,42.8,6283,0,1068,3618,5.06,134,66.2,0,17554,183,29.0,26.2,16269,41.7,38.5,400,0,0,29.0,581,0
2023-03-16 12:52:00,0,11248,36115,161571,0,1856,124,163,32.1,126,1948,67.7,420,0,7007,78.2,5,146,85.4,0,17674,1869,118,32.3,1572,66.3,19,337,0,0,111,170,0,11248,0,19122,77698,0,155,29.0,100,21.9,30.3,2300,42.9,6281,0,1078,3563,5.39,135,65.8,0,17545,180,27.7,26.2,16275,42.1,38.5,404,0,0,26.3,577,0
2023-03-16 12:54:00,0,12993,36407,181597,0,1930,124,158,31.5,121,1976,67.4,420,0,7172,79.5,5.33,146,86.4,0,17676,1960,123,32.3,1596,66.8,19,330,0,0,121,161,0,12993,0,20841,80262,0,163,29.0,90.8,20.9,29.0,2270,42.2,6281,0,1115,3610,6.11,132,66.6,0,17552,207,29.0,26.2,16265,42.1,38.5,389,0,0,29.0,579,0
2023-03-16 12:56:00,0,12951,59299,207546,0,1792,118,163,31.5,120,1903,66.8,1722,0,6830,79.1,4.17,147,87.5,0,17682,1816,124,32.3,1498,66.6,375,381,0,0,128,21929,0,12951,0,23590,83799,0,165,27.7,96.4,22.3,29.0,2269,41.7,25762,0,1078,3609,4.66,131,67.3,0,17558,194,29.0,26.2,16278,42.1,669,480,0,0,30.3,24456,0
2023-03-16 12:58:00,0,13611,36475,160355,0,1859,124,162,32.9,121,1954,66.8,422,0,7009,118,4.17,147,87.9,0,17683,1876,124,32.0,1542,66.8,19,349,0.389,0,121,176,0,13611,0,21467,80288,0,162,29.0,96.0,24.0,29.0,2334,42.9,6281,0,1077,3647,4.66,133,67.3,0,17566,174,29.0,26.0,16267,42.5,38.5,432,0,0,29.0,580,0
2023-03-16 13:00:00,0,12755,36403,156261,0,1858,124,163,32.1,116,1899,66.3,420,0,6970,81.6,6.17,146,87.2,0,17686,1880,124,31.6,1537,66.1,19,338,0.389,0,122,174,0,12755,0,20609,79227,0,171,29.0,95.6,22.9,27.7,2189,41.0,6284,0,1091,3687,6.22,132,66.9,0,17572,192,29.0,25.5,16268,42.1,38.5,402,0,0,29.0,577,0
2023-03-16 13:02:00,0,12706,36073,158395,0,1772,124,166,32.1,121,1882,66.3,422,0,6777,78.5,5.81,146,87.8,0.389,17670,1785,124,31.6,1515,67.1,19,331,0,0,122,174,0,12706,0,20587,78921,0,172,33.9,104,22.9,29.0,2292,41.4,6285,0,1067,3586,5.86,133,68.4,0,17559,191,29.0,25.5,16421,42.5,38.5,398,0,0,29.0,585,0
2023-03-16 13:04:00,0,11769,36120,156048,0,1850,112,166,32.5,110,1912,66.7,419,0,6914,78.8,4.07,147,87.8,0.389,17662,1858,118,31.6,1562,66.4,19,330,0,0,117,171,0,11769,0,19634,78016,0,180,31.3,110,21.8,26.3,2267,42.1,6285,0,1083,3586,4.49,133,68.1,0,17552,195,28.0,25.5,16277,41.7,38.5,397,0,0,27.7,580,0
2023-03-16 13:06:00,0,14086,59210,185583,0,1780,119,159,31.9,116,1878,66.5,1722,0,6820,78.8,3.27,149,87.4,0,17663,1808,112,31.6,1480,66.4,375,384,0,0,117,21810,0.389,14086,0,24703,84450,0,162,27.7,96.0,20.6,27.7,2251,41.4,25644,0,1051,3586,3.27,135,67.7,0,17553,194,26.7,25.5,16277,42.8,669,491,0,0,27.7,24346,0.389
2023-03-16 13:08:00,0,13973,41284,169714,0,1831,130,158,32.1,126,1959,66.1,973,0,6991,117,4.30,147,87.5,0,17662,1855,124,31.6,1531,66.3,375,410,0,0,122,4347,0.389,13973,0,22847,82333,0,148,30.3,90.0,28.0,30.3,2330,41,10128,0,1041,3555,4.69,133,68.0,0,17551,182,29.0,25.5,16263,42.5,669,534,0,0,29.0,5180,0.389
2023-03-16 13:10:00,0,12803,36151,179530,0,1861,124,168,32.9,121,1910,66.0,418,0,7005,79.6,6.27,148,87.4,0,17662,1876,118,31.6,1556,66.5,19,330,0,0,122,182,0,12803,0,20643,79930,0,200,29.0,103,29.7,29.0,2204,42.1,6284,0,1155,3611,7.45,132,67.3,0,17557,214,32.6,25.5,16295,41.7,38.5,390,0,0,29.4,598,0
2023-03-16 13:12:00,0,12414,36173,183685,0,1865,130,166,31.5,126,1942,65.8,419,0,6988,80.5,3.27,148,87.6,0,17656,1891,129,31.6,1578,66.3,19,339,0,0,128,170,0,12414,0,20288,79714,0,198,30.3,99.3,21.4,35.2,2300,41,6284,0,1117,3686,3.27,131,67.7,0,17553,217,30.3,25.5,16287,41.4,38.9,407,0,0,30.3,581,0
2023-03-16 13:14:00,0,12307,36159,156338,0,1879,119,156,32.9,115,1908,65.8,418,0,6951,79.3,4.53,146,87.3,0,17674,1884,124,32.0,1559,66.0,19,340,0,0,128,166,0,12307,0,20169,78623,0,177,27.7,86.3,28.2,33.0,2261,40.3,6284,0,1051,3616,4.92,139,68.0,0,17560,187,29.0,26.0,16281,41.4,38.5,406,0,0,30.3,571,0
2023-03-16 13:16:00,0,12618,59160,184231,0,1824,119,161,55.0,116,1895,66.1,1720,0,6948,79.9,4.63,150,88.5,0,17668,1835,123,32.3,1487,66.4,375,381,0,0,116,21775,0,12618,0,23229,82988,0,159,27.7,99.8,67.1,27.7,2263,41.4,25604,0,1099,3663,5.02,137,68.4,0,17568,175,29.0,26.2,16267,41.4,669,486,0,0,27.7,24316,0
2023-03-16 13:18:00,0.389,12647,57107,183144,0,1884,129,166,75.8,126,1949,66.6,1626,0,7024,119,5.80,145,87.9,0,17674,1906,124,32.3,1546,66.0,375,410,0,0,117,19557,0,12647,0.389,23072,83039,0,150,30.3,105,96.7,30.3,2327,42.1,23635,0,1089,3648,6.69,132,66.6,0,17552,185,29.0,26.2,16268,40.6,669,529,0,0,32.6,21888,0
2023-03-16 13:20:00,0,11431,36364,157248,0.389,1937,124,151,34.2,121,1960,66.7,419,0,7073,85.2,5,145,87.3,0,17688,1960,128,32.3,1610,66.5,19,335,0,0,127,175,0,11431,0,19310,77807,0,169,29.0,89.9,23.8,29.0,2198,42.5,6284,0,1052,3806,5.46,133,67.3,0,17568,195,30.3,26.2,16270,43.2,38.5,398,0,0,30.3,586,0
2023-03-16 13:22:00,0,11750,35878,160463,0.389,1785,129,159,32.1,126,1874,66.1,419,0,6889,82.4,3.73,146,87.0,0,17685,1808,124,32.7,1520,66.6,19,334,0,0,128,171,0,11750,0,19633,78048,0,162,30.3,90.6,22.2,30.3,2281,41.7,6284,0.389,1063,3734,3.73,134,66.9,0,17560,185,29.0,26.2,16266,42.5,38.5,401,0,0,30.3,573,0
2023-03-16 13:24:00,0,11754,36119,156386,0,1839,130,160,34.9,126,1914,66.4,420,0,6973,81.6,5.57,148,88.0,0,17680,1862,124,32.2,1549,66.5,19,337,0,0,128,172,0,11754,0,19630,78116,0,179,30.3,92.4,26.5,30.3,2263,41.7,6285,0.389,1082,3680,11.7,132,67.7,0,17557,196,29.0,25.7,16272,42.8,38.5,413,0.389,0,30.3,575,0
2023-03-16 13:26:00,0,12592,59107,183799,0,1776,136,169,30.7,132,1898,66.1,1717,0,6857,79.8,6.97,145,87.6,0,17673,1804,129,31.6,1500,65.8,375,386,0,0.389,128,21736,0,12592,0,23230,83027,0,185,31.6,109,20.1,31.6,2264,41,25562,0,1117,3656,13.5,132,68.0,0,17560,213,30.3,25.5,16277,41,669,492,0.389,0,30.3,24277,0
2023-03-16 13:28:00,0,12361,59388,185571,0,1858,124,160,30.7,121,1957,65.6,1719,0,7022,119,4.30,144,86.4,0,17680,1886,129,31.6,1572,65.9,375,408,0,0.389,133,21733,0,12361,0,23017,83222,0,192,29.0,91.8,20.4,29.0,2335,40.6,25558,0,1106,3671,4.73,134,65.8,0,17565,226,30.3,25.5,16293,41,669,527,0,0,31.6,24277,0
2023-03-16 13:30:00,0,10492,36339,157287,0,1929,124,160,32.3,116,1956,65.9,420,0,7108,80.6,2.90,147,86.4,0,17689,1953,124,31.6,1590,66.0,19,331,0,0,122,159,0,10492,0,18366,77117,0,198,29.4,91.8,22.5,27.7,2214,40.6,6278,0,1099,3634,2.90,135,65.8,0,17570,224,29.0,25.5,16279,41.4,38.5,399,0,0,29.0,580,0
2023-03-16 13:32:00,0,11570,35878,168353,0,1785,119,164,32.3,121,1865,66.2,423,0,6858,81.5,4.07,148,87.8,0,17684,1799,118,31.6,1487,66.5,19,333,0,0,117,162,0,11570,0,19440,77966,0,183,28.0,97.4,22.9,29.0,2278,41.4,6279,0,1099,3733,9.59,131,67.7,0,17568,201,27.7,25.5,16277,42.8,38.5,402,0,0,27.7,578,0
2023-03-16 13:34:00,0,12647,36160,156209,0,1864,119,162,31.5,116,1922,66.0,422,0,7007,79.2,5.34,148,87.7,0,17692,1882,123,31.8,1531,66.3,19,333,0,0,117,173,0,12647,0,20503,79215,0,202,27.7,99.3,21.7,27.7,2275,41,6282,0,1127,3646,6.21,133,67.7,0.389,17569,229,29.0,25.7,16283,42.1,38.5,398,0,0,27.7,582,0
2023-03-16 13:36:00,0,12389,44612,169435,0,1810,124,163,32.8,120,1896,66.2,779,0,6899,79.5,3.97,146,87.3,0,17683,1820,118,32.3,1487,66.9,19,334,0,0,122,8531,0,12389,0,21075,80080,0,214,29.0,101,22.9,29.0,2259,41,13708,0,1164,3609,4.36,135,67.7,0,17554,223,27.7,26.2,16296,43.2,38.5,401,0,0,29.0,9761,0
2023-03-16 13:38:00,0,13964,59578,213628,0,1874,130,162,32.8,121,1962,66.7,1720,0,7102,118,3.50,146,87.9,0,17690,1898,123,32.3,1563,66.8,375,432,0,0,127,22415,0,13964,0,24616,86277,0.389,200,30.3,93.8,22.2,29.0,2340,41,25720,0,1152,3725,3.50,135,67.4,0,17559,231,29.0,26.2,16312,41.7,669,570,0,0,30.3,24483,0
2023-03-16 13:40:00,0,12994,36410,181048,0,1936,118,164,32.9,120,1970,66.2,421,0,7161,81.0,7.10,146,88.8,0,17675,1958,124,31.8,1604,66.1,19,334,0,0,128,184,0,12994,0,20842,80437,0,192,27.7,97.3,22.5,29.0,2206,41,6278,0,1121,3642,8.28,133,67.2,0,17568,219,29.0,25.7,16298,42.5,38.5,400,0,0,30.3,593,0
2023-03-16 13:42:00,0,11504,35896,158613,0,1799,119,159,31.5,121,1886,67.2,420,0,6872,79.2,5.33,147,88.9,0,17670,1819,117,32.0,1537,65.9,19.0,343,0,0,116,175,0,11504,0,19384,78033,0,202,27.7,90.6,21.0,29.0,2304,42.1,6283,0,1143,3617,6.09,133,67.4,0,17559,222,27.7,26.0,16314,42.5,38.5,409,0,0,27.7,576,0
2023-03-16 13:44:00,0,12610,36340,156497,0,1875,129,163,30.7,120,1912,66.5,420,0,6969,79.6,3.29,149,88.0,0,17683,1885,118,32.3,1610,66.6,19,334,0,0,117,186,0,12610,0,20501,79358,0,209,30.3,101,20.4,29.0,2273,41.4,6283,0,1135,3633,2.90,133,67.3,0,17556,221,27.7,26.2,16504,41.4,38.5,398,0,0.389,27.7,587,0
2023-03-16 13:46:00,0,13143,36425,159843,0,1870,136,167,31.5,132,1943,65.5,421,0,7013,78.9,5.72,149,88.0,0,17687,1939,129,32.3,1567,65.7,19,355,0,0,121,161,0,13143,0,21020,79970,0,199,31.6,107,20.9,31.6,2240,39.9,6282,0,1137,3692,6.18,133,67.3,0,17562,242,30.3,26.2,16496,40.3,38.5,443,0,0.389,29.0,585,0
2023-03-16 13:48:00,0,13090,59227,184473,0,1793,125,160,31.5,121,1886,65.7,1718,0.389,6905,116,5.69,148,87.6,0,17685,1821,135,32.3,1518,66.6,375,412,0,0,128,21753,0,13090,0,23751,83874,0,191,29.0,91.8,21.4,29.0,2310,41,25591,0,1123,3632,6.52,132,66.9,0,17569,230,31.6,26.2,16301,41.7,669,540,0,0,30.3,24292,0
2023-03-16 13:50:00,0,10872,36104,155877,0,1889,125,160,32.1,121,1894,65.8,419,0.389,6998,79.9,3.37,150,87.7,0,17670,1885,124,32.0,1566,67.1,19,330,0,0,122,180,0,10872,0,18724,77367,0,213,29.0,92.0,22.3,29.0,2191,41.4,6287,0,1147,3611,3.37,131,66.6,0,17560,222,29.0,26.0,16303,43.7,38.5,392,0,0,29.0,582,0
2023-03-16 13:52:00,0,10063,35859,160468,0,1803,130,163,33.5,126,1889,66.6,421,0,6909,80.0,5,147,87.5,0,17671,1816,129,31.8,1505,66.9,19,336,0,0,122,176,0,10063,0,17925,76424,0,202,36.0,95.0,24.3,30.3,2304,41.8,6285,0,1137,3685,5.37,133,66.9,0,17555,215,30.3,25.7,16311,42.6,38.5,401,0,0,29.0,583,0
2023-03-16 13:54:00,0,11522,36127,156627,0,1871,130,163,32.9,126,1910,66.1,420,0,6987,79.5,4.53,149,87.5,0,17683,1895,129,32.3,1590,66.6,19.4,335,0,0,122,173,0,11522,0,19414,78148,0,193,30.3,101,24.0,30.3,2262,41.9,6285,0,1083,3633,4.90,136,66.6,0,17566,227,30.3,26.2,16297,41.4,38.5,401,0,0,29.0,581,0
2023-03-16 13:56:00,0,13650,36206,159750,0,1877,130,162,30.7,126,1940,66.4,421,0,7011,81.3,4.73,147,87.6,0,17675,1898,128,32.3,1600,66.2,19.4,328,0,0,128,171,0,13650,0,21533,85185,0,186,30.3,94.9,21.2,30.3,2249,41.8,6283,0,1133,3664,5.55,132,66.9,0,17565,214,30.3,26.2,16283,40.6,38.5,392,0,0,30.3,580,0
2023-03-16 13:58:00,0,12598,59462,185970,0,1853,118,162,30.7,115,1949,66.4,1720,0,6994,117,4.97,147,87.7,0,17665,1878,129,32.0,1609,66.1,375,403,0,0,122,21802,0,12598,0,23283,88162,0,149,27.7,93.3,21.9,27.7,2329,41.4,25625,0,1112,3601,5.76,131,66.9,0,17549,179,35.8,26.0,16289,41,669,521,0,0,29.0,24330,0
2023-03-16 14:00:00,0,10147,43531,164194,0,1856,124,163,34.3,121,1903,65.9,1080,0,6963,81.5,4.40,145,87.4,0,17669,1880,117,31.6,1586,65.9,375,376,0.389,0,116,6668,0,10147,0,19284,78198,0,154,29.0,96.4,31.2,29.0,2193,41,12173,0,1121,3718,4.77,133,67.7,0,17554,171,27.7,25.5,16286,41.7,669,474,0,0,27.7,7726,0
2023-03-16 14:02:00,0,10851,35925,158964,0,1857,124,161,32.9,120,1890,67.5,419,0,6881,81.5,5.13,147,87.5,0,17713,1859,124,31.6,1515,66.1,19,332,0,0,122,178,0,10851,0,18746,77096,0,182,29.0,98.8,28.7,34.0,2297,43.6,6284,0,1107,3710,5.52,139,68.1,0,17567,188,29.4,25.5,16263,41.7,38.5,403,0,0,29.0,590,0
2023-03-16 14:04:00,0,10896,36156,156531,0,1887,124,163,31.1,121,1911,67.0,419,0,7024,79.9,3.93,147,87.6,0,17716,1896,124,31.6,1573,66.1,19,332,0,0,128,175,0,10896,0,18799,77255,0,178,29.0,101,19.7,29.0,2262,42.8,6289,0,1117,3633,4.31,131,67.7,0,17576,190,29.0,25.5,16289,41,38.5,399,0,0,30.3,585,0
2023-03-16 14:06:00,0,13224,36196,184839,0,1858,130,163,30.7,126,1937,65.9,420,0,7005,81.3,4.64,145,88.2,0.389,17676,1871,129,31.6,1545,66.1,19,340,0,0,128,176,0.389,13224,0,21075,80271,0,151,30.3,96.6,21.2,30.3,2236,40.6,6287,0,1114,3664,4.62,134,67.3,0,17557,169,30.3,25.5,16258,41.7,38.5,417,0,0,36.0,577,0.389
2023-03-16 14:08:00,0,13087,59520,213988,0,1782,136,158,33.5,126,1910,65.8,1717,0,63942,119,5.91,148,87.5,0,17671,1810,129,31.8,1479,66.3,375,442,0,0,128,22038,0,13087,0,23732,141928,0,143,31.6,89.9,30.4,30.3,2329,41.4,25871,0,2442,3678,6.28,131,66.2,0,17567,173,30.3,25.7,16256,41.4,669,593,0,0,30.3,24595,0
2023-03-16 14:10:00,0,10829,59606,181908,0,1862,136,162,34.3,132,1900,65.8,1722,0,6946,79.0,3.97,148,87.2,0,17674,1888,129,32.3,1561,66.4,375,377,0,0,128,22037,0,10829,0,21470,81166,0,157,31.6,93.4,29.9,31.6,2195,41.5,25864,0,1077,3541,3.97,132,66.6,0,17560,179,30.3,26.2,16255,42.1,669,483,0,0,30.7,24587,0
