"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-16 20:04:00,0,80,14992,47133,268,0,14570,4703,4385,0,1814,133,0,135,307,30.7,469,64173,4.13,0,32.3,65.3,65.7,0,104,0.600,132,19701,303,2585,222,80,0,20158,117741,268,0,3298,1479,1400,0,191,22.8,0,22.8,377,19.7,262,2371,4.27,0,26.2,40.3,41.4,0,231,0.989,22.8,11783,444,1281,221
2023-03-16 20:06:00,0.389,78.9,14157,46325,270,0,13179,4350,4455,0,1872,133,0,135,306,30.7,469,64253,4.13,0,32.3,65.8,65.7,0,122,0,126,27275,302,2584,222,78.9,0.389,27683,124051,270,0,3365,1431,1397,0.389,182,22.8,0,22.8,379,19.7,261,2366,4.27,0,26.2,40.3,42.8,0,255,0,21.9,10969,443,1279,216
2023-03-16 20:08:00,0,78.9,15303,48252,269,0,17395,4775,6613,0,1941,133,0,135,305,32.9,468,64340,4.13,0,32.3,65.7,66.1,0,9868,37.6,126,19746,509,2583,222,78.9,0,20440,133853,269,0,3762,1489,1516,0,175,22.8,0,22.8,379,28.2,261,2369,4.27,0,26.2,40.3,41.7,0,331,34.7,21.9,11932,587,1279,217
2023-03-16 20:10:00,0,80.4,14269,46789,270,0,11328,4340,27089,0,1827,122,0,124,305,33.3,468,64196,4.13,0,32.3,66.0,66.1,0,106,0,131,26892,307,2586,219,80.4,0,27321,145157,270,0,3207,1413,1956,0,193,20.9,0,20.9,379,22.4,261,2369,4.27,0,26.2,40.6,41.4,0,235,0,22.8,11069,441,1286,214
2023-03-16 20:12:00,0,87.7,14520,46778,270,0,14972,4709,4450,0,1882,127,0,128,307,32.5,455,64246,4.13,0,32.3,65.7,65.8,0,104,0.600,121,17510,304,2584,222,87.7,0,17964,115825,270,0,3467,1471,1410,0,177,21.9,0,21.9,378,26.6,254,2369,4.27,0,26.2,40.3,41,0,231,0.600,20.9,11310,442,1283,217
2023-03-16 20:14:00,0,77.1,14466,46583,269,0,14603,4706,4385,0,1803,122,0,124,307,32.1,454,64240,4.13,0,32.3,65.8,65.7,0,105,0.600,120,25446,307,2583,228,77.1,0,25891,123987,269,0,3293,1471,1395,0,171,21.3,0,20.9,377,26.6,253,2377,4.27,0,26.2,40.3,41.7,0,231,0.600,20.9,11262,439,1276,228
2023-03-16 20:16:00,0,84.8,14758,46883,270,0,11498,4304,4450,0,1876,116,0,118,306,33.6,467,64267,4.13,0,32.3,66.1,66.1,0,104,0,121,18146,308,2587,221,84.8,0,18590,112520,270,0,3317,1416,1423,0,195,20.3,0,20.0,379,22.4,260,2366,4.27,0,26.2,40.7,41.7,0,232,0,20.9,11555,437,1282,216
2023-03-16 20:18:00,0,84.4,15740,48721,269,0,15580,4713,4537,0,1994,122,0,124,308,32.1,468,64381,3.67,0,32.3,66.1,65.7,0.389,183,38.0,121,19783,506,2587,222,84.4,0,20476,119849,269,0,3782,1502,1453,0,240,20.9,0,20.9,377,21.5,260,2389,3.80,0,26.2,40.7,41,0,262,35.0,20.9,12363,587,1283,224
2023-03-16 20:20:00,0,81.1,14283,46392,269,0,11165,4355,4403,0,1821,128,0,129,307,30.7,468,64252,3.43,0,32.0,65.8,65.7,0.389,106,0,105,27034,305,2584,222,81.1,0,27453,121815,269,0,3202,1439,1435,0,202,21.9,0,21.9,379,19.7,261,2382,3.57,0,26.0,40.3,42.1,0,235,0,18.1,11099,440,1278,223
2023-03-16 20:22:00,0,77.1,14312,46646,270,0,16712,4790,4488,0,1874,111,0,112,310,32.1,471,64266,3.67,0.389,32.3,65.8,65.7,0,102,0.367,110,17825,308,2585,221,77.1,0,18276,117980,270,0,3480,1501,1417,0,193,19,0,19,376,21.6,262,2373,4.19,0,26.2,40.3,41.4,0,233,0.367,19,11112,437,1280,215
2023-03-16 20:24:00,0,78.9,13837,46286,269,0,15151,4780,4493,0,1890,117,0,118,306,32.9,471,64261,4.13,0,32.3,66.1,66.1,0,103,0.600,116,28756,310,2585,225,78.9,0,29196,128456,269,0,3523,1499,1412,0,188,20.0,0,20.0,378,22.4,263,2370,4.27,0,26.2,40.6,41.4,0,233,0.600,20.0,10652,435,1280,220
2023-03-16 20:26:00,0,83.3,15777,48570,270,0,11521,4341,27189,0,1881,117,0,118,307,32.1,468,64260,4.13,0,32.3,65.7,66.1,0,103,0,116,19348,307,2583,225,83.3,0,19774,137506,270,0,3357,1416,1966,0,186,20.0,0,20.0,378,21.5,261,2382,4.27,0,26.2,40.3,42.1,0,232,0,20.0,12590,436,1277,220
2023-03-16 20:28:00,0,77.4,15392,48479,270,0,15036,4718,27200,0,1884,122,0.389,124,308,32.1,469,64282,3.67,0,32.3,66.1,65.7,0,185,38.0,121,19746,506,2587,222,77.4,0,20440,142176,270,0,3485,1495,1987,0,200,20.9,0,26.8,376,21.7,262,2372,3.80,0,26.2,40.6,42.1,0,260,35.0,26.2,12010,587,1283,222
2023-03-16 20:30:00,0,82.9,12160,44165,269,0,11188,4349,4410,0,1814,128,0,129,308,34.3,467,64232,3.67,0,32.3,66.0,65.7,0,107,38.4,121,28116,506,2559,222,82.9,0,28780,123203,270,0,3206,1462,1434,0,222,21.9,0,27.4,376,24.4,267,2368,3.80,0,26.2,40.6,41,0,235,35.0,20.9,8795,587,1270,216
2023-03-16 20:32:00,0,85.9,14284,46721,269,0,15021,4723,4493,0,1887,117,0,118,306,32.1,468,64265,3.90,0,32.0,65.3,65.7,0,105,0,121,19755,305,2584,226,85.9,0,20209,118340,270,0,3483,1520,1441,0,217,25,0,20.0,378,21.6,261,2375,4.03,0,26.0,40.3,40.3,0,231,0,20.9,11086,441,1283,222
2023-03-16 20:34:00,0,80.7,14591,47105,268,0,15074,4710,4482,0,1879,117,0,118,306,30.7,468,64275,4.13,0,31.8,65.9,65.7,0,119,0.600,126,27853,308,2584,222,80.7,0,28293,127353,268,0,3482,1515,1424,0,213,25.7,0,20.0,379,19.7,261,2383,4.27,0,25.7,40.6,41.7,0,247,0.600,22.2,11394,438,1279,216
2023-03-16 20:36:00,0,74.5,15551,47947,268,0,13172,4349,4477,0,1903,133,0,135,306,31.5,469,64298,4.13,0,32.0,65.8,65.7,0,117,0,126,18387,304,2583,222,74.5,0,18816,114929,268,0,3388,1474,1423,0,233,22.8,0,22.8,378,20.5,261,2380,4.27,0,26.0,40.3,42.1,0,247,0,22.2,12358,441,1278,216
2023-03-16 20:38:00,0,75.2,14818,47553,270,0,16813,4798,6569,0,1888,121,0,123,305,33.7,471,64253,4.13,0,31.6,65.7,66.1,0,188,38.2,127,19750,504,2585,223,75.2,0,20424,122757,270,0,3561,1547,1546,0,227,20.9,0,20.9,379,23.7,262,2362,4.27,0,25.5,40.6,41.7,0,263,35.3,21.9,11447,589,1280,224
2023-03-16 20:40:00,0,76.3,13103,45153,269,0,11201,4354,4422,0,1811,122,0,124,308,31.5,468,64192,4.13,0,31.6,66.1,65.7,0,107,38.2,109,27780,507,2584,225,76.3,0,28420,122842,269,0,3193,1472,1434,0,205,20.9,0,20.9,377,21.0,261,2359,4.27,0,25.5,40.6,41,0,235,35.3,19,9741,588,1279,222
2023-03-16 20:42:00,0,78.9,13909,46293,269,0,15009,4709,4480,0,1879,116,0,117,304,30.7,469,64272,4.13,0,32.0,66.6,65.3,0,102,0,116,19716,305,2555,219,78.9,0,20167,118218,270,0,3523,1516,1429,0,219,20.0,0,20.0,380,20.1,261,2380,4.27,0,25.5,40.6,41,0,232,0,20.0,10707,441,1265,213
2023-03-16 20:44:00,0,78.2,13592,46367,269,0,15568,4716,4555,0,1963,117,0,118,307,30.7,467,64306,4.13,0,32.2,66.1,65.7,0,103,0.600,126,27384,305,2587,223,78.2,0,27823,127569,270,0,3821,1514,1442,0,231,20.0,0,20.0,377,20.1,261,2369,4.27,0,25.7,40.6,40.6,0,232,0.600,21.9,10403,440,1283,218
2023-03-16 20:46:00,0,79.3,14246,46374,269,0,11114,4351,4408,0,1877,121,0,123,307,34.3,466,64180,4.13,0,32.0,65.8,66.0,0,103,0,121,17945,302,2584,223,79.3,0,18403,112237,269,0,3227,1470,1443,0,246,20.9,0,20.9,377,24.5,260,2365,4.27,0.389,26.0,41.0,42.1,0,232,0,20.9,11038,442,1279,218
2023-03-16 20:48:00,0,84.8,15738,48906,269,0,15104,4716,27221,0,1877,122,0,124,304,33.5,469,64290,4.13,0,32.0,65.8,66.4,0,189,0.600,121,19744,305,2557,222,84.8,0,20217,141879,270,0,3564,1524,1995,0,213,20.9,0,20.9,379,23.7,261,2372,4.27,0,26.0,40.3,41.4,0,261,0.600,20.9,12521,441,1266,223
2023-03-16 20:50:00,0,76.3,14953,47818,269,0,11207,4350,27145,0,1818,128,0,129,304,30.7,468,64236,4.52,0,32.3,65.6,65.7,0,106,38.2,126,26660,507,2586,221,76.3,0,27309,145193,269,0,3260,1463,1991,0,229,21.9,0,21.9,380,19.7,261,2374,4.27,0,26.2,40.3,40.6,0,235,35.3,21.9,11593,586,1281,215
2023-03-16 20:52:00,0,77.4,15369,48019,270,0,16772,4791,4524,0,1895,122,0,124,305,32.9,470,64268,3.90,0,32.3,65.8,65.7,0,104,0,126,19783,304,2585,221,77.4,0,20223,120334,270,0,3597,1538,1456,0,239,20.9,0,20.9,378,27.5,262,2358,4.03,0,26.2,40.3,41,0,231,0,21.9,12166,441,1280,215
2023-03-16 20:54:00,0,76.3,12728,45417,270,0,15599,4776,4547,0,1948,128,0,129,306,32.9,452,64293,3.43,0,32.3,66.2,65.7,0,9775,0.600,126,26805,303,2585,221,76.3,0,27244,136942,270,0,3761,1535,1440,0,223,21.9,0,21.9,379,27.4,252,2372,3.57,0,26.2,40.6,41,0.389,321,0.600,21.9,9524,442,1280,217
2023-03-16 20:56:00,0,80,14971,47135,270,0.389,11073,4344,4376,0,1815,133,0,135,309,32.1,469,64201,3.43,0,32.3,66.0,66.1,0,9775,0.600,116,17438,306,2583,218,80,0,17868,121411,269,0,3185,1456,1429,0,222,22.8,0,22.8,378,21.5,261,2380,3.57,0,26.2,40.6,40.6,0,321,0.600,20.0,11773,440,1277,211
2023-03-16 20:58:00,0,79.6,15167,47805,270,0,15083,4716,4497,0,1891,122,0,124,307,30.7,467,64311,3.90,0,32.0,65.7,66.8,0,186,0,126,25454,305,2587,223,79.6,0,25893,124655,270,0,3570,1500,1460,0,224,20.9,0,20.9,380,19.7,260,2375,4.03,0,26.0,40.3,42.1,0,261,0,21.9,11968,440,1283,225
2023-03-16 21:00:00,0,74.1,12839,44869,270,0,11186,4343,4403,0,1808,121,0,123,304,32.3,468,64216,4.13,0,32.0,66.0,65.3,0,107,38.2,116,16613,509,2584,223,74.1,0,17293,110993,270,0.389,3246,1457,1449,0,211,20.9,0,20.9,380,21.6,261,2367,4.27,0,26.0,40.6,41,0,236,35.3,20.0,9460,586,1279,220
2023-03-16 21:02:00,0,73.8,13437,45807,269,0,15000,4719,4473,0.389,1882,122,0,124,306,31.5,469,64245,4.13,0,32.0,66.7,65.3,0,103,0,126,19718,305,2584,222,73.8,0,20164,118245,269,0.389,3524,1516,1441,0,220,20.9,0,20.9,379,20.6,261,2367,4.27,0,26.0,41.4,40.3,0,232,0,21.9,10232,438,1284,216
2023-03-16 21:04:00,0,80.4,16536,49971,269,0,15533,4725,27270,0.389,1964,127,0,128,304,32.1,470,64303,4.13,0,32.3,66.1,65.3,0,103,0.600,132,28992,307,2585,225,80.4,0,29412,152587,268,0,3744,1516,1982,0,234,21.9,0.389,21.9,379,26.5,262,2375,4.27,0,26.2,40.6,41.4,0,232,0.989,22.8,13347,438,1285,220
2023-03-16 21:06:00,0.389,84.4,17207,49571,268,0,12796,4353,4409,0,1823,133,0,135,308,30.7,468,64169,4.13,0,32.3,65.7,65.4,0,103,0.600,126,19860,305,2583,223,84.4,0.389,20277,115896,268,0,3263,1468,1463,0.389,223,22.8,0.389,22.8,377,19.7,261,2347,4.27,0,26.2,40.3,41.4,0,232,0.989,21.9,14026,440,1279,223
2023-03-16 21:08:00,0.389,85.1,16023,48929,270,0,16981,4796,6556,0,1883,128,0,129,308,32.3,471,64259,4.13,0,31.8,65.7,65.8,0,185,0,121,27911,304,2583,220,85.1,0.389,28368,131490,270,0,3612,1550,1563,0.389,224,21.9,0,21.9,378,21.7,262,2376,4.27,0,25.7,40.3,41,0,264,0,20.9,12822,442,1279,221
2023-03-16 21:10:00,0,77.1,13019,45096,270,0,11344,4353,4396,0,1814,117,0,118,306,32.3,471,64171,4.13,0,31.6,66.1,65.7,0,107,38.2,126,18298,505,2584,219,77.1,0,18982,112925,270,0,3264,1465,1451,0,219,20.0,0,20.0,378,21.4,263,2354,4.27,0,25.5,40.6,41,0,235,35.3,21.9,9634,587,1278,213
2023-03-16 21:12:00,0,86.2,13779,45982,269,0,14503,4717,4403,0,1817,128,0,129,308,31.9,468,64133,3.90,0,31.8,66.4,66.0,0,104,0,121,19744,306,2588,223,86.2,0,20189,117570,269,0,3313,1513,1451,0,224,21.9,0,21.9,375,20.5,261,2351,4.03,0,25.7,41,42.5,0,231,0,20.9,10576,439,1281,218
2023-03-16 21:14:00,0,82.2,14236,46898,270,0,15074,4720,4468,0,1896,128,0,129,306,30.7,468,64265,3.43,0,32.3,65.7,66.4,0,104,0,137,27843,305,2587,222,82.2,0,28272,127120,270,0,3613,1516,1439,0,231,21.9,0,21.9,376,19.7,261,2388,3.57,0,26.2,40.3,42.1,0,232,0,23.8,11046,441,1281,216
2023-03-16 21:16:00,0,80,15385,47543,269,0,11075,4340,4393,0,1814,133,0,135,310,32.1,468,64217,3.43,0,32.3,65.7,65.7,0,104,0.600,126,19783,304,2584,223,80,0,20214,113995,269,0,3176,1453,1437,0,220,22.8,0,27.8,375,21.8,261,2379,3.57,0,26.2,40.3,42.1,0,232,0.600,27.2,12186,442,1279,224
2023-03-16 21:18:00,0,80.4,15558,48109,270,0,14992,4688,4445,0,1874,132,0,134,306,34.3,469,64271,3.67,0,32.0,66.1,65.7,0,191,0,121,27534,301,2584,221,80.4,0,27964,126705,270,0,3505,1494,1427,0,219,23.2,0,27.8,378,24.5,267,2373,3.80,0,26.0,40.6,41.7,0,263,0,20.9,12361,443,1279,215
2023-03-16 21:20:00,0,75.6,14883,47233,270,0,11623,4332,4451,0,1879,117,0,118,303,30.7,466,64257,4.13,0,31.8,65.9,66.1,0,106,37.6,121,17965,504,2585,223,75.6,0,18629,112985,270,0,3427,1449,1428,0,221,20.0,0,20.0,380,19.7,260,2365,4.66,0,25.7,40.6,41.4,0,236,34.7,20.9,11525,587,1286,218
2023-03-16 21:22:00,0,78.9,14597,47223,269,0,16717,4787,4482,0,1887,127,0,128,304,30.7,468,64254,3.90,0.389,32.0,65.8,65.8,0,118,37.6,121,19757,505,2584,226,78.9,0,20409,120769,269,0,3523,1535,1447,0,228,26.8,0,21.9,380,19.7,262,2371,4.42,0,26.0,40.6,40.6,0,246,34.7,20.9,11234,587,1286,222
2023-03-16 21:24:00,0,81.5,13965,46531,270,0,15154,4803,4490,0,1890,128,0,129,307,33.6,469,64254,3.43,0.389,32.3,65.6,65.8,0,119,0,132,27206,303,2582,221,81.5,0,27631,126648,270,0,3552,1524,1456,0,227,26.8,0,22.2,379,22.4,262,2392,3.57,0,26.2,40.3,40.3,0,247,0,22.8,10770,442,1277,215
2023-03-16 21:26:00,0,86.2,16134,48860,270,0,11090,4362,27168,0,1809,133,0,135,306,33.6,466,64278,3.43,0,32.3,66.0,65.7,0.389,104,0.989,126,19806,305,2584,223,86.2,0,20232,137511,270,0,3179,1436,1971,0,216,22.8,0,23.2,380,22.4,260,2411,3.57,0,26.2,40.6,40.6,0,231,0.600,21.9,12945,440,1279,224
2023-03-16 21:28:00,0,79.3,15346,48497,269,0,15065,4734,27227,0,1887,122,0,124,308,32.1,469,64293,3.90,0,31.8,66.1,65.8,0.389,184,0.389,126,26543,305,2585,222,79.3,0,26985,149069,269,0,3556,1494,1963,0,227,20.9,0,20.9,378,21.6,262,2383,4.03,0,25.7,41.1,40.3,0,262,0,21.9,12146,441,1280,216
2023-03-16 21:30:00,0,78.5,12583,44851,270,0,11644,4360,4473,0,1891,128,0,129,307,34.3,469,64251,4.13,0,31.6,65.7,65.7,0,106,38.0,120,16966,507,2584,221,78.5,0,17653,112034,270,0,3432,1457,1467,0,230,21.9,0,21.9,381,24.2,262,2368,4.27,0,25.5,40.6,41,0,236,35.0,20.9,9204,587,1279,215
2023-03-16 21:32:00,0,80.8,12931,45121,269,0,14496,4709,4386,0,1808,122,0,124,303,32.1,468,64208,4.13,0,31.8,66.0,65.7,0,105,38.0,126,25334,505,2586,223,80.8,0,25998,124076,269,0,3292,1505,1459,0,210,20.9,0,20.9,382,21.6,261,2375,4.27,0,25.7,41.4,41.7,0,231,35.0,21.9,9564,586,1281,218
2023-03-16 21:34:00,0,82.2,13121,45476,269,0,15041,4722,4464,0,1895,128,0.389,129,307,30.7,456,64248,4.13,0,32.3,66.4,65.7,0,104,0,115,17549,303,2583,223,82.2,0,18019,115973,268,0,3573,1509,1441,0,233,21.9,0,21.9,378,19.7,254,2363,4.27,0,26.2,41,41.4,0,231,0,20.0,9907,441,1277,224
2023-03-16 21:36:00,0,82.6,17706,50075,269,0,12751,4355,4404,0,1837,121,0,123,306,32.1,468,64207,4.13,0,32.3,66.4,65.3,0,104,0.600,121,19886,305,2585,221,82.6,0,20298,115827,269,0,3232,1440,1444,0,225,20.9,0,20.9,378,21.5,261,2366,4.27,0,26.2,41,41,0,232,0.600,20.9,14523,441,1280,223
2023-03-16 21:38:00,0,82.6,17972,50979,269,0,16778,4775,6528,0,1900,128,0,129,305,32.1,468,64289,4.13,0,32.3,66.1,65.7,0,185,0,120,28932,306,2586,223,82.6,0,29355,132325,269,0,3569,1514,1545,0,225,21.9,0,21.9,379,21.6,261,2395,4.27,0,26.2,40.6,40.6,0,260,0,21.3,14792,440,1282,219
2023-03-16 21:40:00,0,84.0,12762,45222,270,0,12087,4346,4525,0,1957,127,0,128,307,31.5,466,64341,4.13,0,32.3,65.7,65.7,0,107,0,121,19656,306,2585,221,84.0,0,20117,115202,270,0,3665,1457,1441,0,227,21.9,0,21.9,378,20.6,260,2376,4.27,0,26.2,40.3,41,0,235,0,20.9,9562,439,1280,217
2023-03-16 21:42:00,0,83.7,12896,45276,269,0,14615,4725,4456,0,1823,117,0,118,307,31.5,467,64211,4.13,0,32.3,65.7,66.1,0,9791,38.0,115,28356,509,2614,221,83.7,0,28996,137508,269,0,3350,1512,1438,0,215,20.0,0,20.0,378,20.6,261,2372,4.27,0.389,26.2,40.3,41.7,0,290,35.0,20.0,9553,584,1295,215
2023-03-16 21:44:00,0,78.5,13944,46349,270,0,15030,4708,4464,0,1880,117,0,118,303,31.5,468,64264,4.13,0,32.2,66.1,66.1,0,103,0,116,18846,305,2585,226,78.5,0,19302,117258,270,0,3518,1507,1440,0,219,20.0,0,20.0,380,21.0,261,2367,4.27,0,25.7,41.4,42.5,0,232,0,20.0,10731,441,1281,228
2023-03-16 21:46:00,0,80.4,15324,47511,270,0,11097,4348,4398,0,1866,122,0,124,306,33.5,466,64201,4.13,0,32.4,66.1,65.7,0,104,0.600,126,19742,303,2585,222,80.4,0,20188,113952,270,0,3226,1463,1448,0,242,20.9,0,20.9,378,28.9,260,2367,4.27,0,26.0,41.8,42.1,0,233,0.600,21.9,12119,442,1281,223
2023-03-16 21:48:00,0,83.3,14925,47610,269,0,15057,4718,4463,0,1885,134,0,135,306,32.1,469,64252,3.90,0,31.8,65.8,66.1,0,186,0.600,132,28273,302,2585,222,83.3,0,28710,127646,269,0,3594,1514,1451,0,224,22.8,0,22.8,377,21.8,262,2383,4.03,0,25.7,41,41.7,0,264,0.600,22.8,11734,443,1281,216
2023-03-16 21:50:00,0,81.5,12749,45198,270,0,12078,4351,4537,0,1964,134,0,135,307,31.5,471,64322,3.82,0,31.6,66.1,66.1,0,107,0,132,19674,302,2584,222,81.5,0,20130,115266,270,0,3641,1461,1450,0,230,22.8,0,22.8,378,25.6,263,2380,3.57,0,25.5,41,41.4,0,235,0,22.8,9546,443,1279,216
2023-03-16 21:52:00,0,79.6,13622,46026,270,0,16297,4801,4470,0,1823,133,0,135,309,31.5,468,64222,4.06,0,31.8,65.7,65.8,0,104,38.2,131,27583,503,2614,223,79.6,0,28237,128560,270,0,3360,1537,1481,0,216,22.8,0,22.8,376,25.6,261,2356,3.80,0,25.7,40.3,41.4,0.389,232,35.3,22.8,10264,588,1300,218
2023-03-16 21:54:00,0,79.6,13706,46247,269,0,15186,4802,4488,0,1893,132,0,134,307,32.1,466,64243,4.13,0,32.3,65.7,66.0,0,105,0,126,18070,303,2587,223,79.6,0,18541,116975,269,0.389,3584,1547,1462,0,234,22.8,0,22.8,378,22.1,259,2355,4.27,0,26.2,40.6,41.7,0.389,231,0,21.8,10496,441,1288,218
2023-03-16 21:56:00,0,81.5,15495,48299,270,0,11137,4356,27119,0,1854,133,0,135,307,32.9,467,64217,4.13,0,32.3,65.8,66.1,0,108,0.600,126,19759,306,2582,221,81.5,0,20183,137661,270,0.389,3232,1451,1999,0,226,22.8,0,22.8,378,22.6,261,2364,4.27,0,26.2,40.6,42.2,0,229,0.600,21.9,12305,439,1276,226
2023-03-16 21:58:00,0,76.0,15864,48864,269,0.389,15035,4699,27182,0,1871,122,0,124,304,32.1,465,64255,4.13,0,32.3,65.8,66.1,0,188,0.600,116,27399,309,2582,222,76.0,0,27851,150006,269,0,3503,1462,1966,0,174,20.9,0,20.9,379,21.6,259,2376,4.27,0,26.2,40.3,42.2,0,260,0.600,20.0,12665,437,1276,217
2023-03-16 22:00:00,0,81.8,13600,45667,270,0,11601,4334,4454,0,1875,117,0,118,303,32.1,468,64222,4.13,0,32.3,65.8,66.4,0,107,0,126,19670,304,2584,223,81.8,0,20118,114253,270,0,3403,1414,1400,0,174,20.0,0,20.0,380,21.9,261,2375,4.27,0,26.2,40.3,42.5,0,235,0,21.9,10399,441,1279,223
2023-03-16 22:02:00,0,82.2,14121,46452,270,0,14573,4700,4389,0,1870,122,0,124,303,33.5,470,64213,4.13,0,32.3,65.7,66.4,0,104,38.2,126,27132,503,2587,228,82.2,0,27780,126238,270,0,3344,1480,1410,0,218,20.9,0,20.9,380,23.3,262,2380,4.27,0,26.2,40.6,43.2,0,231,35.7,21.9,10764,589,1282,228
2023-03-16 22:04:00,0,74.9,12949,45259,269,0,15056,4708,4471,0.389,1904,128,0,129,304,32.1,468,64246,4.13,0,32.7,65.7,66.1,0,105,0,126,17695,304,2584,222,74.9,0,18154,116211,269,0,3534,1492,1432,0,209,21.9,0,21.9,379,21.6,260,2377,4.27,0,26.7,40.3,41.7,0,232,0,26.8,9741,442,1279,216
2023-03-16 22:06:00,0,77.8,14929,47183,268,0,13174,4342,4454,0,1878,128,0,129,306,31.5,468,64312,4.13,0,33.0,65.8,66.1,0,105,0.367,126,25483,307,2584,219,77.8,0,25878,122419,268,0,3362,1425,1406,0,181,21.9,0,26.8,378,20.6,266,2398,4.27,0,26.9,40.3,41.4,0,231,0.367,26.8,11758,439,1279,214
2023-03-16 22:08:00,0,80.4,14975,47633,269,0,16939,4792,6553,0,1886,133,0,135,308,30.7,468,64241,4.13,0,32.3,65.8,65.8,0,190,0.600,126,16880,307,2585,220,80.4,0,17367,119840,269,0,3588,1498,1527,0,189,22.8,0,22.8,377,19.7,261,2375,4.27,0,26.2,40.3,40.6,0,262,0.600,21.9,11774,439,1285,216
2023-03-16 22:10:00,0,77.8,12932,45090,269,0,11791,4350,4453,0,1882,128,0,129,309,34.3,469,64219,4.13,0,31.6,65.8,65.7,0,106,0,126,19713,306,2585,226,77.8,0,20157,114573,270,0,3460,1427,1402,0,178,26.8,0.389,21.9,376,24.2,261,2361,4.27,0,25.5,40.3,41,0,235,0,21.9,9735,438,1286,226
2023-03-16 22:12:00,0.389,80.7,13258,45937,270,0,14495,4715,27128,0,1815,127,0,128,305,33.3,471,64201,4.13,0,31.6,66.0,65.3,0,105,38.2,126,27163,509,2584,221,80.7,0.389,27816,149555,270,0,3264,1473,1938,0.389,185,26.8,0.389,21.9,379,22.4,263,2366,4.27,0,25.5,40.6,40.6,0,231,35.3,21.9,9902,585,1279,220
2023-03-16 22:14:00,0.389,86.6,13503,46446,269,0,15050,4716,27190,0,1881,122,0,124,304,31.1,457,64258,4.13,0,31.6,65.7,65.8,0,105,38.2,137,17822,507,2583,219,86.6,0.389,18515,139953,269,0,3572,1476,1964,0.389,203,21.3,0,20.9,380,19.7,254,2382,4.27,0,25.5,40.3,41,0,230,35.3,23.8,10127,586,1279,213
2023-03-16 22:16:00,0,82.6,15255,47660,269,0,11547,4362,4467,0,1881,133,0,135,305,31.5,456,64253,4.13,0,31.6,65.7,65.8,0,105,0,132,28965,306,2583,230,82.6,0,29353,124436,270,0,3426,1436,1445,0,219,23.2,0,22.8,379,20.6,254,2378,4.27,0,25.5,40.3,43.2,0,230,0,22.8,12086,439,1279,229
2023-03-16 22:18:00,0,80.4,15130,47454,269,0,14605,4731,4394,0,1820,128,0,130,304,32.3,466,64202,4.13,0,31.8,66.1,66.1,0,189,0.600,127,18510,305,2584,225,80.4,0,18975,116738,270,0,3348,1489,1447,0,222,21.9,0,21.9,380,21.4,260,2372,4.66,0,25.7,40.7,42.5,0,261,0.600,21.9,11916,442,1279,220
