"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc365bec88272f)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxce90b7b3404f6)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc365bec88272f)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxce90b7b3404f6)","Receive Total (lxcfc36a1177bf4)"
2023-03-24 04:26:00,0,87.3,17089,66212,266,0.389,9588,4737,4375,0,1172,1773,128,0,124,308,33.3,124,72941,4.13,0,31.6,65.7,65.8,0,104,37.6,453,20880,508,2586,1295,225,87.3,0,21611,138087,270,0.389,1882,1545,1475,0,665,239,30.3,0,29.0,375,22.9,29.0,2670,4.66,0,25.5,40.3,42.1,0,232,34.7,258,13095,581,1287,742,220
2023-03-24 04:28:00,0,90.3,16770,67625,265,0,9878,4768,27213,0,1172,1837,132,0,135,307,31.5,130,73007,4.13,0,31.6,65.7,66.1,0,9895,37.6,450,18591,509,2587,1294,220,90.3,0,19350,161221,269,0,1956,1561,1889,0,665,234,31.6,0,31.6,375,20.5,30.3,2693,4.27,0,25.5,40.3,42.1,0,341,34.7,254,12764,580,1280,742,215
2023-03-24 04:30:00,0,86.6,15273,63926,266,0,10147,4361,4485,0,1159,1907,128,0,135,305,30.7,124,73094,4.13,0,31.6,65.7,65.7,0,9814,0,447,20972,307,2611,1283,223,86.6,0,21495,140196,270,0,2043,1491,1483,0.389,655,241,35.3,0,31.6,378,19.7,29.0,2708,4.27,0,25.5,40.3,41,0,313,0,251,11453,438,1290,737,224
2023-03-24 04:32:00,0,86.2,15979,65536,268,0,9830,4742,4443,0,1159,1852,122,0,130,306,30.7,124,72982,4.13,0,32.0,65.7,65.7,0,103,0.600,448,30164,308,2613,1283,224,86.2,0,30649,139790,270,0,1947,1524,1461,0,655,234,29.0,0,30.3,378,19.7,29.0,2685,4.27,0,25.5,40.3,41.4,0,232,0.600,252,12172,437,1293,737,224
2023-03-24 04:34:00,0,91.7,16386,66539,269,0,10356,4414,4580,0,1172,1973,117,0,112,309,33.5,124,73045,4.13,0.389,31.6,65.7,66.1,0,102,0.233,449,21060,308,2587,1296,223,91.7,0,21576,131209,269,0,2032,1466,1456,0,663,220,27.7,0,31.8,376,23.5,29.0,2688,4.27,0,25.5,40.3,42.1,0,233,0.233,254,12556,435,1282,740,218
2023-03-24 04:36:00,0,95.4,16394,65149,270,0,10096,4747,4482,0,1173,1901,128,0,129,306,32.1,129,73008,4.13,0.389,31.6,65.7,66.1,0,103,0,448,28267,307,2614,1297,222,95.4,0,28770,138983,270,0,1998,1498,1444,0,665,227,30.3,0,30.3,377,21.5,30.3,2673,4.27,0,25.5,41.0,41.7,0,232,0,253,12570,437,1295,744,216
2023-03-24 04:38:00,0,83.3,16595,66840,270,0,9987,4837,6534,0,1171,1843,117,0,118,306,32.1,130,72985,4.13,0,31.6,65.3,66.1,0,189,38.0,449,18203,510,2611,1297,221,83.3,0,18948,129608,270,0,1978,1544,1588,0,663,230,27.7,0,27.7,377,21.8,30.3,2661,4.27,0,25.5,40.3,41.7,0,260,34.7,252,12595,583,1291,743,215
2023-03-24 04:40:00,0,87.4,14565,63322,269,0,10119,4427,4516,0,1170,1900,122,0,118,307,31.5,136,73108,4.13,0,31.6,64.6,65.7,0,107,0,445,30369,310,2587,1295,225,87.4,0,30873,140302,269,0,2049,1494,1500,0,663,239,29.0,0,27.7,376,21.0,31.6,2704,4.27,0,25.5,39.2,41.7,0,235,0,249,10747,435,1282,743,225
2023-03-24 04:42:00,0,83.3,14466,63658,270,0,9825,4754,4418,0,1160,1841,128,0,128,306,32.1,130,72967,4.13,0,31.6,65.4,65.7,0,104,0.989,449,20236,309,2615,1281,223,83.3,0,20771,129354,270,0,1963,1525,1473,0,658,235,30.3,0,30.7,376,21.6,30.3,2680,4.27,0,25.5,39.9,41.7,0,232,0.600,259,10634,436,1296,737,219
2023-03-24 04:44:00,0,82.2,14858,64592,269,0,10379,4383,4590,0,1172,1976,122,0,129,310,32.1,124,73076,4.13,0,31.6,65.8,66.2,0,106,0.989,447,20904,309,2585,1298,223,82.2,0,21436,130820,269,0,2064,1470,1494,0,665,242,29.0,0,30.7,373,21.6,29.0,2668,4.27,0,25.5,40.3,41.1,0,230,0.600,251,11027,437,1279,743,218
2023-03-24 04:46:00,0,80.7,15447,64005,269,0,10067,4784,4515,0,1171,1960,127,0,123,307,31.5,130,73008,4.13,0,31.6,65.7,65.8,0,104,0,449,17784,307,2585,1296,223,80.7,0,18327,127487,269,0,1989,1537,1489,0,663,264,30.3,0,29.0,377,20.5,30.3,2684,4.27,0.389,25.5,40.3,41,0,231,0,253,11608,436,1279,741,218
2023-03-24 04:48:00,0,78.2,15833,65408,270,0,9865,4750,4424,0,1171,1844,128,0,129,305,32.8,130,72989,4.13,0,31.6,66.1,66.1,0,188,38.0,452,21030,504,2612,1294,226,78.2,0,21770,130525,270,0,1970,1516,1484,0,663,241,30.3,0,30.3,378,21.6,30.3,2684,4.27,0,25.5,40.7,42.2,0,259,35.0,256,11839,584,1293,743,228
2023-03-24 04:50:00,0,80.4,15956,64591,269,0,10114,4390,4518,0,1171,1905,128,0,129,304,33.6,119,73028,4.13,0,31.6,65.7,65.3,0,106,0,447,30042,306,2584,1295,223,80.4,0,30534,139924,269,0,2001,1477,1489,0,663,239,30.3,0,30.3,378,27.5,27.7,2675,4.27,0,25.5,40.6,40.3,0,235,0,250,12145,438,1285,744,224
2023-03-24 04:52:00,0,80.4,15553,64970,270,0,9906,4855,4473,0,1159,1840,128,0.389,124,306,31.5,130,72998,4.13,0,31.8,65.3,65.3,0,105,0.600,450,20970,306,2583,1283,219,80.4,0,21493,130041,270,0,1988,1559,1491,0,657,238,30.7,0,29.0,376,25.7,30.3,2661,4.27,0,25.7,40.3,41,0,231,0.600,254,11718,437,1278,742,213
2023-03-24 04:54:00,0,81.5,15023,64869,269,0,10413,4466,4584,0,1171,1976,122,0,118,306,32.1,124,73144,4.13,0,31.8,66.1,65.3,0,107,0.600,447,28203,309,2617,1295,225,81.5,0,28704,138895,269,0,2056,1495,1483,0,663,241,29.0,0,27.7,377,21.5,29.0,2678,4.27,0,25.7,40.6,41,0,230,0.600,253,11209,435,1295,749,220
2023-03-24 04:56:00,0,82.9,15678,64649,270,0,10064,4759,27299,0,1170,1905,133,0,135,307,33.3,130,73022,3.67,0,31.8,65.3,66.1,0,105,0,447,18132,309,2588,1293,224,82.9,0,18666,150990,270,0,2009,1529,1999,0,669,239,31.6,0,31.6,375,28.0,30.3,2663,3.80,0,25.7,39.9,41.7,0,231,0,250,11842,435,1279,744,220
2023-03-24 04:58:00,0,87.0,15318,65952,270,0,9862,4781,27239,0,1172,1830,122,0,124,309,32.5,124,72961,3.43,0,31.6,65.6,66.9,0,186,37.6,450,30351,507,2582,1294,221,87.0,0,31074,163555,270,0,1943,1536,1990,0,664,232,29.0,0,29.0,374,21.7,29.0,2670,3.57,0,25.5,40.3,41.5,0,261,34.7,255,11344,585,1276,742,215
2023-03-24 05:00:00,0,82.9,14827,62997,269,0,10329,4381,4574,0,1173,1983,121,0,117,309,31.5,124,73081,3.67,0,31.6,66.1,66.5,0,109,0,449,20174,308,2613,1298,221,82.9,0,20706,130009,269,0,2080,1469,1457,0,664,245,29.0,0,27.1,375,20.5,29.0,2667,3.80,0,25.5,40.6,41,0,234,0.389,258,10994,436,1293,744,222
2023-03-24 05:02:00,0.389,81.5,13402,62449,270,0,9643,4751,4395,0,1158,1777,122,0,118,311,31.5,124,72955,4.13,0,32.0,66.1,66.5,0,106,0.600,438,20840,309,2590,1283,226,81.5,0.389,21374,129653,270,0,1975,1520,1464,0,655,231,29.0,0,27.7,372,20.5,29.0,2686,4.27,0,26.0,40.6,41.7,0,230,0.989,253,9569,435,1281,734,228
2023-03-24 05:04:00,0.389,84.8,15294,65003,270,0,10317,4415,4604,0.389,1158,1999,132,0,129,308,32.1,124,73125,4.13,0,32.0,65.3,65.7,0,105,0.600,433,17812,307,2588,1283,222,84.8,0.389,18345,127375,270,0,2006,1483,1467,0,656,243,31.6,0,30.3,376,21.6,34.0,2697,4.27,0,26.0,39.9,41.4,0,231,0.600,242,11464,437,1279,735,216
2023-03-24 05:06:00,0,87.0,16708,65299,269,0,10072,4752,4501,0.389,1173,1917,128,0,129,307,32.1,124,73079,4.13,0,31.8,66.5,65.7,0.389,104,0,452,21024,306,2612,1295,223,87.0,0,21546,130794,269,0,2022,1520,1476,0,665,246,30.3,0,30.3,377,21.6,29.0,2691,4.27,0,25.7,41.1,40.6,0,232,0,256,12872,438,1293,742,218
2023-03-24 05:08:00,0,90.6,15652,66002,270,0,9974,4866,6534,0,1171,1846,122,0,135,310,32.1,124,72980,4.13,0,31.6,65.7,65.8,0.389,186,28.8,450,30131,461,2582,1297,223,90.6,0,30802,142524,270,0,1970,1564,1609,0,662,232,29.0,0,31.6,374,21.5,29.0,2666,4.27,0,25.5,40.3,41.4,0,263,26.6,255,11710,543,1276,744,223
2023-03-24 05:10:00,0,82.2,14653,63350,269,0,10320,4416,4581,0,1171,1977,122,0,135,310,30.7,130,73033,4.13,0,31.6,66.1,65.7,0,107,93.3,446,20932,809,2585,1299,226,82.2,0,22009,131315,269,0,2021,1487,1477,0,662,241,29.0,0,31.6,372,19.7,30.3,2641,4.27,0,25.5,40.6,41.4,0,235,86.7,249,10414,800,1280,743,228
2023-03-24 05:12:00,0,81.8,15610,65151,270,0,9649,4735,4346,0,1170,1757,117,0,124,306,32.9,129,72886,4.13,0,31.6,66.1,65.7,0,104,0,447,28037,307,2614,1296,222,81.8,0,28527,136851,270,0,1901,1529,1443,0,663,233,27.7,0,29.0,377,22.5,30.3,2667,4.27,0,25.5,40.6,41,0.389,231,0,256,11808,438,1295,741,216
2023-03-24 05:14:00,0,85.5,15391,65817,270,0,10137,4395,27350,0,1159,1911,122,0,117,308,32.1,124,73027,4.13,0,31.6,65.7,66.1,0,118,0.600,451,17966,303,2584,1283,221,85.5,0,18495,150260,270,0,1995,1493,1979,0,658,236,29.0,0,27.7,375,21.6,29.0,2690,4.27,0,25.5,40.3,41.8,0,247,0.600,256,11556,440,1284,739,216
2023-03-24 05:16:00,0,87.3,16750,66527,268,0,10032,4773,27338,0,1172,1897,122,0,124,308,32.9,124,73079,4.13,0,31.6,66.1,66.5,0,118,0.600,451,30323,306,2587,1297,223,87.3,0,30814,173122,268,0,1967,1525,1964,0,665,221,29.0,0,29.0,376,22.8,29.0,2679,4.27,0,25.5,40.7,41.8,0,246,0.600,256,12941,437,1282,744,218
2023-03-24 05:18:00,0,85.9,15305,64982,271,0,9831,4735,4428,0,1171,1838,116,0,117,305,32.9,125,72923,4.13,0,31.6,65.7,65.7,0,185,0,447,20198,306,2612,1296,222,85.9,0,20728,129168,270,0,1939,1514,1449,0,663,236,32.6,0.389,27.7,378,22.4,29.0,2648,4.27,0,25.5,40.3,41,0,262,0,251,11478,438,1293,742,221
2023-03-24 05:20:00,0,79.3,13789,62248,269,0,10363,4406,4603,0,1170,1985,122,0,118,308,30.7,124,73043,4.52,0,31.6,65.7,65.7,0,106,38.0,445,20777,506,2584,1295,225,79.3,0,21523,130960,269,0,2075,1512,1485,0,663,245,33.9,0,27.7,375,19.7,29.0,2670,4.27,0,25.5,40.6,40.6,0,235,35.0,249,9796,585,1278,742,225
2023-03-24 05:22:00,0,87.7,13602,63318,270,0,10120,4847,4538,0,1172,1900,132,0,129,307,31.5,130,73025,4.52,0,31.6,65.7,66.4,0,103,38.0,449,18605,509,2584,1296,222,87.7,0,19361,128380,270,0,2023,1590,1507,0,665,237,31.6,0,35.3,375,20.6,30.7,2685,4.27,0,25.5,40.6,41.4,0,232,35.0,253,9602,582,1279,742,217
2023-03-24 05:24:00,0,81.8,14565,64543,270,0,9904,4442,4434,0,1158,1832,122,0,135,307,32.9,124,72955,4.13,0,31.6,65.7,66.4,0,9791,0,452,20928,308,2615,1285,223,81.8,0,21450,139607,270,0,1982,1509,1480,0,656,235,29.0,0,31.6,377,22.4,29.4,2691,4.66,0,25.5,40.3,41.7,0,296,0,256,10740,436,1295,737,219
2023-03-24 05:26:00,0,81.1,16437,65349,269,0,10057,4778,4531,0,1171,1908,128,0,124,305,30.7,141,72997,4.13,0,32.3,65.7,66.1,0,9793,0.600,449,23322,309,2582,1297,221,81.1,0,23829,142710,269,0,2020,1544,1474,0.389,663,228,30.3,0,29.0,378,19.7,32.9,2661,4.66,0,26.2,40.3,41.7,0,294,0.600,253,12630,436,1277,744,215
2023-03-24 05:28:00,0,82.9,16490,66167,270,0.389,9861,4768,4459,0,1170,1850,128,0,130,306,31.5,136,72945,4.13,0,33.0,65.7,65.3,0,188,0,447,21015,309,2614,1294,224,82.9,0,21547,130008,270,0,1915,1519,1461,0.389,663,231,30.3,0,30.3,378,20.6,31.6,2648,4.27,0,26.9,40.3,40.6,0,261,0,251,12662,436,1294,743,226
2023-03-24 05:30:00,0,80.4,14945,63563,269,0.389,10270,4355,4548,0,1173,1959,122,0,124,307,32.9,135,73090,4.13,0,33.1,66.1,65.7,0,107,37.6,446,30705,511,2584,1293,225,80.4,0,31432,141090,270,0.389,2024,1464,1464,0,665,226,29.0,0,29.0,376,22.4,31.6,2679,4.27,0,26.7,41,40.3,0,235,34.7,250,10953,581,1280,742,221
2023-03-24 05:32:00,0,86.2,16108,65680,269,0,10088,4771,4513,0,1172,1941,128,0,129,308,55.2,130,73037,4.13,0,32.2,65.7,65.7,0,104,37.6,450,20955,509,2584,1296,218,86.2,0,21725,130606,269,0.389,1977,1525,1455,0,665,249,30.3,0,30.3,374,62.1,30.3,2654,4.27,0,25.7,41,41.4,0,232,34.7,260,12072,583,1278,744,213
2023-03-24 05:34:00,0,85.9,14264,64020,270,0,9925,4402,4455,0,1158,1874,117,0,118,308,56.9,130,72962,4.13,0,31.6,65.7,65.7,0,105,0,449,29089,308,2612,1282,222,85.9,0,29615,138342,270,0,1931,1469,1443,0,656,242,27.7,0,27.7,376,62.9,30.3,2642,4.27,0,25.5,40.3,41.4,0,231,0,253,10401,435,1291,735,216
2023-03-24 05:36:00,0,84.4,15659,64641,269,0,10015,4717,27228,0,1159,1901,116,0,117,310,32.1,124,72980,4.13,0.389,31.6,65.7,65.3,0,105,0.600,448,18996,311,2586,1282,225,84.4,0,19527,152017,269,0,1969,1509,1965,0,656,242,27.7,0,27.7,374,21.8,29.0,2658,4.27,0,25.5,40.3,40.6,0,230,0.600,253,11824,433,1280,735,220
2023-03-24 05:38:00,0,85.1,18253,68156,270,0,9928,4859,6548,0,1173,1842,117,0,118,309,32.9,124,72952,4.13,0,31.6,65.7,65.7,0,188,0,449,30532,307,2590,1294,226,85.1,0,31014,142503,270,0,1923,1564,1585,0,666,245,27.7,0,27.7,375,27.6,29.0,2656,4.27,0,25.5,40.3,41.7,0,261,0,253,14456,437,1281,743,228
2023-03-24 05:40:00,0,77.1,14358,62696,270,0,10334,4383,4569,0,1170,1973,116,0,117,310,30.7,124,73096,4.13,0,31.6,65.7,66.4,0,106,37.6,447,20231,506,2615,1296,221,77.1,0,20984,130175,270,0,2043,1463,1463,0,663,237,27.7,0,27.7,375,20.1,29.0,2683,4.27,0,25.5,40.3,43.2,0,236,34.7,249,10348,586,1291,751,215
2023-03-24 05:42:00,0,79.6,14550,63673,269,0,10090,4740,4491,0,1171,1899,117,0,118,306,32.1,124,73028,4.13,0,31.6,66.1,66.1,0,105,37.6,452,20943,508,2586,1297,223,79.6,0,21683,130726,269,0,2052,1516,1453,0,663,242,27.7,0,27.7,376,27.0,29.0,2687,4.27,0,25.5,41.5,41.4,0,230,34.7,256,10549,585,1285,749,218
2023-03-24 05:44:00,0,96.1,15051,64508,270,0,9921,4423,4472,0,1158,1831,121,0,123,306,33.5,135,73003,4.13,0,31.6,65.8,66.1,0,105,0,451,18618,306,2585,1283,224,96.1,0,19151,127032,270,0,1987,1485,1476,0,661,230,29.0,0,29.0,377,28.5,31.6,2686,4.27,0,25.5,40.7,41,0,230,0,255,11215,439,1281,735,220
2023-03-24 05:46:00,0,84.4,16856,65635,268,0,10069,4745,4499,0,1160,1956,117,0,118,309,32.9,130,72998,4.13,0,31.6,65.7,66.1,0,118,0.989,449,21027,307,2612,1284,223,84.4,0,21549,136632,268,0,2021,1530,1457,0,658,257,27.7,0,28.0,374,22.4,30.3,2683,4.27,0,25.5,40.6,40.6,0,246,0.600,253,13036,437,1293,735,218
2023-03-24 05:48:00,0,84.0,15711,66110,269,0,9593,4723,4354,0,1172,1757,121,0,124,308,30.7,124,72891,4.13,0,31.6,65.7,65.7,0,191,0.389,448,30424,309,2585,1295,219,84.0,0,30925,147880,269,0,1937,1506,1454,0,665,229,29.0,0,29.4,374,19.7,29.0,2663,4.27,0,25.5,41,41.4,0,261,0,252,11901,435,1279,741,213
2023-03-24 05:50:00,0,89.5,14460,62921,270,0,10347,4402,4600,0,1170,1992,128,0.389,129,307,30.7,130,73069,4.13,0,31.6,65.7,65.3,0,105,37.6,449,20915,506,2585,1297,223,89.5,0,21680,131078,270,0,2068,1471,1469,0,662,240,30.7,0,30.3,377,20.1,30.3,2671,4.27,0.389,25.5,41,39.9,0,236,34.7,254,10460,583,1280,744,224
2023-03-24 05:52:00,0,82.2,16085,66050,269,0,10118,4820,4527,0,1171,1904,139,0.389,135,310,32.9,130,73020,4.13,0,31.6,65.3,66.5,0,103,37.6,453,28901,506,2613,1294,227,82.2,0,29619,139934,269,0,2008,1543,1458,0,663,224,33.3,0,31.6,375,22.9,35.3,2672,4.27,0.389,25.5,40.3,41.1,0,232,34.7,264,12108,583,1294,742,230
2023-03-24 05:54:00,0,82.2,15510,65035,270,0,9880,4449,4446,0,1172,1827,128,0,129,310,34.4,124,72952,4.13,0,31.6,65.7,66.1,0,103,0,447,18798,308,2581,1295,221,82.2,0,19325,127024,270,0,1904,1471,1442,0,666,200,30.3,0,30.3,374,23.3,33.9,2672,4.27,0,25.5,41,41,0,232,0,253,11676,436,1276,745,215
2023-03-24 05:56:00,0,82.6,16790,65445,269,0,10232,4771,4594,0,1158,1981,128,0,135,308,30.7,130,73080,4.13,0,31.6,65.7,65.7,0,104,0.600,448,29373,309,2585,1283,221,82.6,0,29868,139876,269,0,1983,1500,1441,0,656,213,30.3,0,31.6,375,19.7,30.3,2663,4.27,0,25.5,40.3,41.0,0,231,0.989,253,12982,435,1278,739,215
2023-03-24 05:58:00,0,81.8,15532,65209,269,0,9608,4739,4344,0,1173,1757,127,0,134,309,30.7,130,72922,4.13,0,31.6,66.1,65.7,0,186,0,451,19250,305,2616,1295,222,81.8,0,19792,127079,269,0,1865,1478,1424,0,664,196,30.3,0,31.6,374,19.7,30.3,2658,4.27,0,25.5,41.4,40.6,0,262,0,255,11704,440,1297,742,221
2023-03-24 06:00:00,0,86.2,14984,64142,270,0,10304,4410,27344,0,1173,1985,128,0,124,308,30.7,130,73105,4.13,0,31.6,66.1,65.7,0,107,37.6,450,20543,508,2580,1294,223,86.2,0,21295,156000,270,0,2015,1466,1975,0,664,235,30.3,0,29.0,374,19.7,30.3,2676,4.27,0,25.5,40.6,40.3,0,236,34.7,259,10983,581,1274,742,219
2023-03-24 06:02:00,0.389,82.9,16063,67550,269,0,10160,4787,27279,0,1170,1994,139,0,140,306,96.5,124,73066,4.13,0,32.0,65.7,65.8,0,103,37.6,448,20599,507,2612,1296,221,82.9,0.389,21391,157410,269,0,2010,1511,1971,0,663,262,32.9,0,32.9,376,134,29.0,2666,4.27,0,26.0,41,40.3,0,233,34.7,253,11968,582,1297,744,216
2023-03-24 06:04:00,0,82.9,14732,64613,270,0,9880,4382,4411,0.389,1171,1887,139,0,140,306,74.0,124,72998,4.13,0,32.3,65.7,65.8,0.389,102,0,447,20911,310,2615,1295,222,82.9,0,21480,133295,270,0,1948,1465,1465,0,663,254,32.9,0,32.9,377,93.0,29.0,2674,4.27,0,26.2,40.6,42.1,0,233,0,251,10837,434,1302,744,217
2023-03-24 06:06:00,0,87.7,16369,65067,270,0,10275,4787,4584,0,1158,1984,133,0,140,306,30.7,130,73098,4.13,0,32.0,66.1,65.7,0,103,0.600,450,17987,307,2584,1283,226,87.7,0,18519,132221,270,0,2056,1541,1502,0,656,246,31.6,0,32.9,376,19.7,30.3,2694,4.27,0,26.0,41.1,42.5,0,231,0.600,255,12559,436,1279,736,226
2023-03-24 06:08:00,0,81.1,15851,66139,269,0,9969,4878,6547,0,1172,1845,127,0,128,306,30.7,113,72973,4.13,0,31.6,65.7,65.8,0,9896,0.600,449,21032,306,2611,1298,216,81.1,0,21554,146102,269,0,2011,1570,1586,0,665,237,35.2,0,30.3,376,19.7,26.3,2683,4.27,0,25.5,39.9,41.7,0,323,0.600,253,12021,438,1292,743,210
2023-03-24 06:10:00,0,77.8,14377,62798,271,0,9861,4389,4415,0,1172,1843,128,0,129,309,32.9,119,72987,4.13,0,31.6,66.1,65.7,0,9815,0,449,30263,307,2614,1296,221,77.8,0,30761,152446,271,0,1941,1458,1452,0,665,230,30.3,0,35.2,375,22.4,27.7,2683,4.27,0,25.5,40.3,42.1,0,296,0,255,10548,437,1296,742,216
2023-03-24 06:12:00,0,84.8,16817,66494,270,0,10081,4776,4514,0,1170,1908,128,0,135,308,33.7,136,73018,4.13,0,32.0,65.7,65.8,0,103,37.6,450,21059,508,2586,1296,228,84.8,0,21789,133478,270,0,1981,1517,1446,0,664,222,30.3,0,31.6,374,23.7,31.6,2684,4.27,0,26.0,40.3,41.5,0.389,232,34.7,254,12825,583,1282,743,225
2023-03-24 06:14:00,0,82.2,15066,64757,270,0,9921,4426,4459,0,1169,1845,128,0,129,307,30.7,130,72977,4.13,0,32.3,65.3,65.3,0,104,0,450,28914,305,2612,1292,224,82.2,0,29408,140680,270,0,1934,1479,1441,0,663,223,30.3,0,30.3,375,20.1,30.3,2685,4.27,0,26.2,39.9,41,0.389,232,0,255,11256,439,1292,742,220
2023-03-24 06:16:00,0,80.7,15849,64065,269,0,10313,4745,4559,0,1158,1975,128,0,129,307,32.1,130,73090,4.13,0,32.0,66.1,65.3,0,104,0.600,445,18878,305,2610,1280,221,80.7,0,19401,131520,269,0,2032,1522,1445,0,658,219,30.3,0,30.3,376,21.5,30.3,2689,4.27,0,26.0,40.4,41,0,231,0.600,249,12016,439,1289,736,219
2023-03-24 06:18:00,0,76.7,17154,67109,268,0,10103,4761,4520,0,1193,1900,117,0,118,307,32.1,130,73044,4.13,0,31.6,66.1,65.0,0,186,0.600,450,29323,308,2587,1296,226,76.7,0,29811,142179,268,0,1998,1520,1463,0,686,227,27.7,0,27.9,376,21.5,30.3,2692,4.27,0,25.5,41.1,40.6,0,259,0.600,255,13348,437,1284,744,226
2023-03-24 06:20:00,0,81.8,14465,62997,271,0,9836,4370,27163,0,1194,1834,128,0,124,311,32.9,124,72972,4.13,0,31.6,65.7,65.0,0,108,0,453,19085,308,2614,1295,225,81.8,0,19622,155059,270,0,1937,1463,1910,0,685,229,30.3,0,29.0,374,22.5,29.0,2686,4.66,0,25.5,40.6,40.3,0,234,0,262,10628,437,1295,742,221
2023-03-24 06:22:00,0,88.4,15261,65093,269,0,10121,4834,4511,0,1172,1907,139,0,140,310,32.1,124,73014,4.52,0,32.5,65.7,65.0,0,103,37.6,435,20554,507,2610,1297,218,88.4,0,21294,143921,269,0,1996,1559,1440,0,663,231,32.9,0.389,32.9,374,21.6,29.0,2671,4.27,0,26.4,40.3,39.5,0,232,34.7,245,11265,582,1292,745,211
2023-03-24 06:24:00,0,90.3,13909,63357,269,0,9942,4503,4475,0,1171,1852,123,0,124,310,55.4,130,72965,4.13,0,33.0,65.7,65.3,0,103,0,435,20505,306,2582,1301,221,90.3,0,21060,132421,269,0,1959,1527,1460,0.389,664,224,29.0,0,29.0,373,62.3,30.3,2669,4.27,0,26.9,40.3,40.6,0,233,0,245,10032,438,1276,745,215
2023-03-24 06:26:00,0,92.1,17301,65841,270,0,10305,4743,4558,0,1157,1990,116,0,117,310,59.5,124,73055,4.13,0,32.7,65.7,66.1,0,104,0.600,447,21026,308,2611,1288,225,92.1,0,21573,133891,270,0,2050,1519,1443,0,656,228,27.7,0,27.7,374,66.0,29.0,2670,4.27,0,26.7,40.3,40.6,0,233,0.600,252,13432,435,1290,736,225
2023-03-24 06:28:00,0,85.1,16016,66191,269,0,10048,4735,4484,0,1170,1898,122,0,124,311,34.8,124,73037,4.13,0,32.3,65.7,65.7,0,185,0.600,448,18915,311,2616,1283,224,85.1,0,19442,131763,270,0,1957,1510,1440,0,663,225,29.0,0,29.0,371,28.8,29.4,2682,4.27,0,26.2,40.3,40.3,0,263,0.600,253,12187,434,1302,735,221
2023-03-24 06:30:00,0,78.2,14276,62470,270,0.389,9843,4411,4450,0,1170,1848,121,0,124,308,31.5,130,72993,4.13,0,32.3,65.8,66.5,0,120,0,451,20876,308,2585,1296,222,78.2,0,21411,133902,270,0,1944,1480,1454,0,663,236,29.0,0,29.0,375,20.5,30.3,2673,4.27,0,26.2,40.6,41.5,0,250,0,256,10447,437,1284,747,217
2023-03-24 06:32:00,0,78.9,14551,64421,270,0,10109,4752,4494,0,1172,1907,139,0,135,306,30.7,130,73009,4.13,0,33.1,65.8,66.5,0,117,0.600,447,30195,308,2610,1296,223,78.9,0,30698,144327,270,0,2030,1523,1464,0,671,237,32.9,0,31.6,378,19.7,30.3,2650,4.27,0,26.7,40.6,41.8,0,247,0.600,252,10737,437,1289,745,219
