"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc29fde128c3be)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc29fde128c3be)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-14 12:56:00,0,80,15772,49118,268,0,13981,4347,4315,0,81.2,1736,127,0,123,309,31.5,468,67604,4.13,0,32.3,66.0,66.0,0,104,0.600,121,20269,305,2584,223,80,0,20712,120495,268,0,3017,1427,1419,0,74.7,190,21.9,0,20.9,375,20.5,261,2497,4.27,0,26.2,40.6,42.1,0,231,0.600,20.9,12364,441,1279,219
2023-03-14 12:58:00,0,82.9,15823,50024,269,0,15522,4716,4528,0,517,1949,122,0,124,307,33.3,467,67758,4.13,0,32.3,66.0,65.6,0,187,0.600,120,27747,306,2585,222,82.9,0,28193,131898,268,0,3709,1474,1400,0,92.5,175,20.9,0,20.9,376,22.4,260,2502,4.27,0,26.2,40.6,41,0,259,0.600,20.9,12422,440,1281,216
2023-03-14 13:00:00,0,82.9,13104,46381,269,0,11147,4334,4382,0,1434,1797,122,0,123,309,33.3,468,67641,4.13,0.389,32.3,66.1,66.1,0,107,0,116,18071,304,2585,225,82.9,0,18530,117016,269,0,3169,1418,1398,0,87.3,167,20.9,0,20.9,379,22.5,261,2502,4.27,0,26.2,40.6,41,0,234,0,20.0,9689,442,1281,226
2023-03-14 13:02:00,0,79.6,13343,47051,270,0,14986,4712,4464,0,229,1892,122,0,118,311,53.6,468,67675,4.13,0.389,32.3,65.7,66.1,0,103,38.0,120,29628,506,2584,221,79.6,0,30310,132781,270,0,3443,1471,1405,0,79.1,172,20.9,0,20.0,376,60.2,261,2481,4.27,0,26.2,40.3,41.4,0,231,35.0,20.9,9735,585,1280,220
2023-03-14 13:04:00,0,80.7,13965,47804,270,0,12167,4711,4533,0,290,1985,117,0,118,308,58.3,467,67753,4.13,0,32.0,65.7,66.0,0,104,0,126,19890,305,2582,223,80.7,0,20369,119642,270,0,3618,1463,1411,0,74.2,186,20.0,0,20.0,377,64.7,260,2494,4.27,0,26.0,40.3,41,0,231,0,21.9,10515,441,1277,218
2023-03-14 13:06:00,0,78.9,14107,47287,269,0,15633,4339,4321,0,72.1,1756,128,0,129,308,35.3,468,67569,4.13,0,31.6,65.3,66.0,0,105,0,132,20255,305,2586,226,78.9,0,20694,122204,269,0,3000,1419,1397,0,69.8,193,21.9,0,21.9,376,24.7,261,2485,4.27,0,25.5,39.9,41.4,0,229,0,22.8,10711,441,1287,222
2023-03-14 13:08:00,0,86.6,14757,49054,270,0,17428,4794,6633,0,898,1964,122,0,124,304,32.1,469,67774,4.13,0,31.6,65.7,65.7,0,183,0.600,121,29009,306,2584,221,86.6,0,29463,137813,270,0,3742,1494,1512,0,94.6,181,20.9,0,20.9,378,21.6,261,2525,4.27,0,25.5,40.3,41.4,0,262,0.600,20.9,11356,438,1281,215
2023-03-14 13:10:00,0,85.5,12622,45970,270,0,11301,4334,4382,0,2259,1806,122,0,124,305,31.5,470,67675,4.13,0,32.0,65.3,65.8,0,106,0,126,20188,303,2583,222,85.5,0,20646,120262,269,0,3209,1414,1398,0,113,177,20.9,0,20.9,381,25.5,262,2534,4.27,0,26.0,39.9,41,0,235,0,21.9,9213,441,1277,217
2023-03-14 13:12:00,0.389,79.6,13213,47546,269,0,14929,4714,28056,0,750,1876,133,0,135,309,32.3,468,67708,4.13,0,32.3,65.5,65.3,0,104,38.2,132,28694,511,2586,225,79.6,0.389,29339,156555,269,0,3420,1470,1969,0,94.9,173,22.8,0,22.8,375,31.9,261,2521,4.27,0,26.2,39.9,41,0,230,35.3,22.8,9656,586,1281,232
2023-03-14 13:14:00,0,88.8,13964,47909,270,0,12155,4727,4577,0,590,1955,139,0,140,306,32.3,470,67738,4.13,0,32.4,65.7,65.7,0,105,38.2,132,18929,511,2585,222,88.8,0,19628,119343,270,0.389,3600,1467,1430,0,92.6,181,23.8,0,23.8,378,27.0,262,2489,4.27,0,26.0,40.3,40.6,0,230,35.3,23.2,10386,583,1281,217
2023-03-14 13:16:00,0,84.8,16078,49467,269,0,14006,4341,4324,0,364,1736,128,0,129,307,30.7,470,67547,4.13,0,31.6,65.7,66.0,0,119,0,120,20320,306,2585,218,84.8,0,20744,120908,269,0,3055,1415,1397,0,82.2,179,21.9,0,21.9,378,19.7,262,2491,4.27,0,25.5,40.3,41.4,0,246,0,20.9,12696,438,1281,211
2023-03-14 13:18:00,0,82.9,14937,49080,270,0,15496,4714,4537,0,297,1959,128,0,129,305,32.9,467,67761,4.13,0,31.6,65.8,65.7,0,201,0.600,126,28089,304,2582,223,82.9,0,28530,131988,270,0,3687,1464,1410,0,80.2,182,21.9,0,27.3,377,22.4,261,2509,4.27,0,25.5,40.6,41,0,276,0.989,27.2,11537,439,1277,219
2023-03-14 13:20:00,0,80.7,14341,47864,270,0,11103,4340,4386,0,2421,1808,128,0,129,302,31.5,468,67644,4.13,0,31.6,65.4,66.1,0,9765,0,120,20254,306,2585,221,80.7,0,20694,130407,270,0,3180,1418,1411,0,101,170,21.9,0,27.3,381,20.5,266,2492,4.27,0,25.5,40.6,41.1,0,292,0.389,26.2,10942,438,1280,215
2023-03-14 13:22:00,0,79.6,14867,48887,269,0,16718,4793,4497,0,2502,1889,122,0,129,304,32.1,457,67708,4.13,0,31.6,65.4,66.5,0,104,38.2,121,27644,503,2588,221,79.6,0,28286,135046,269,0,3485,1494,1429,0.389,104,188,20.9,0,22.2,380,21.9,261,2502,4.27,0,25.5,40.3,42.2,0,231,35.3,20.9,11312,587,1289,220
2023-03-14 13:24:00,0,81.1,14623,48714,270,0,12332,4816,4617,0,298,1977,117,0,118,308,33.6,457,67733,4.13,0,31.8,65.7,66.4,0,104,38.2,126,17908,503,2583,225,81.1,0,18589,118184,270,0,3646,1507,1457,0.389,80.2,196,20.0,0,20.3,377,22.9,255,2508,4.27,0,25.7,40.6,41.7,0,231,35.3,21.9,11045,588,1277,226
2023-03-14 13:26:00,0,84.0,16352,49651,268,0,13979,4346,4322,0,71.7,1737,128,0,135,308,30.7,468,67532,4.13,0,32.3,66.1,65.8,0,104,0,121,26176,304,2583,223,84.0,0,26593,126795,268,0,3040,1416,1397,0,70.6,175,21.9,0,22.8,376,19.7,261,2463,4.27,0,26.2,41.0,41.0,0,230,0,20.9,12957,441,1277,218
2023-03-14 13:28:00,0,85.1,16754,50681,269,0.389,15055,4716,4466,0,230,1879,122,0,124,304,31.5,468,67701,4.52,0,32.3,65.7,65.8,0,185,0.600,116,17284,302,2584,222,85.1,0,17765,119438,269,0,3509,1476,1394,0,78.8,170,26.6,0,20.9,379,20.9,261,2505,4.66,0,26.2,40.6,40.3,0,261,0.600,20.0,13333,442,1279,217
2023-03-14 13:30:00,0,77.1,14045,47358,270,0.389,11132,4340,4385,0,148,1806,117,0,118,307,32.9,470,67606,4.52,0,32.3,65.7,65.3,0,107,0,121,20223,304,2588,219,77.1,0,20673,117959,270,0,3156,1417,1402,0,76.6,180,25.7,0,20.0,377,22.4,262,2495,4.66,0,26.2,40.6,40.3,0,235,0,20.9,10637,443,1285,213
2023-03-14 13:32:00,0,82.6,14074,47852,269,0,14982,4721,4464,0,220,1893,128,0,129,307,31.5,468,67702,4.13,0,32.3,65.7,65.3,0,104,0,132,28534,303,2585,225,82.6,0,28954,131422,269,0,3443,1486,1423,0,73.1,184,21.9,0,21.9,376,20.1,261,2489,4.27,0,26.2,40.3,40.6,0,231,0,22.8,10680,441,1280,228
2023-03-14 13:34:00,0,80,15946,50033,270,0,12142,4721,4537,0,1579,1956,128,0,129,305,32.9,468,67778,4.13,0,32.3,65.8,66.1,0,104,38.2,120,19047,507,2583,223,80,0,19725,120379,270,0,3577,1489,1414,0,95.0,184,21.9,0,21.9,379,21.8,261,2507,4.27,0,26.2,40.3,41.7,0,230,35.3,20.9,12369,586,1279,219
2023-03-14 13:36:00,0,76.7,18464,52282,269,0,16087,4344,4387,0.389,1423,1802,121,0.389,123,308,32.1,467,67610,4.13,0,32.3,65.8,65.3,0,103,0,121,29113,305,2585,218,76.7,0,29511,133992,269,0,3258,1411,1402,0,94.3,163,20.9,0,20.9,377,21.5,261,2487,4.27,0,26.2,40.3,39.9,0,232,0,20.9,15088,440,1280,213
2023-03-14 13:38:00,0,78.5,15857,49986,269,0,16867,4817,6554,0,442,1889,128,0,135,306,31.5,468,67714,4.13,0,32.3,66.0,65.7,0,184,0.600,120,19327,306,2585,226,78.5,0,19779,125981,269,0,3532,1525,1541,0,92.5,202,21.9,0,22.8,378,20.6,261,2504,4.27,0,26.2,40.6,40.6,0,263,0.600,20.9,12454,440,1280,222
2023-03-14 13:40:00,0,78.5,13707,47846,270,0,11683,4384,28141,0,446,1915,122,0,129,308,31.5,466,67715,4.13,0,31.8,66.8,65.3,0.389,107,0.600,126,20198,307,2613,223,78.5,0,20655,143457,270,0,3369,1472,1863,0,88.9,242,20.9,0,21.9,376,20.6,260,2501,4.27,0,25.7,41.5,41.4,0,235,0.600,21.9,10291,438,1293,219
2023-03-14 13:42:00,0,80.4,14585,48027,269,0,14024,4721,4306,0,71.7,1738,122,0,124,306,32.1,467,67562,4.13,0,31.6,66.9,65.7,0,104,0,121,28818,303,2583,222,80.4,0,29233,130078,269,0,3065,1482,1423,0,69.8,191,20.9,0,20.9,377,21.5,260,2493,4.27,0,25.5,41.5,42.9,0,231,0,20.9,11200,441,1277,222
2023-03-14 13:44:00,0,81.8,14471,48491,270,0,12145,4709,4539,0,298,1946,122,0,124,305,33.5,468,67769,4.13,0,31.8,66.1,65.7,0,104,37.6,126,20229,507,2587,220,81.8,0,20906,120292,270,0,3635,1462,1403,0,80.2,175,21.3,0,20.9,378,23.3,261,2515,4.27,0,25.7,40.6,42.5,0,231,34.7,21.9,10909,586,1282,213
2023-03-14 13:46:00,0,77.8,15154,48777,270,0,14419,4345,4416,0,148,1856,128,0,130,304,30.7,470,67641,4.13,0,32.3,65.7,65.7,0,119,0,121,28248,305,2584,224,77.8,0,28681,130164,270,0,3223,1420,1412,0,76.9,195,22.2,0.389,21.9,379,19.7,262,2518,4.27,0,26.2,41.0,41.7,0,245,0,20.9,11766,440,1279,221
2023-03-14 13:48:00,0,91.7,15878,49714,267,0,14991,4700,4453,0,220,1869,117,0,124,303,30.7,470,67692,4.13,0,32.3,65.8,65.7,0,198,0.600,126,18566,305,2584,229,91.7,0,19036,120845,269,0,3432,1465,1396,0,73.5,176,20.0,0.389,20.9,380,19.7,262,2501,4.27,0,26.2,41.0,41,0,276,0.600,21.9,12470,441,1279,225
2023-03-14 13:50:00,0,84.4,16561,50514,265,0,12058,4346,4535,0,298,1949,128,0,129,304,34.3,469,67743,4.13,0,32.3,66.2,65.8,0,107,0.600,121,20234,307,2584,216,84.4,0,20668,119625,270,0,3552,1429,1430,0,78.8,194,21.9,0,21.9,380,24.3,262,2472,4.27,0,26.2,40.3,40.3,0,234,0.600,20.9,13164,438,1279,209
2023-03-14 13:52:00,0,87.0,15219,48727,265,0,15750,4803,4319,0,2185,1746,122,0,124,304,33.5,468,67561,4.13,0,32.0,66.1,65.7,0,104,0.389,121,21666,303,2584,220,87.0,0,22106,126410,269,0,3066,1521,1432,0,111,210,20.9,0,20.9,379,23.4,261,2497,4.27,0.389,26.0,40.3,41.0,0.389,231,0,20.9,11819,441,1286,219
2023-03-14 13:54:00,0,84.0,15111,49202,265,0,12257,4798,4564,0,2401,1971,121,0,117,303,30.7,468,67783,4.13,0,32.3,65.7,66.1,0,104,38.4,121,20225,504,2585,223,84.0,0,20895,122754,270,0,3613,1493,1405,0,117,191,20.9,0,20.0,381,19.7,261,2504,4.27,0.389,26.2,40.3,41.4,0.389,231,35.0,20.9,11544,589,1286,219
2023-03-14 13:56:00,0,84.8,16677,50422,266,0,14475,4361,4397,0,148,1818,128,0,124,303,31.5,468,67617,4.13,0,32.3,66.1,66.1,0,104,38.0,120,26939,504,2583,223,84.8,0,27583,129045,270,0,3266,1433,1402,0,76.2,190,21.9,0,20.9,381,26.1,261,2487,4.27,0,26.2,40.7,41.4,0,230,35.0,20.9,13128,588,1277,218
2023-03-14 13:58:00,0,85.5,16039,49912,264,0,15051,4717,4469,0,221,1889,121,0,129,306,33.3,470,67688,4.13,0.389,32.3,66.1,66.1,0,186,0,121,17355,304,2584,223,85.5,0,17829,119526,268,0,3493,1490,1403,0,74.2,182,20.9,0,21.9,378,27.9,262,2491,4.27,0,26.2,40.6,40.6,0,261,0,20.9,12627,442,1279,218
2023-03-14 14:00:00,0,88.8,14142,48111,265,0,12054,4341,4541,0,297,1949,122,0,124,308,32.9,468,67773,4.13,0,31.8,65.8,65.8,0,9812,0.600,120,29793,308,2585,221,88.8,0,30216,139763,269,0,3589,1439,1413,0,80.2,184,20.9,0,20.9,376,22.4,261,2509,4.27,0,25.7,40.3,40.6,0,302,0.600,20.9,10749,440,1281,225
2023-03-14 14:02:00,0,85.9,13286,46571,265,0,14052,4713,4318,0,79.8,1792,117,0,118,304,73.0,457,67609,4.13,0,31.6,65.8,65.8,0,9808,0,121,19017,305,2585,223,85.9,0,19529,129791,270,0,3043,1472,1406,0,75.5,196,20.0,0,20.0,380,94.3,255,2497,4.27,0,25.5,40.3,40.6,0,299,0,20.9,9787,441,1281,225
2023-03-14 14:04:00,0,87.7,13888,47796,265,0,12144,4708,4527,0,580,1977,122,0,124,307,53.7,455,67817,4.13,0,31.6,65.7,65.7,0,103,38.0,126,20199,505,2583,224,87.7,0,20893,120619,269,0,3597,1458,1403,0,87.3,183,20.9,0,20.9,377,62.5,253,2505,4.27,0,25.5,40.6,41.4,0,231,35.0,21.9,10284,588,1277,226
2023-03-14 14:06:00,0,86.6,16863,54594,265,0,115093,4339,4397,0,2431,1813,133,0,135,307,33.5,470,67647,4.13,0,31.6,66.1,65.7,0,103,38.0,126,29390,502,2585,221,86.6,0,30008,236340,270,0,7096,1435,1415,0,110,190,22.8,0,22.8,376,23.3,262,2487,4.27,0,25.5,40.6,41.7,0,232,35.0,21.9,13342,589,1281,214
2023-03-14 14:08:00,0.389,82.6,25098,71712,268,0,219279,7321,66846,0,220,2410,122,0,124,306,1772,468,67719,4.13,0,31.6,65.7,66.9,0,225,0,121,20641,302,3092,1240,82.6,0.389,20985,401812,270,0,11233,2751,4001,0,73.5,227,20.9,0,25.9,380,128,261,2497,4.27,0,25.5,40.3,41.5,0,289,0,26.2,21785,442,1296,251
2023-03-14 14:10:00,0.389,87.7,16681,56199,269,0,112590,5532,46498,0,288,2214,122,0,124,306,287,468,67763,4.13,0,32.0,65.7,66.5,0,107,0.600,116,28899,306,2842,748,87.7,0.389,29306,276995,269,0,6862,1964,2914,0,75.0,185,20.9,0,20.9,379,27.2,266,2504,4.27,0,25.5,40.3,41.8,0,236,0.600,20.3,13315,439,1301,248
2023-03-14 14:12:00,0,78.9,14379,47734,270,0,14074,4725,4319,0,83.0,1746,116,0,117,305,37.0,469,67590,4.13,0,32.0,65.7,66.0,0,104,0,121,19178,306,2590,230,78.9,0,19635,119891,270,0,3087,1482,1400,0,83.7,187,20.0,0,20.0,379,23.4,261,2504,4.27,0,25.5,40.3,41.7,0,231,0,21.3,10977,439,1283,220
2023-03-14 14:14:00,0,77.5,14220,48217,270,0,13864,4726,4578,0,291,1964,117,0,118,306,32.1,468,67765,4.13,0,31.8,65.8,66.0,0,104,38.2,120,20211,510,2588,222,77.5,0,20865,122121,269,0,3659,1474,1416,0,82.8,182,20.0,0,20.0,378,21.6,260,2493,4.27,0,25.7,40.3,41.4,0,231,35.3,20.9,10659,585,1282,219
2023-03-14 14:16:00,0,81.8,16101,49825,270,0,12766,4348,4413,0,148,1809,121,0,123,309,32.1,469,67619,4.13,0,32.3,65.8,65.8,0,103,38.2,126,28402,510,2583,226,81.8,0,29046,128850,270,0,3197,1438,1432,0,75.8,197,25.9,0,20.9,375,21.5,262,2477,4.27,0,26.2,40.6,41,0,231,35.3,21.9,12549,586,1277,223
2023-03-14 14:18:00,0,78.5,16284,50246,270,0,15059,4716,4467,0,229,1907,128,0,129,307,56.2,468,67711,4.13,0,32.3,66.0,65.9,0,189,0,131,20321,304,2586,231,78.5,0,20808,122761,270,0.389,3501,1484,1404,0,78.4,180,26.8,0,21.9,376,63.5,261,2504,4.27,0,26.2,41,40.3,0,262,0,22.8,12839,440,1282,227
2023-03-14 14:20:00,0,80,14989,48948,269,0,12115,4344,4544,0,287,1977,128,0,129,306,57.3,468,67730,4.13,0,31.8,66.3,66.3,0,107,0.600,137,28064,305,2584,227,80,0,28505,128075,269,0,3616,1437,1403,0,74.6,189,21.9,0,22.2,378,63.3,261,2502,4.27,0,25.7,41.4,41.8,0,234,0.600,23.8,11557,441,1281,223
2023-03-14 14:22:00,0,81.5,14853,48493,270,0,16222,4795,4423,0,148,1819,128,0,129,306,33.4,469,67603,4.13,0,31.6,65.7,66.3,0,103,0.600,116,18350,305,2585,222,81.5,0,18805,121884,270,0,3284,1499,1428,0.389,76.6,191,21.9,0,21.9,378,22.0,262,2490,4.27,0,25.5,40.3,41.5,0,231,0.600,20.0,11440,441,1280,216
2023-03-14 14:24:00,0,79.3,13991,47722,269,0,13467,4795,4487,0,222,1891,117,0,118,308,32.9,468,67687,4.13,0,31.8,65.7,65.7,0,117,0,126,20154,305,2585,225,79.3,0,20600,120920,269,0,3436,1491,1422,0,73.5,184,20.0,0,20.0,378,22.7,261,2499,4.27,0,25.7,40.6,40.6,0,247,0.389,21.9,10583,441,1281,224
2023-03-14 14:26:00,0,82.5,16889,50736,269,0,12902,4352,4383,0,140,1804,133,0,135,307,32.1,466,67646,4.52,0,32.3,65.7,65.7,0,117,38.2,132,21770,504,2585,225,82.5,0,22421,121797,269,0,3334,1432,1404,0,71.6,171,22.8,0,22.8,380,21.8,260,2507,4.65,0,26.2,40.3,40.6,0,247,35.3,22.8,13326,589,1285,220
2023-03-14 14:28:00,0,82.9,15675,49332,269,0,14591,4712,4397,0,1435,1807,133,0,135,307,32.1,468,67675,4.13,0,32.3,65.7,65.7,0,186,0,121,20296,305,2584,222,82.9,0,20769,123294,268,0,3282,1475,1405,0,92.1,176,22.8,0,22.8,380,21.6,261,2490,4.27,0,26.2,40.3,40.6,0,259,0,20.9,12254,441,1278,217
2023-03-14 14:30:00,0,76.3,14465,48357,269,0,12152,4351,4581,0,289,1970,121,0.389,123,307,34.4,469,67728,4.13,0,32.0,65.7,65.7,0,107,0.600,116,26854,306,2583,222,76.3,0,27280,126844,270,0,3594,1413,1435,0,75.0,184,20.9,0,20.9,379,23.3,261,2484,4.27,0,26.0,40.3,41,0,234,0.600,20.0,11073,439,1276,218
2023-03-14 14:32:00,0,73.4,14236,48342,270,0,14485,4708,27946,0,663,1809,122,0.389,124,305,33.0,468,67599,4.13,0,31.8,65.7,65.7,0,104,0.600,126,17245,306,2585,220,73.4,0,17714,143506,270,0,3262,1477,1985,0,93.0,199,20.9,0,20.9,379,21.4,261,2498,4.27,0,25.7,40.3,41,0,232,0.600,21.9,10829,439,1281,215
2023-03-14 14:34:00,0,76.7,14396,48281,270,0.389,13373,4720,4465,0,1819,1888,127,0,128,307,32.1,467,67712,4.13,0,31.8,65.7,65.4,0,104,0,127,29695,307,2584,223,76.7,0,30126,132602,270,0,3452,1482,1423,0,102,198,21.9,0,21.9,378,21.6,260,2520,4.27,0,25.7,40.3,40.3,0,231,0,21.9,11007,438,1279,223
2023-03-14 14:36:00,0,84.8,15448,49445,269,0.389,15306,4348,4540,0,288,1971,128,0,124,306,32.9,470,67747,4.13,0,32.0,65.7,65.8,0.389,103,38.2,121,19040,505,2585,223,84.8,0,19702,121982,269,0,3612,1427,1404,0,74.6,205,21.9,0,20.9,377,22.4,262,2507,4.27,0,26.0,40.3,41,0,231,35.3,20.9,11884,588,1281,218
2023-03-14 14:38:00,0,84.8,15856,49555,270,0,15919,4804,6405,0,2588,1747,117,0,124,306,30.7,468,67581,4.13,0,32.3,65.7,65.7,0.389,185,0,121,20394,306,2585,221,84.8,0,20846,127974,270,0,3128,1505,1517,0,119,181,20.0,0,20.9,376,19.7,261,2488,4.27,0,26.2,40.3,40.3,0,262,0,20.9,12451,441,1281,216
2023-03-14 14:40:00,0,84.0,14024,47932,269,0,12109,4364,4548,0,288,1965,122,0,129,306,30.7,469,67759,4.13,0,32.0,65.3,65.7,0,106,0,116,29050,305,2614,224,84.0,0,29469,129039,269,0,3581,1429,1430,0,73.9,194,20.9,0,21.9,378,19.7,261,2496,4.27,0,26.0,39.9,40.3,0,234,0,20.0,10634,439,1296,219
2023-03-14 14:42:00,0,78.9,14567,48027,270,0,14477,4717,4388,0.389,432,1810,122,0,124,304,33.5,455,67637,4.13,0,31.6,65.7,65.7,0,105,0.600,121,20240,307,2585,222,78.9,0,20682,122089,270,0,3231,1478,1406,0,83.6,185,20.9,0,20.9,380,28.3,254,2480,4.27,0,25.5,40.3,41.7,0,229,0.600,20.9,11160,438,1281,216
2023-03-14 14:44:00,0,83.7,14229,47999,270,0,13352,4706,4474,0,228,1882,128,0,124,305,34.3,456,67713,4.13,0,31.6,65.7,65.3,0,104,0,116,28698,303,2585,225,83.7,0,29131,129816,270,0,3422,1486,1411,0,78.4,193,22.2,0.389,20.9,378,29.3,254,2500,4.27,0,25.5,40.3,40.6,0,231,0,20.0,10832,442,1281,225
2023-03-14 14:46:00,0,86.2,16169,50331,269,0,13729,4352,4571,0,288,2017,117,0,118,304,30.7,470,67756,4.13,0,31.6,66.8,66.1,0,103,37.6,116,19068,504,2587,218,86.2,0,19740,120442,269,0,3632,1456,1423,0,74.6,232,20.0,0,20.0,379,19.7,262,2511,4.27,0,25.5,41.5,41.5,0,231,34.7,20.0,12603,588,1282,213
2023-03-14 14:48:00,0,81.1,16454,49995,270,0,14023,4683,4285,0,80.5,1714,122,0,124,306,32.9,468,67611,4.13,0,31.8,66.1,66.6,0,185,37.6,121,20299,504,2584,221,81.1,0,20987,121243,270,0,3045,1470,1397,0,74.7,180,20.9,0,20.9,378,22.4,261,2522,4.27,0,25.7,40.7,43.0,0,260,34.7,20.9,12875,589,1279,221
2023-03-14 14:50:00,0,76.0,14452,48258,269,0,11951,4302,4505,0,297,1932,128,0,130,304,34.3,468,67742,4.13,0,32.0,65.8,66.2,0,106,0,126,28626,303,2583,226,76.0,0,29046,128285,269,0,3524,1406,1403,0,79.5,177,21.9,0,21.9,378,29.3,261,2499,4.27,0,26.0,40.8,41.5,0,235,0,21.9,11059,441,1279,228
2023-03-14 14:52:00,0,77.8,15406,48952,269,0,16123,4761,4379,0,139,1781,127,0,123,306,32.1,470,67583,4.13,0,32.3,65.4,65.3,0,104,0.600,132,20310,307,2585,222,77.8,0,20748,123670,269,0,3228,1482,1397,0,71.3,183,21.9,0,20.9,378,26.6,262,2475,4.27,0,26.2,39.9,40.6,0,231,0.600,22.8,12002,440,1281,216
2023-03-14 14:54:00,0,80,14996,49387,270,0,13421,4761,28051,0,229,1855,133,0,135,308,31.5,469,67659,4.13,0.389,32.3,66.0,65.3,0,118,0,120,28094,306,2585,223,80,0,28534,153633,270,0,3407,1483,2006,0,78.4,184,22.8,0,22.8,376,21,262,2475,4.27,0,26.2,40.3,41.7,0,246,0,25.8,11597,438,1280,218
2023-03-14 14:56:00,0,82.2,14818,48747,269,0,13614,4308,4505,0,287,1934,116,0,117,308,33.3,465,67770,4.13,0.389,32.5,66.4,66.1,0,119,38.0,121,18423,506,2587,225,82.2,0,19088,119442,269,0,3551,1418,1416,0,74.6,199,20.0,0,24.9,376,22.4,259,2492,4.27,0.389,26.4,40.6,42.1,0,245,34.7,25.8,11258,586,1287,226
2023-03-14 14:58:00,0,77.1,14390,47989,269,0,14146,4710,4315,0,71.7,1741,122,0,124,306,33.3,467,67594,4.13,0,32.5,65.3,66.1,0,9883,38.0,126,20173,507,2586,222,77.1,0,20874,131358,268,0,3149,1476,1405,0,70.2,209,20.9,0,20.9,378,22.4,267,2487,4.27,0.389,26.4,39.9,41.7,0.389,332,34.7,21.9,10802,584,1291,218
2023-03-14 15:00:00,0,80.4,13420,47291,270,0,12059,4338,4535,0,1580,1959,128,0,124,307,30.7,467,67753,4.13,0,32.3,65.7,65.7,0,9804,0,121,17361,306,2582,219,80.4,0,17838,127877,270,0,3573,1422,1400,0,98.0,190,21.8,0,20.9,378,19.7,266,2503,4.27,0,26.2,40.3,41.4,0.389,304,0,20.9,10002,440,1282,213
2023-03-14 15:02:00,0,80.7,14925,48535,269,0,14519,4718,4394,0,1419,1807,122,0,124,307,33.5,466,67612,4.13,0,32.3,66.1,65.8,0,104,0.600,132,20309,305,2584,222,80.7,0,20741,123312,269,0,3292,1474,1419,0,88.4,177,20.9,0,20.9,377,23.5,260,2481,4.27,0,26.2,40.6,41.4,0,230,0.600,22.8,11528,442,1279,217
2023-03-14 15:04:00,0,74.5,15630,49540,270,0,13398,4718,4476,0,754,1896,128,0,129,307,32.1,468,67673,4.13,0,32.3,66.1,65.4,0,103,0,126,28844,307,2585,221,74.5,0,29245,130621,270,0,3457,1464,1409,0,102,184,26.8,0,21.9,376,21.6,261,2494,4.27,0,26.2,40.6,41,0,232,0,21.9,12252,440,1281,217
2023-03-14 15:06:00,0,85.9,17628,51752,269,0,15353,4346,4545,0,297,1980,121,0,128,307,31.5,467,67764,4.13,0,31.8,66.4,65.0,0,105,18.0,121,19369,406,2585,223,85.9,0,19922,122149,269,0,3623,1414,1419,0,79.5,198,25.8,0,21.9,378,20.5,261,2494,4.27,0,25.7,41.4,39.9,0,230,17.3,20.9,14149,512,1281,225
