"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc05ccf7670ce1)","Receive Errors (lxc0e7fd83429f8)","Receive Errors (lxc2f196552a250)","Receive Errors (lxc351507ccd6de)","Receive Errors (lxc35a229aa328a)","Receive Errors (lxc44cc3d42073d)","Receive Errors (lxc64e81a3910f4)","Receive Errors (lxc69dc6236bed5)","Receive Errors (lxc807ae06edaa7)","Receive Errors (lxc8b0393b43750)","Receive Errors (lxc947f9c305662)","Receive Errors (lxc9854d7c0de90)","Receive Errors (lxc9d85bc894392)","Receive Errors (lxc9e1d6b31c79c)","Receive Errors (lxc_health)","Receive Errors (lxca4e4e80fd248)","Receive Errors (lxcb43abd09557c)","Receive Errors (lxcb9f2e6c9b4a1)","Receive Errors (lxcc89cc2f546a7)","Receive Errors (lxcc91b3dc073da)","Receive Errors (lxccdce074c39ef)","Receive Errors (lxce6f41a775b41)","Receive Errors (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc05ccf7670ce1)","Transmit Errors (lxc0e7fd83429f8)","Transmit Errors (lxc2f196552a250)","Transmit Errors (lxc351507ccd6de)","Transmit Errors (lxc35a229aa328a)","Transmit Errors (lxc44cc3d42073d)","Transmit Errors (lxc64e81a3910f4)","Transmit Errors (lxc69dc6236bed5)","Transmit Errors (lxc807ae06edaa7)","Transmit Errors (lxc8b0393b43750)","Transmit Errors (lxc947f9c305662)","Transmit Errors (lxc9854d7c0de90)","Transmit Errors (lxc9d85bc894392)","Transmit Errors (lxc9e1d6b31c79c)","Transmit Errors (lxc_health)","Transmit Errors (lxca4e4e80fd248)","Transmit Errors (lxcb43abd09557c)","Transmit Errors (lxcb9f2e6c9b4a1)","Transmit Errors (lxcc89cc2f546a7)","Transmit Errors (lxcc91b3dc073da)","Transmit Errors (lxccdce074c39ef)","Transmit Errors (lxce6f41a775b41)","Transmit Errors (lxcf877b9881be3)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc05ccf7670ce1)","Receive Dropped (lxc0e7fd83429f8)","Receive Dropped (lxc2f196552a250)","Receive Dropped (lxc351507ccd6de)","Receive Dropped (lxc35a229aa328a)","Receive Dropped (lxc44cc3d42073d)","Receive Dropped (lxc64e81a3910f4)","Receive Dropped (lxc69dc6236bed5)","Receive Dropped (lxc807ae06edaa7)","Receive Dropped (lxc8b0393b43750)","Receive Dropped (lxc947f9c305662)","Receive Dropped (lxc9854d7c0de90)","Receive Dropped (lxc9d85bc894392)","Receive Dropped (lxc9e1d6b31c79c)","Receive Dropped (lxc_health)","Receive Dropped (lxca4e4e80fd248)","Receive Dropped (lxcb43abd09557c)","Receive Dropped (lxcb9f2e6c9b4a1)","Receive Dropped (lxcc89cc2f546a7)","Receive Dropped (lxcc91b3dc073da)","Receive Dropped (lxccdce074c39ef)","Receive Dropped (lxce6f41a775b41)","Receive Dropped (lxcf877b9881be3)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc05ccf7670ce1)","Transmit Dropped (lxc0e7fd83429f8)","Transmit Dropped (lxc2f196552a250)","Transmit Dropped (lxc351507ccd6de)","Transmit Dropped (lxc35a229aa328a)","Transmit Dropped (lxc44cc3d42073d)","Transmit Dropped (lxc64e81a3910f4)","Transmit Dropped (lxc69dc6236bed5)","Transmit Dropped (lxc807ae06edaa7)","Transmit Dropped (lxc8b0393b43750)","Transmit Dropped (lxc947f9c305662)","Transmit Dropped (lxc9854d7c0de90)","Transmit Dropped (lxc9d85bc894392)","Transmit Dropped (lxc9e1d6b31c79c)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca4e4e80fd248)","Transmit Dropped (lxcb43abd09557c)","Transmit Dropped (lxcb9f2e6c9b4a1)","Transmit Dropped (lxcc89cc2f546a7)","Transmit Dropped (lxcc91b3dc073da)","Transmit Dropped (lxccdce074c39ef)","Transmit Dropped (lxce6f41a775b41)","Transmit Dropped (lxcf877b9881be3)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)"
2023-02-23 01:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.4,111,0,0.267,0.294,0,1.23,5.74,0.544,0.517,1.29,2.02,0.767,1.25,11.4,0.544,0,0.333,10.8,0.367,6.94,6.87,0.0667,2.31,0,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,26.6,104,0,0.311,0.450,0.00556,1.42,5.75,0.994,0.500,1.49,2.54,1.53,1.43,10.7,0.989,0,0.400,11.6,0.244,9.28,7.84,0.0667,2.78,0,0.417
2023-02-23 01:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,30.4,116,0,0.267,0.267,0,1.28,6.66,0.550,0.933,1.28,2.30,0.761,1.22,12.4,0.544,0,0.333,10.6,0.383,7.18,6.94,0.0667,2.67,0,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.6,107,0,0.311,0.433,0,1.46,7.07,1,0.861,1.48,2.73,1.52,1.41,11.4,0.989,0,0.400,11.9,0.256,9.63,7.92,0.0667,3.03,0,0.450
2023-02-23 01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.5,67.2,0,0,0.272,0,1.27,6.55,0.550,0.639,1.28,2.32,0.767,1.20,12.7,0.544,0,0.333,10.7,0.406,7.49,6.88,0.0667,2.62,0,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.25,58.6,0,0,0.439,0,1.44,6.92,0.994,0.611,1.48,2.54,1.53,1.40,11.7,0.994,0,0.400,11.6,0.267,10.1,7.84,0.0667,2.82,0,0.400
2023-02-23 01:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.1,66.4,0,0.0111,0.267,0,1.22,6.38,0.550,0.717,1.32,2.10,0.772,1.23,12.6,0.539,0,0.333,10.8,0.417,7.27,6.86,0.0667,2.46,0,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.88,57.4,0,0.0111,0.439,0,1.42,6.78,0.989,0.661,1.52,2.50,1.54,1.42,11.8,0.989,0,0.400,11.4,0.278,9.61,7.83,0.0667,2.81,0,0.394
2023-02-23 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.4,66.0,0,0,0.289,0,1.25,6.61,0.544,0.933,1.28,2.09,0.767,1.20,12.4,0.550,0,0.333,10.6,0.417,7.18,6.88,0.0667,2.50,0,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.33,58.6,0,0,0.450,0,1.43,6.79,0.983,0.833,1.48,2.59,1.53,1.40,11.4,0.994,0,0.400,11.5,0.278,9.76,7.84,0.0667,2.93,0,0.450
2023-02-23 01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,30.0,112,0,0.267,0.294,0,1.27,5.98,0.544,0.517,1.29,2.12,0.772,1.23,12.2,0.556,0,0.333,10.8,0.383,7.36,6.88,0.0722,2.44,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,26.9,105,0,0.311,0.456,0,1.44,6.11,0.994,0.494,1.49,2.56,1.54,1.42,11.1,0.994,0,0.400,11.4,0.256,10.1,7.84,0.0667,2.82,0,0.428
2023-02-23 01:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0,30.7,115,0,0.267,0.267,0,1.22,6.10,0.550,0.956,1.29,2.12,0.761,1.25,12.7,0.539,0,0.334,11.0,0.367,8.17,6.96,0.0667,2.46,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,27.7,107,0,0.311,0.434,0,1.42,6.25,1.00,0.878,1.49,2.83,1.52,1.44,11.6,0.989,0,0.400,11.7,0.245,10.9,7.94,0.0667,2.94,0,0.400
2023-02-23 01:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.9,69.2,0,0,0.267,0,1.22,6.61,0.539,0.961,1.29,2.15,0.767,1.22,12.4,0.539,0,0.333,10.8,0.367,7.93,6.86,0.0667,2.49,0,0.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.80,59.3,0,0,0.433,0,1.41,6.73,0.989,0.878,1.49,2.63,1.53,1.42,11.6,0.989,0,0.400,11.6,0.244,10.4,7.83,0.0667,2.97,0,0.389
2023-02-23 01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.85,66.2,0,0.0111,0.300,0,1.26,5.74,0.544,0.494,1.29,1.93,0.772,1.22,13.7,0.539,0,0.333,10.8,0.350,8.21,6.88,0.0667,2.36,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.78,56.3,0,0.0111,0.456,0,1.43,6.05,0.989,0.478,1.49,2.62,1.54,1.41,12.0,0.989,0,0.400,11.5,0.233,11.5,7.84,0.0667,2.88,0,0.439
2023-02-23 01:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.6,65.5,0,0.00556,0.272,0,1.27,5.61,0.550,0.950,1.29,2.10,0.767,1.22,11.8,0.539,0,0.333,11.1,0.367,7.29,6.88,0.0667,2.88,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.53,59.3,0,0.00556,0.439,0,1.44,5.69,0.989,0.950,1.50,2.75,1.53,1.41,10.6,0.989,0,0.400,11.8,0.244,10.3,7.84,0.0667,2.91,0,0.433
2023-02-23 01:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,29.8,111,0,0.267,0.267,0,1.22,6.52,0.550,0.544,1.30,2.07,0.783,1.23,13.4,0.539,0,0.333,10.8,0.350,7.74,6.89,0.0722,2.61,0,0.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,26.8,104,0,0.422,0.433,0,1.41,6.86,0.994,0.627,1.50,2.61,1.55,1.42,11.8,0.988,0,0.400,11.7,0.233,10.6,7.85,0.0722,2.77,0,0.378
2023-02-23 01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,30.5,113,0,0.267,0.283,0,1.17,5.84,0.544,0.972,1.26,2.18,0.778,1.17,11.3,0.550,0,0.322,10.6,0.367,7.41,6.91,0.0722,2.64,0,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.6,106,0,0.422,0.444,0,1.36,6.20,0.989,0.989,1.45,2.62,1.54,1.36,10.7,1,0,0.389,11.6,0.244,9.46,7.87,0.0722,2.96,0,0.372
2023-02-23 01:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11,67.7,0,0,0.267,0,1.23,6.44,0.544,0.967,1.29,2.06,0.767,1.20,12.1,0.544,0,0.317,10.6,0.350,7.55,6.88,0.0833,2.49,0,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.93,59.4,0,0,0.433,0,1.42,6.85,0.989,0.978,1.49,2.57,1.53,1.40,11.4,0.994,0,0.383,11.4,0.233,9.53,7.84,0.0833,2.92,0,0.450
2023-02-23 01:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,9.94,65.1,0,0.0111,0.294,0,1.27,5.71,0.550,0.511,1.30,2.12,0.772,1.23,11.9,0.533,0,0.317,10.9,0.367,7.39,6.88,0.0833,2.32,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.84,56.7,0,0.0111,0.450,0,1.44,6.05,1,0.600,1.50,2.57,1.54,1.42,11.0,0.983,0,0.383,11.7,0.244,9.58,7.84,0.0833,2.81,0,0.400
2023-02-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.3,64.6,0,0.0111,0.283,0,1.23,6.11,0.550,0.939,1.29,2.08,0.767,1.22,12.2,0.544,0,0.328,11.0,0.350,7.46,6.88,0.0722,2.32,0,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.28,58.3,0,0.0111,0.439,0,1.42,6.53,1,0.933,1.49,2.69,1.53,1.41,11.5,0.989,0,0.394,11.8,0.233,9.59,7.84,0.0778,3.01,0,0.378
2023-02-23 02:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,26.2,103,0,0,0.350,0,1.22,6.46,0.550,0.522,1.29,2.01,0.772,1.20,12.1,0.550,0.00556,0.333,10.8,0.367,6.97,6.97,0.0722,2.44,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,23.8,97.0,0,0,0.511,0,1.41,6.58,1,0.500,1.49,2.59,1.54,1.40,11.1,0.989,0,0.400,11.7,0.244,9.27,7.94,0.0722,2.94,0.00556,0.428
2023-02-23 02:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,30.3,113,0,0.267,0.317,0,1.24,6.49,0.539,0.989,1.28,2.02,0.767,1.22,12.3,0.544,0,0.328,11.0,0.383,7.46,6.86,0.0722,2.58,0,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.6,107,0,0.333,0.489,0,1.44,6.73,0.989,0.883,1.48,2.68,1.53,1.41,11.5,0.994,0.00556,0.394,11.8,0.256,9.77,7.84,0.0722,2.93,0,0.439
2023-02-23 02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.7,68.5,0,0,0.283,0,1.24,6.07,0.544,0.956,1.29,2.30,0.767,1.25,11.2,0.544,0,0.317,11.0,0.350,7.57,6.84,0.0833,2.52,0,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.72,59.8,0,0,0.439,0,1.43,6.02,0.994,0.856,1.49,2.67,1.53,1.43,11.1,0.994,0,0.383,11.8,0.233,9.49,7.82,0.0833,3.01,0,0.456
2023-02-23 02:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,9.68,65.5,0,0.0111,0.289,0,1.23,6.46,0.544,0.506,1.29,2.18,0.772,1.21,12.1,0.539,0,0.317,10.3,0.367,7.22,6.88,0.0833,2.44,0.00556,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.74,56.2,0,0.0111,0.444,0,1.42,6.08,0.994,0.478,1.49,2.52,1.54,1.41,11.7,0.989,0,0.383,11.2,0.244,9.57,7.86,0.0833,2.87,0,0.361
2023-02-23 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0.00556,10.2,68.7,0,0.0111,0.295,0,1.23,6.46,0.545,1.00,1.30,2.04,0.767,1.21,13.2,0.550,0,0.328,10.6,0.367,7.52,6.89,0.0834,2.22,0.00556,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.645,9.25,58.3,0,0.0111,0.445,0,1.42,6.43,0.995,0.895,1.50,2.71,1.54,1.41,11.7,1.01,0,0.400,11.4,0.245,10.6,7.86,0.0834,2.96,0,0.417
2023-02-23 02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0.00556,22.9,97.9,0,0,0.278,0,1.25,6.17,0.550,0.511,1.28,1.92,0.767,1.22,12.9,0.544,0,0.333,10.9,0.383,7.42,6.94,0.0833,2.28,0,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.644,20.7,88.6,0,0,0.439,0,1.43,6.42,1,0.478,1.48,2.64,1.54,1.41,11.3,1,0,0.406,11.6,0.256,10.6,7.92,0.0833,2.92,0,0.450
2023-02-23 02:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,30.4,114,0,0.267,0.267,0,1.23,5.79,0.539,0.828,1.29,1.98,0.772,1.25,13.5,0.544,0,0.339,10.8,0.367,8.39,6.88,0.0778,2.46,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.7,106,0,0.361,0.433,0,1.42,6.03,0.994,0.767,1.49,2.67,1.54,1.43,11.5,0.994,0,0.406,11.6,0.244,11.9,7.84,0.0778,3.03,0,0.389
2023-02-23 02:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.8,275,0,0,0.283,0,1.20,5.81,0.539,0.989,1.26,2.27,0.767,1.17,11.3,0.533,0,0.344,10.8,0.367,7.31,6.88,0.0667,2.65,0,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.74,76.0,0,0,0.444,0,1.38,6.11,0.994,0.983,1.45,2.73,1.53,1.36,10.4,0.983,0,0.411,11.7,0.244,9.62,7.84,0.0667,2.93,0,0.389
2023-02-23 02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.1,270,0,0.0111,0.306,0,1.18,4.92,0.550,0.556,1.24,2.12,0.778,1.18,12.4,0.533,0,0.339,10.5,0.383,8.12,6.88,0.0667,2.29,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.96,73.0,0,0.0111,0.461,0,1.37,4.92,1,0.622,1.44,2.45,1.55,1.37,10.8,0.983,0,0.406,11.3,0.256,11.3,7.84,0.0667,2.89,0,0.417
