"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-22 12:12:00,0,78.9,17887,54619,270,0,0,25470,7234,41131,0,2406,139,0,129,310,539,119,67617,4.52,0,30.5,65.7,65.7,0,105,0.389,448,21862,308,3122,1233,78.9,0,22250,178695,270,0,0,3301,2655,3300,0,193,32.9,0,30.7,376,35.6,27.6,2491,4.27,0,24.4,40.3,41.4,0,232,0,258,14575,437,1310,248
2023-03-22 12:14:00,0,83.7,15378,48545,269,0,0,21934,4353,4458,0,1899,133,0,135,308,35.8,118,67675,4.13,0,30.5,65.8,65.3,0,106,0,448,20320,306,2591,228,83.7,0,20747,130192,269,0,0,3175,1426,1412,0,192,32.0,0,31.6,379,23.6,27.7,2488,4.66,0.389,24.4,39.9,40.3,0,232,0,258,12036,439,1283,223
2023-03-22 12:16:00,0,80,14250,46066,270,0,0,8868,4723,4395,0,1822,128,0,128,307,30.7,119,67579,4.13,0,30.9,65.7,66.1,0,9792,10,447,26963,356,2584,224,80,0,27449,134063,270,0,0,1790,1471,1395,0,183,30.3,0,30.3,379,19.7,27.7,2471,4.27,0,24.4,40.3,41.7,0,308,9.27,252,10868,476,1279,220
2023-03-22 12:18:00,0,80.4,13589,45395,268,0,0,9294,4726,4523,0,1947,122,0,124,309,32.9,130,67678,4.13,0,30.7,65.7,65.7,0,9855,0,432,17324,306,2585,225,80.4,0,17799,124410,268,0,0,1883,1478,1404,0,182,29.0,0,29.0,376,27.5,30.3,2475,4.27,0,24.6,40.3,41.7,0,315,0,241,10223,439,1281,221
2023-03-22 12:20:00,0,83.3,14414,46157,269,0,0,8826,4343,4388,0,1802,116,0,112,310,32.9,130,67597,4.13,0,31.2,65.8,65.7,0,107,0.600,452,29663,303,2584,218,83.3,0,30093,126209,269,0,0,1808,1414,1406,0,182,27.7,0,26.3,375,27.5,30.3,2487,4.27,0,25.1,40.3,40.6,0,235,0.600,257,11071,441,1279,211
2023-03-22 12:22:00,0,80.7,13315,45030,270,0,0,9107,4800,4487,0,1888,111,0,112,309,32.1,130,67657,4.13,0,31.2,65.7,65.8,0,104,0.600,448,17786,303,2585,223,80.7,0,18243,114481,270,0,0,1786,1497,1412,0,178,26.3,0,26.3,378,21.7,30.3,2495,4.27,0,25.1,40.3,41.4,0,232,0.600,253,9966,442,1285,223
2023-03-22 12:24:00,0,84.8,13160,44846,269,0,0,9152,4421,4486,0,1879,121,0,117,308,32.9,124,67658,4.13,0,30.7,65.7,66.1,0.389,104,0,447,20234,305,2584,221,84.8,0,20683,117245,269,0,0.389,1830,1442,1418,0,181,29.0,0,27.7,377,22.6,29.0,2498,4.27,0,24.6,40.3,41.4,0,232,0.389,252,9804,441,1281,215
2023-03-22 12:26:00,0,87.7,15859,47729,270,0,0,8878,4727,4398,0,1817,117,0.389,118,309,31.5,141,67556,4.13,0,30.5,66.1,66.1,0.389,104,0.600,448,29656,304,2614,220,87.7,0,30070,127067,270,0,0.389,1754,1471,1402,0,165,27.7,0,27.7,376,20.6,32.9,2477,4.27,0,24.4,40.6,40.3,0,232,0.989,253,12539,441,1295,215
2023-03-22 12:28:00,0,84.0,14785,46799,270,0,0,9339,4739,4533,0,1954,127,0.389,129,307,32.1,135,67705,4.13,0,30.5,66.3,65.3,0,191,0,444,20279,304,2586,223,84.0,0,20734,117534,270,0,0,1898,1510,1432,0,204,30.3,0,30.3,378,26.6,31.6,2476,4.27,0,24.4,41.0,40.6,0,262,0,248,11440,440,1280,219
2023-03-22 12:30:00,0,82.6,12922,44718,269,0,0,8861,4357,4406,0,1823,128,0,124,308,31.5,130,67578,4.13,0,30.7,66.7,65.7,0,109,0.367,450,28685,309,2584,226,82.6,0,29121,126922,269,0,0,1845,1468,1449,0,220,30.3,0,29.0,376,20.6,30.3,2472,4.27,0,24.6,41.4,41,0,232,0.367,260,9570,437,1279,227
2023-03-22 12:32:00,0,80,13523,45492,269,0,0,9103,4727,4473,0,1906,133,0,135,311,31.5,124,67619,4.13,0.389,30.7,65.7,65.7,0,106,0.600,450,19028,306,2585,226,80,0,19471,117283,270,0,0,1890,1516,1462,0,239,31.6,0,31.6,375,20.6,29.0,2480,4.27,0,24.6,40.3,41.4,0.389,230,0.600,260,10170,440,1280,227
2023-03-22 12:34:00,0,84.8,13437,45991,269,0,0,9361,4350,27388,0,1951,139,0,140,308,32.1,113,67677,4.13,0,30.5,66.1,65.7,0,105,0,446,20214,302,2585,221,84.8,0,20664,140765,269,0.389,0,1956,1466,2026,0.389,218,32.9,0,32.9,376,21.6,26.3,2492,4.27,0,24.4,40.6,41.7,0,232,0,249,10083,442,1280,223
2023-03-22 12:36:00,0.389,83.3,14986,47598,270,0.389,0,8597,4729,27178,0,1739,128,0,129,306,32.9,130,67543,4.13,0,30.5,65.7,65.7,0,104,0.600,447,28229,305,2582,225,83.3,0.389,28650,148047,270,0,0,1791,1530,2015,0,213,30.3,0,30.3,378,22.5,35.2,2499,4.27,0,24.4,40.3,42.1,0,232,0.600,252,11649,440,1277,220
2023-03-22 12:38:00,0,86.2,16212,48676,269,0,0,9409,4808,6647,0,1983,138,0,128,306,31.5,130,67715,4.13,0,30.5,65.7,66.1,0,203,0.600,448,20338,307,2586,225,86.2,0,20781,120154,270,0,0,1970,1548,1581,0,237,32.9,0.389,30.3,379,20.6,30.3,2501,4.27,0,24.4,40.7,41.7,0,277,0.600,258,12867,439,1283,220
2023-03-22 12:40:00,0,80,14602,46565,269,0,0,8879,4359,4400,0,1822,144,0,140,305,31.5,136,67591,4.13,0,30.5,65.7,65.7,0,107,0,448,27682,307,2583,219,80,0,28112,124605,269,0,0,1858,1462,1451,0,227,34.2,0,32.9,378,20.6,31.6,2486,4.27,0,24.4,40.3,41.4,0,235,0,258,11260,439,1279,213
2023-03-22 12:42:00,0,85.5,14151,46105,269,0,0,9101,4732,4466,0,1888,133,0,140,307,32.9,124,67646,4.13,0,30.5,65.8,65.7,0,104,0.600,447,18062,307,2583,225,85.5,0,18523,115198,270,0,0,1892,1525,1446,0,220,31.6,0,32.9,377,22.5,29.0,2475,4.27,0,24.4,40.3,41,0,233,0.600,251,10793,441,1284,226
2023-03-22 12:44:00,0,82.9,14326,46370,269,0,0,9342,4349,4536,0,1965,128,0,124,310,32.9,130,67721,4.13,0,30.5,65.7,65.7,0,106,0,450,25947,309,2585,218,82.9,0,26390,123838,269,0,0,1939,1462,1449,0,234,36.0,0,29.0,376,22.4,30.3,2500,4.27,0,24.4,40.3,41.4,0,231,0,254,10981,439,1285,219
2023-03-22 12:46:00,0,85.9,15932,47991,269,0,0,8819,4728,4391,0,1865,122,0,129,310,31.5,124,67552,4.13,0,30.5,66.5,66.1,0,104,0.600,452,18108,306,2585,225,85.9,0,18579,114687,269,0,0,1851,1520,1458,0,244,34.7,0,30.3,377,20.5,29.0,2474,4.27,0,24.4,41.1,42.1,0,233,0.600,257,12592,440,1280,220
2023-03-22 12:48:00,0,83.3,15968,48086,269,0,0,9097,4722,4458,0,1878,122,0,123,308,32.1,124,67613,4.13,0,30.7,65.3,66.1,0,191,0.600,449,20232,306,2585,221,83.3,0,20703,117636,268,0,0,1900,1505,1436,0,226,29.0,0,29.0,377,21.6,29.0,2479,4.27,0,24.6,39.9,42.1,0,263,0.600,255,12621,440,1281,217
2023-03-22 12:50:00,0,84.4,13691,45987,269,0,0,8792,4340,27267,0,1798,128,0,124,306,30.7,130,67625,4.13,0,30.5,66.1,65.7,0,110,0,445,28709,306,2584,224,84.4,0,29141,149134,269,0,0,1811,1445,1886,0,207,30.3,0,29.0,379,19.7,30.3,2480,4.27,0,24.4,40.6,41.7,0,233,0,249,10359,440,1279,219
2023-03-22 12:52:00,0,82.2,12497,44809,269,0,0,9126,4791,27369,0,1877,132,0,129,305,32.9,119,67675,4.13,0,30.5,66.1,65.3,0,105,0.600,446,19185,307,2584,223,82.2,0,19643,139964,270,0,0,1869,1517,1905,0,219,31.6,0,35.2,379,22.4,27.7,2495,4.27,0,24.4,40.6,40.3,0,231,0.600,250,9142,438,1281,224
2023-03-22 12:54:00,0,82.2,13774,45715,266,0,0,9355,4428,4551,0,1963,133,0,129,309,32.9,113,67703,4.13,0,30.7,65.7,66.5,0,103,0,451,29169,305,2586,223,82.2,0,29594,127330,270,0,0,1908,1471,1443,0,233,31.6,0,35.2,377,22.5,26.3,2487,4.27,0,24.6,40.6,41.8,0,232,0,257,10424,440,1283,218
2023-03-22 12:56:00,0,91.4,15428,47448,265,0,0,8928,4754,4442,0,1844,122,0,124,310,31.5,130,67532,4.13,0,31.2,66.0,66.5,0,104,0.600,448,19492,305,2584,221,91.4,0,19946,116166,269,0,0,1870,1492,1473,0,239,29.0,0,29.0,377,20.6,30.3,2470,4.27,0,25.1,40.6,42.9,0,231,0.600,253,12076,440,1281,214
2023-03-22 12:58:00,0,87.3,14185,46174,265,0,0,9151,4759,4479,0,1893,117,0,118,305,30.7,130,67627,4.13,0,30.9,66.1,65.7,0,189,0.600,445,20278,304,2583,220,87.3,0,20735,117442,269,0,0,1911,1513,1454,0,222,27.7,0,27.7,379,19.7,30.3,2462,4.27,0,24.9,40.6,42.1,0,261,0.600,256,10831,440,1278,215
2023-03-22 13:00:00,0,83.7,13400,45257,265,0,0,8858,4375,4393,0,1808,122,0,129,303,30.7,130,67610,4.13,0,30.5,66.1,65.7,0,107,0,433,28728,305,2587,225,83.7,0,29151,126172,269,0,0,1857,1447,1438,0,222,29.0,0,30.3,381,19.7,30.3,2497,4.27,0,24.4,40.6,41,0,235,0,248,10056,440,1282,226
2023-03-22 13:02:00,0,77.8,13784,45693,265,0,0,8866,4740,4400,0,1831,133,0,129,305,35.0,119,67579,4.13,0,30.5,66.1,66.1,0,103,0.600,434,20280,309,2586,229,77.8,0,20706,116980,270,0,0,1864,1494,1449,0,226,31.6,0,30.3,379,24.3,28.0,2492,4.27,0,24.4,40.6,42.5,0,232,0.600,245,10433,437,1281,231
2023-03-22 13:04:00,0,79.3,14427,46495,265,0,0,9389,4361,4541,0,1963,133,0,140,305,32.8,124,67703,4.13,0,30.5,65.3,65.7,0,104,0.600,447,28003,310,2582,221,79.3,0,28412,125836,270,0,0,1989,1444,1448,0,226,31.6,0,32.9,380,21.6,29.0,2498,4.27,0,24.4,39.9,41.7,0,232,0.600,251,11081,437,1277,214
2023-03-22 13:06:00,0,86.2,14162,46112,266,0,0.389,8909,4750,4439,0.389,1823,121,0,128,306,30.7,124,67581,4.13,0,30.5,65.3,65.7,0,9760,0,445,18272,304,2585,219,86.2,0,18735,124701,269,0,0,1862,1504,1459,0,215,29.0,0,30.3,377,19.7,29.0,2490,4.27,0,24.4,39.9,41.0,0,289,0,249,10799,443,1281,212
2023-03-22 13:08:00,0,88.1,13654,46420,270,0,0.389,9204,4869,29405,0.389,1904,128,0,124,304,30.7,129,67664,4.13,0,30.5,65.5,65.7,0,187,0.600,445,20242,304,2582,227,88.1,0,20699,143137,270,0,0,1923,1567,2151,0,239,30.3,0,29.4,380,19.7,30.3,2493,4.27,0,24.4,39.9,40.6,0,264,0.600,249,10300,441,1278,229
2023-03-22 13:10:00,0,82.2,12805,45319,269,0,0,9122,4377,27308,0,1905,127,0,135,305,32.1,130,67628,4.75,0,30.5,65.7,65.7,0,106,0,448,21456,308,2613,223,82.2,0,21908,141798,270,0,0,1923,1461,2043,0,240,30.3,0,32.0,380,22.1,30.3,2494,4.50,0,24.4,40.3,41.4,0,235,0,252,9455,439,1299,225
2023-03-22 13:12:00,0,81.5,14314,46243,270,0,0,8904,4735,4421,0,1828,133,0,129,307,34.3,136,67584,4.99,0,30.9,65.7,65.7,0,102,0.600,452,20262,307,2586,220,81.5,0,20708,116747,270,0,0,1893,1504,1440,0,226,31.6,0,30.3,378,29.9,31.6,2478,4.73,0,24.4,40.3,41.4,0,233,0.600,256,10964,439,1287,215
2023-03-22 13:14:00,0,84.4,12948,44831,270,0,0,9356,4358,4553,0,1955,128,0,124,311,30.7,130,67677,4.37,0,30.9,65.8,66.1,0,102,0.600,447,26879,311,2582,225,84.4,0,27310,124427,270,0,0,1959,1465,1429,0,223,30.3,0,29.0,375,19.7,30.3,2480,4.50,0.389,24.4,40.3,41.7,0,233,0.600,252,9598,435,1277,220
2023-03-22 13:16:00,0,81.8,14374,46293,269,0,0,8869,4731,4418,0,1815,117,0,129,311,32.1,130,67574,4.13,0,30.5,65.9,66.1,0,104,0,446,17336,308,2583,225,81.8,0,17791,113598,269,0,0,1860,1516,1441,0,223,27.7,0,30.3,375,26.6,30.3,2478,4.27,0.389,24.4,40.3,41.4,0,233,0,250,11016,439,1277,220
2023-03-22 13:18:00,0,82.2,15683,47804,269,0,0,9106,4730,4491,0,1888,122,0,124,308,31.9,129,67640,4.13,0,30.5,65.8,66.1,0,190,0.989,449,29817,308,2585,223,82.2,0,30237,127595,268,0,0,1894,1510,1443,0,219,29.4,0,29.0,378,20.7,30.3,2480,4.27,0,24.4,40.3,41,0,265,0.600,255,12346,439,1280,218
2023-03-22 13:20:00,0,81.5,13424,45306,269,0,0,9108,4354,4483,0,1888,144,0,135,307,31.5,124,67653,4.13,0,30.5,66.1,66.4,0,107,0,445,19947,307,2587,226,81.5,0,20398,116841,269,0,0,1918,1455,1431,0,231,34.2,0,31.6,378,20.6,29.0,2488,4.66,0,24.4,40.3,41.4,0,236,0,256,10070,439,1281,228
2023-03-22 13:22:00,0,72.7,13072,44919,269,0,0,8701,4819,4415,0,1757,128,0,140,308,31.5,118,67558,4.13,0,30.5,66.1,66.1,0,104,0.600,446,20225,306,2585,222,72.7,0,20671,115936,269,0,0,1813,1545,1464,0,219,30.3,0,32.9,377,20.6,27.7,2482,4.27,0,24.4,40.6,41.4,0,232,0.989,250,9729,439,1281,222
2023-03-22 13:24:00,0,77.4,13649,45660,270,0,0,9376,4442,4587,0,1956,121,0,124,308,32.3,124,67709,4.13,0,30.5,65.7,66.1,0,105,0.600,450,28881,307,2583,218,77.4,0,29309,126489,270,0,0.389,1899,1491,1452,0,225,29.0,0,29.0,376,21.5,34.7,2485,4.27,0,24.4,40.3,41,0,231,0.600,254,10315,439,1279,216
2023-03-22 13:26:00,0,78.5,15460,47494,269,0,0,8854,4733,4410,0,1824,122,0.389,118,310,31.5,130,67595,4.13,0,30.5,66.4,66.1,0.389,119,0,451,20288,305,2585,224,78.5,0,20733,116870,269,0,0,1846,1513,1423,0,223,29.0,0,27.7,375,20.9,31.1,2492,4.27,0,24.4,41,41.7,0.389,245,0,260,12104,441,1280,220
2023-03-22 13:28:00,0,79.3,15869,48086,270,0,0,9107,4728,4487,0,1890,116,0,112,306,32.1,130,67672,4.13,0,30.7,66.1,65.8,0,205,0.600,450,28856,305,2587,226,79.3,0,29284,126690,270,0,0,1908,1506,1430,0,222,27.7,0,26.3,378,21.9,30.3,2496,4.27,0,24.6,40.6,41.1,0,275,0.600,260,12522,441,1282,222
2023-03-22 13:30:00,0,79.3,13325,45248,270,0,0,9312,4361,4551,0,1965,122,0,124,307,32.1,136,67688,4.13,0.389,30.5,65.7,65.7,0,107,0.233,449,18993,303,2585,221,79.3,0,19460,116024,270,0.389,0,1948,1475,1449,0,230,29.0,0,29.0,378,21.6,31.6,2488,4.27,0,24.4,40.6,41.8,0,235,0.233,253,9966,443,1280,216
2023-03-22 13:32:00,0.389,81.8,12575,44363,270,0.389,0,8658,4736,4331,0,1748,128,0,124,305,32.1,130,67542,4.13,0.389,30.5,65.7,65.7,0,106,0,447,20184,309,2584,226,81.8,0.389,20632,116166,269,0.389,0,1820,1519,1448,0,219,30.3,0,29.0,380,21.8,30.3,2501,4.27,0,24.4,40.3,41.4,0,231,0,251,9223,438,1284,227
2023-03-22 13:34:00,0.389,81.5,12491,44922,270,0.389,0,9176,4396,27316,0,1895,133,0,135,310,34.3,124,67665,4.13,0,30.5,65.8,65.7,0,105,0.600,451,28262,307,2587,226,81.5,0.389,28688,148922,270,0,0,1889,1479,1990,0.389,214,36.6,0,31.6,379,24.5,29.0,2494,4.27,0,24.4,40.3,41.4,0,231,0.600,255,9154,440,1282,227
2023-03-22 13:36:00,0,81.1,13892,45903,269,0,0,8952,4730,4408,0,1826,122,0,124,310,32.1,124,67599,4.13,0,30.5,65.4,65.7,0,103,0,448,20236,302,2585,223,81.1,0,20684,117023,269,0,0,1912,1520,1474,0.389,233,29.0,0,29.0,378,21.6,29.0,2502,4.27,0,24.4,39.9,40.6,0,232,0,253,10554,443,1281,218
2023-03-22 13:38:00,0,78.9,14481,46835,270,0,0,9271,4824,6602,0,1910,128,0,123,311,32.1,130,67668,4.13,0,30.5,65.3,65.7,0,188,0.600,448,27917,304,2583,222,78.9,0,28336,128129,270,0,0,1958,1578,1605,0,241,30.3,0,29.0,376,21.6,30.3,2494,4.27,0,24.4,39.9,40.3,0,264,0.600,252,11141,440,1279,218
2023-03-22 13:40:00,0,80.4,12254,44191,270,0,0,9340,4368,4547,0,1996,122,0,129,313,54.7,118,67695,4.13,0,30.5,66.1,65.7,0,105,0.600,447,18092,306,2585,221,80.4,0,18584,115183,270,0,0,1982,1476,1475,0,258,29.0,0,35.8,375,61.7,27.7,2476,4.27,0,24.4,40.6,41.7,0,236,0.600,251,8852,437,1281,217
2023-03-22 13:42:00,0,82.2,13531,45482,269,0,0,8892,4747,4405,0,1857,121,0,123,310,58.1,113,67625,4.13,0,30.5,66.4,65.8,0,104,0,449,20161,305,2585,223,82.2,0,20625,116570,269,0,0,1863,1512,1458,0,243,29.0,0,34.5,377,64.4,26.3,2495,4.27,0,24.4,41.4,41.8,0,231,0,254,10141,439,1281,223
2023-03-22 13:44:00,0,84.4,13857,45830,270,0,0,9171,4374,4467,0,1895,128,0,124,309,32.3,130,67669,4.37,0,30.7,65.7,65.7,0,104,0.600,436,21561,306,2584,225,84.4,0,21998,118254,270,0,0,1942,1450,1441,0,223,30.3,0.389,29.0,377,21.4,30.3,2484,4.50,0,24.6,40.3,41.4,0,231,0.600,248,10509,439,1279,225
2023-03-22 13:46:00,0,84.4,13962,45848,269,0,0,8834,4746,4402,0,1864,128,0,135,306,32.1,124,67556,4.83,0,31.2,65.7,66.1,0,106,0,448,20265,307,2586,221,84.4,0,20711,117045,269,0,0,1864,1517,1434,0,232,30.3,0,31.6,379,21.6,29.0,2474,4.97,0,25.1,40.3,41.7,0,230,0,252,10609,438,1281,214
2023-03-22 13:48:00,0,84.0,14245,46250,268,0,0,8880,4736,4432,0,1830,122,0,124,308,33.5,124,67574,4.83,0,31.2,66.0,66.4,0,191,0.600,447,27833,307,2585,222,84.0,0,28270,125077,268,0,0,1841,1526,1441,0,225,29.0,0,29.0,376,23.3,29.0,2492,4.97,0,25.1,40.6,42.1,0,262,0.600,251,10903,439,1281,217
2023-03-22 13:50:00,0,76.7,12195,43938,269,0,0,9330,4333,4526,0,1946,117,0,124,307,32.9,124,67728,4.37,0,30.7,66.1,66.1,0,106,0.600,447,18135,307,2585,223,76.7,0,18593,115376,268,0,0,1946,1447,1427,0,228,27.7,0,29.0,377,22.4,29.0,2485,4.50,0,24.6,40.6,41.7,0,236,0.600,251,8838,439,1280,220
2023-03-22 13:52:00,0,77.8,13355,45227,269,0,0,8925,4794,4428,0,1814,122,0,129,308,31.5,130,67569,4.13,0,30.5,66.1,65.7,0,103,0,450,29604,304,2583,225,77.8,0,30021,126794,269,0,0,1839,1535,1453,0,217,29.0,0,30.3,378,20.6,30.3,2460,4.27,0,24.4,40.6,41.4,0,231,0,260,10016,441,1279,225
2023-03-22 13:54:00,0,82.6,13815,46308,270,0,0,9161,4420,27309,0,1884,128,0,129,307,31.5,129,67655,4.13,0,30.7,66.1,65.3,0,104,0.600,448,19862,307,2584,228,82.6,0,20316,139821,270,0,0,1864,1491,2044,0,228,30.3,0,30.3,380,20.6,30.3,2487,4.27,0,24.6,40.6,40.3,0,233,0.600,252,10456,439,1278,229
2023-03-22 13:56:00,0,79.7,14774,47325,270,0,0,9068,4754,27284,0,1878,128,0,117,306,32.9,125,67648,4.13,0,30.7,66.4,65.3,0,105,0.233,448,20293,306,2585,219,79.7,0,20735,141008,270,0,0,1875,1531,2013,0,214,30.3,0,27.7,380,27.6,29.0,2482,4.27,0,24.6,41.1,41.4,0,232,0.233,253,11424,439,1280,213
2023-03-22 13:58:00,0,82.6,17033,49282,269,0,0,8950,4730,4439,0,1822,122,0,118,307,32.1,124,67610,4.13,0,30.7,66.0,66.1,0,189,0,447,29173,305,2597,218,82.6,0,29584,126656,269,0,0,1886,1513,1450,0,222,29.0,0,27.7,378,21.5,29.0,2496,4.27,0,24.6,40.6,42.1,0,261,0,252,13697,439,1287,213
2023-03-22 14:00:00,0,80.7,14264,46249,269,0,0,9319,4354,4562,0,1960,121,0,117,310,30.7,119,67748,4.37,0,30.5,65.8,65.7,0,123,0.600,448,20234,306,2585,227,80.7,0,20688,117882,270,0,0,1941,1454,1446,0,225,29.0,0,27.7,374,19.7,28.0,2505,4.50,0,24.4,40.3,41,0,249,0.600,253,10905,441,1286,229
2023-03-22 14:02:00,0,75.6,14502,46557,269,0,0,8945,4742,4413,0.389,1887,117,0,118,308,92.1,124,67664,4.83,0,30.5,65.4,65.3,0,119,0,449,28399,307,2613,223,75.6,0,28876,125446,269,0,0,1863,1510,1425,0,241,27.7,0,28.0,376,129,29.4,2520,4.97,0,24.4,39.9,41.4,0,245,0,254,11061,440,1299,224
2023-03-22 14:04:00,0,83.7,13807,45672,269,0,0,9152,4347,4470,0.389,1900,127,0,124,306,55.1,136,67676,4.60,0,30.5,65.3,65.9,0,9757,0.600,450,18662,308,2584,218,83.7,0,19128,125007,270,0,0,1877,1445,1431,0,221,30.3,0,29.4,379,64.6,31.6,2504,4.73,0,24.4,39.9,42.8,0,286,0.600,255,10413,440,1279,211
2023-03-22 14:06:00,0,82.9,14923,46952,269,0,0.389,9134,4733,4468,0,1889,133,0,135,304,32.3,124,67619,4.13,0,30.5,65.7,65.6,0,103,0.600,445,20235,311,2583,219,82.9,0,20691,117703,270,0,0,1900,1511,1450,0,228,31.6,0,31.6,379,21.7,29.0,2469,4.27,0,24.4,40.3,41.4,0,233,0.600,248,11569,438,1279,212
2023-03-22 14:08:00,0,77.4,15025,47196,269,0,0,8739,4807,6411,0,1752,122,0,129,304,31.5,130,67504,4.13,0,30.5,66.5,65.3,0,222,0,447,28172,307,2556,226,77.4,0,28603,126802,269,0,0,1833,1543,1559,0,218,29.0,0,30.3,381,20.5,30.3,2469,4.27,0,24.4,41,40.3,0,291,0,251,11669,438,1267,223
2023-03-22 14:10:00,0,85.1,14183,46589,269,0,0,9292,4345,27351,0,1953,134,0,129,307,30.7,130,67733,4.37,0,30.9,66.1,66.1,0,108,0.600,450,20224,306,2586,223,85.1,0,20669,140797,270,0,0,1894,1425,1997,0,201,31.6,0,30.3,378,19.7,30.3,2500,4.50,0,24.4,40.6,42.1,0,238,0.600,260,10822,439,1281,220
2023-03-22 14:12:00,0,85.5,14295,46203,269,0,0,8881,4773,4402,0,1820,117,0,129,305,33.9,118,67609,4.83,0,30.5,65.7,66.1,0,104,0,451,27694,306,2584,218,85.5,0,28100,124941,269,0,0,1831,1502,1436,0,195,27.7,0,30.3,382,24.2,32.7,2486,4.97,0,24.4,40.3,41,0,233,0,260,10956,439,1279,222
2023-03-22 14:14:00,0,83.3,13998,45775,270,0,0,9140,4353,4460,0,1885,122,0,117,306,34.4,124,67660,4.99,0,30.5,66.1,66.1,0,104,0.989,445,17942,306,2583,218,83.3,0,18401,114462,270,0,0,1860,1429,1432,0,199,29.0,0,27.7,378,22.8,34.0,2481,4.73,0,24.4,40.3,41.7,0,232,0.600,249,10633,439,1277,211
2023-03-22 14:16:00,0,83.3,14712,46607,270,0,0,9297,4711,4524,0,1955,128,0,118,308,30.7,129,67690,4.13,0,30.5,65.7,65.8,0,105,1.20,445,26016,309,2585,225,83.3,0,26450,124125,270,0,0,1871,1456,1399,0,182,30.7,0,27.7,378,19.7,30.3,2474,4.66,0,24.4,41.0,41.0,0,231,1.20,255,11369,440,1279,226
2023-03-22 14:18:00,0,83.3,15988,47800,268,0,0,8571,4719,4321,0,1742,128,0,128,304,30.7,124,67497,4.13,0,30.9,65.7,66.1,0,190,0,449,17191,308,2588,226,83.3,0,17648,113429,268,0,0,1716,1467,1401,0,177,30.7,0,30.3,380,19.7,29.0,2471,4.66,0.389,24.9,41,41,0,263,0,261,12636,441,1285,228
2023-03-22 14:20:00,0,74.9,14866,46611,269,0,0,9013,4345,4456,0,1876,128,0,124,307,32.1,124,67642,4.13,0,30.7,66.1,66.0,0,105,0.600,447,20257,305,2583,222,74.9,0,20693,117277,268,0,0,1809,1421,1412,0,177,30.3,0,29.0,379,21.6,29.0,2494,4.27,0.389,24.6,40.7,41.4,0,237,0.600,251,11512,441,1284,216
2023-03-22 14:22:00,0,75.2,13240,45021,270,0,0,8896,4794,4408,0,1802,121,0.389,123,307,32.9,130,67615,4.13,0,30.5,66.1,66.1,0,104,0,445,29668,306,2585,223,75.2,0,30081,127367,270,0,0.389,1802,1496,1410,0,181,33.9,0,29.0,379,22.9,30.3,2492,4.27,0,24.4,41.1,40.6,0,233,0.389,248,9900,439,1284,218
