"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05f9280b1f7d)","Transmit Total (lxc0ba74fa7007d)","Transmit Total (lxc25abdb9518a6)","Transmit Total (lxc2e15697085ba)","Transmit Total (lxc351b734952bf)","Transmit Total (lxc439d18cf1dfb)","Transmit Total (lxc455426f94f9c)","Transmit Total (lxc479ad4d1b42f)","Transmit Total (lxc48fb769fcb98)","Transmit Total (lxc51649e01d43c)","Transmit Total (lxc6652d1a74bef)","Transmit Total (lxc71c73856a325)","Transmit Total (lxc75487fceda84)","Transmit Total (lxc7de18daac863)","Transmit Total (lxc943bedc4eaa3)","Transmit Total (lxc958e3c40dcda)","Transmit Total (lxc9b6e428e64f8)","Transmit Total (lxc9c44d2cefee9)","Transmit Total (lxc_health)","Transmit Total (lxcf05a48dbfe36)","Transmit Total (lxcf1111066d3f9)","Transmit Total (lxcf6a76edb12f4)","Transmit Total (lxcfd79045a9c86)","Transmit Total (lxcffe99ab4c80b)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05f9280b1f7d)","Receive Total (lxc0ba74fa7007d)","Receive Total (lxc25abdb9518a6)","Receive Total (lxc2e15697085ba)","Receive Total (lxc351b734952bf)","Receive Total (lxc439d18cf1dfb)","Receive Total (lxc455426f94f9c)","Receive Total (lxc479ad4d1b42f)","Receive Total (lxc48fb769fcb98)","Receive Total (lxc51649e01d43c)","Receive Total (lxc6652d1a74bef)","Receive Total (lxc71c73856a325)","Receive Total (lxc75487fceda84)","Receive Total (lxc7de18daac863)","Receive Total (lxc943bedc4eaa3)","Receive Total (lxc958e3c40dcda)","Receive Total (lxc9b6e428e64f8)","Receive Total (lxc9c44d2cefee9)","Receive Total (lxc_health)","Receive Total (lxcf05a48dbfe36)","Receive Total (lxcf1111066d3f9)","Receive Total (lxcf6a76edb12f4)","Receive Total (lxcfd79045a9c86)","Receive Total (lxcffe99ab4c80b)"
2023-03-12 10:08:00,0,69.3,29036,57296,0,4.27,66.1,296,2583,0,132,0,1783,0,0,65.7,3.43,0,136,1597,133,38549,19,32.3,0,1792,0,135,11127,69.3,0,16600,45226,0,4.13,41.4,447,1280,0,22.8,0,168,0,0,40.6,3.57,0,22.8,15648,22.8,26293,38.5,26.2,0,199,0,31.6,3185
2023-03-12 10:10:00,0,69.3,23568,76539,0,4.27,66.1,498,2553,38.0,126,0,1805,62.0,0,66.1,3.44,0,130,1650,127,38529,375,32.4,0,1829,0,129,14865,69.3,0,39717,77446,0,4.14,41.8,596,1263,31.0,21.9,0,164,153,0,40.7,3.57,0,21.9,15683,21.9,17833,669,26.2,0,192,0,30.3,3649
2023-03-12 10:12:00,0,69.6,24246,52050,0,4.50,66.4,297,2555,0.389,121,0,1741,0,0,65.7,3.43,0,119,1553,116,38481,19,32.3,0,1769,0,118,11005,69.6,0,16565,44823,0,4.37,41.4,447,1267,0.389,20.9,0,167,0,0,40.3,3.57,0,20.0,15617,20.0,21489,38.5,26.2,0,196,0,27.7,3208
2023-03-12 10:14:00,0,68.9,21254,49758,0,4.97,65.7,296,2555,0,115,0,1882,0,0,66.0,3.43,0,124,1648,122,38450,19.0,32.3,0,1881,0,123,16962,68.9,0,16584,51537,0,4.83,40.3,447,1267,0,19.9,0,169,0,0,40.6,3.57,0,20.9,15613,20.9,18438,38.5,26.2,0,198,0,29.4,4013
2023-03-12 10:16:00,0,69.3,21400,49605,0,4.97,65.3,295,2552,0.600,121,0,1805,0,0,66.8,3.43,0,119,1662,116,38530,19,32.3,0,1822,0,118,16486,69.3,0,16592,50881,0,4.83,40.3,447,1269,0.600,20.9,0,177,0,0.389,41.4,3.57,0,20.0,15676,20.0,18654,38.5,26.2,0,202,0,27.7,3712
2023-03-12 10:18:00,0,69.6,20571,48097,0,4.27,65.7,296,2551,0,137,0,1736,0,0,65.7,3.67,0,141,1603,138,38510,19,32.3,0,1779,0,140,10991,69.6,0,16544,44875,0,4.13,40.3,446,1262,0,23.8,0,158,0,0,41,3.80,0,23.8,15659,23.8,17831,38.5,26.2,0,184,0,32.9,3170
2023-03-12 10:20:00,0,69.8,24236,77248,0,4.28,66.9,497,2560,39.2,126,0,1807,62.1,0.390,65.8,4.14,0,135,1646,133,38598,377,32.4,0,1827,0,134,14854,69.8,0,39690,77396,0,4.14,41.5,599,1269,30.6,21.9,0,158,152,0,40.7,4.28,0,22.9,15709,22.9,18476,670,26.3,0,182,0,31.7,3673
2023-03-12 10:22:00,0,68.9,19974,47690,0,4.27,66.8,497,2552,39.1,126,0,1755,62.4,0,66.0,4.13,0,130,1577,127,38461,377,32.7,0,1768,0,129,10989,68.9,0,17014,45489,0,4.13,41.4,598,1263,30.6,21.8,0,154,152,0,41.0,4.66,0,21.8,15650,21.8,16403,669,26.2,0,184,0,30.3,3202
2023-03-12 10:24:00,0,69.3,20880,49296,0,4.27,66.4,296,2551,0,132,0,1873,0,0,66.1,4.13,0,136,1708,133,38494,19,32.8,0,1890,0,135,15459,69.3,0,16575,49908,0,4.52,41.4,447,1262,0,22.8,0.389,172,0,0,41,4.27,0,22.8,15669,22.8,18123,38.5,26.7,0,196,0,31.6,3996
2023-03-12 10:26:00,0,68.9,26575,55177,0,4.27,65.7,296,2583,0.600,132,0,1811,0,0,66.1,4.14,0,130,1609,127,38504,19.0,32.8,0,1849,0,129,14943,68.9,0,16611,49410,0,4.52,41.0,447,1279,0.600,22.8,0.389,177,0.389,0,40.7,4.27,0.389,21.9,15625,21.9,23783,38.5,26.7,0,211,0,30.3,3678
2023-03-12 10:28:00,0,68.9,21149,48762,0,4.27,65.7,295,2555,0,121,0,1748,0,0,66.1,4.13,0,124,1606,122,38483,19,32.6,0,1771,0,124,11008,68.9,0,16528,44747,0,4.13,41.0,447,1268,0,20.9,0,169,0.389,0,41,4.27,0.389,20.9,15675,20.9,18419,38.5,26.4,0,190,0,29.0,3225
2023-03-12 10:30:00,0,69.7,32867,86945,0,4.27,66.5,499,2558,38.4,115,0,1868,62.1,0,66.1,4.14,0,119,1704,116,38603,375,32.1,0,1892,0,118,17250,69.7,0,39787,80066,0,4.14,41.4,596,1269,30.6,20.0,0,146,154,0,40.7,4.27,0,20.0,15694,20.0,27130,670,26.0,0,183,0,27.7,4081
2023-03-12 10:32:00,0,70.7,21268,53168,0,4.27,66.8,498,2551,38.3,132,0,1700,62.0,0,66.0,3.90,0,136,1474,133,38416,375,32.3,0,1717,0,135,10548,70.7,0,21090,49829,0,4.13,41.4,596,1262,30.6,22.8,0,168,154,0,40.6,4.03,0,23.2,15592,22.8,17270,669,26.2,0,190,0,31.6,2852
2023-03-12 10:34:00,0,70.0,22930,51590,0,4.27,66.4,295,2553,0,126,0,1878,0,0,66.4,3.43,0,135,1709,132,38554,19.0,32.3,0,1906,0,134,15428,70.0,0,16630,50063,0,4.13,41.4,447,1264,0,21.9,0,193,0,0,41.0,3.57,0,28.1,15682,22.8,20192,38.5,26.2,0,207,0,31.6,3973
2023-03-12 10:36:00,0,69.6,21386,49638,0,4.26,66.4,295,2584,0.600,126,0,1812,0,0,66.4,3.43,0,135,1602,133,38463,19.0,32.3,0,1847,0,135,14979,69.6,0,16607,49548,0,4.13,41.0,447,1282,0.600,21.8,0,173,0,0,41.0,3.56,0,22.8,15607,22.8,18574,38.5,26.2,0,196,0,36.5,3741
2023-03-12 10:38:00,0,69.6,21457,49110,0,4.27,66.4,296,2553,0,137,0,1746,0,0,66.1,3.82,0,141,1465,138,38401,19,32.3,0,1767,0.389,140,11052,69.6,0,16562,45056,0,4.13,41,447,1264,0,23.8,0,176,0,0,40.6,3.57,0,23.8,15544,23.8,18580,38.5,26.2,0,187,0,32.9,3211
2023-03-12 10:40:00,0,70.4,23769,77081,0,4.27,66.4,498,2551,37.6,132,0,1871,62,0,66.4,3.43,0,141,1580,138,38421,375,32.3,0,1882,0,140,15436,70.4,0,39655,78240,0,4.13,41,595,1262,30.6,27.8,0,171,154,0,41,3.57,0,23.8,15557,28.7,17930,669,26.2,0,179,0,32.9,3974
2023-03-12 10:42:00,0,69.3,22799,59255,0,4.50,66.4,500,2551,37.6,121,0,1676,62,0,65.7,3.43,0,124,1548,122,38508,375,32.3,0,1704,0,123,10399,69.3,0,25250,54642,0,4.37,41,595,1262,30.6,25.9,0,179,154,0,41,3.57,0,20.9,15668,20.9,18476,669,26.2,0,193,0,29.0,2838
2023-03-12 10:44:00,0,69.6,19591,47893,0,4.50,66.4,296,2585,0,126,0,1877,0,0,66.1,3.43,0,130,1568,127,38337,19,32.1,0,1912,0,129,16967,69.6,0,16573,51504,0,4.37,41,447,1288,0,21.9,0,168,0,0,41,3.57,0,21.9,15539,21.9,16685,38.5,26.0,0.389,180,0,30.3,3994
2023-03-12 10:46:00,0.389,70.0,20855,48923,0,4.27,66.8,296,2554,0.600,132,0,1809,0,0,66.1,3.43,0,136,1531,133,38420,19.0,31.9,0,1828,0,135,16461,70.0,0.389,16589,50898,0,4.13,41.0,447,1271,0.600,22.8,0,167,0,0,40.6,3.57,0,22.8,15601,23.2,17985,38.5,25.7,0,187,0,31.6,3692
2023-03-12 10:48:00,0,69.6,20536,48050,0,4.50,66.4,296,2551,0,126,0,1760,0,0,66.1,3.67,0,129,1473,127,38401,19,32.3,0,1771,0,128,10988,69.6,0,16565,44815,0,4.37,41,447,1262,0,21.9,0,168,0,0,40.6,3.80,0,21.9,15546,21.9,17659,38.5,26.2,0,181,0,30.3,3183
2023-03-12 10:50:00,0,69.3,24405,77749,0,4.97,66.4,496,2555,37.6,121,0.389,1880,62.0,0,65.7,4.13,0,124,1632,122,38455,375,32.3,0,1954,0,123,15437,69.3,0,39694,78065,0,4.83,41.4,596,1267,30.6,20.9,0,150,152,0,40.3,4.27,0,20.9,15589,20.9,18561,669,26.2,0,203,0.389,29.0,4002
2023-03-12 10:52:00,0,70.3,28596,69784,0,4.76,66.7,499,2564,37.8,121,0.391,1767,62.3,0,66.4,4.15,0,125,1600,122,38696,377,32.5,0,1846,0,124,11070,70.3,0,28829,60223,0,4.62,41.6,599,1269,30.7,21.0,0,149,152,0,40.8,4.29,0,21.0,15721,21.0,23878,672,26.3,0,205,0.391,29.1,3211
2023-03-12 10:54:00,0,70.8,21162,48918,0,4.27,66.1,298,2555,0,121,0,1759,0,0,66.1,3.67,0,124,1611,122,38538,19.0,32.4,0,1781,0,124,14352,70.8,0,16598,48311,0,4.14,40.7,448,1264,0,21.3,0,146,0,0,41.4,3.80,0,20.9,15671,20.9,18414,38.9,26.2,0,182,0,29.0,3351
2023-03-12 10:56:00,0,70.0,29724,58469,0,4.27,65.3,297,2582,0.600,121,0,1837,0,0,66.4,3.43,0,119,1658,116,38577,19,32.3,0,1850,0,118,14978,70.0,0,16645,49551,0,4.13,40.6,447,1278,0.600,21.3,0,160,0,0,41.4,3.57,0,20.0,15668,20.0,26987,38.5,26.2,0,170,0,27.7,3694
2023-03-12 10:58:00,0,70.0,20538,48018,0,4.50,66.3,296,2552,0,126,0,1749,0,0,66.4,3.43,0,135,1536,133,38407,19.0,32.3,0,1776,0,134,10974,70.0,0,16528,44724,0,4.36,41.7,447,1264,0,21.8,0,153,0,0,41.0,3.56,0,22.8,15595,22.8,17737,38.5,26.2,0,183,0,31.6,3158
2023-03-12 11:00:00,0,69.6,31862,85856,0,4.97,66.4,501,2554,38.3,121,0,1883,62,0,66.4,3.43,0,124,1620,122,38585,375,32.3,0,1912,0,123,17056,69.6,0,39798,79941,0,4.83,41.7,596,1265,30.6,20.9,0,168,156,0,41.4,3.57,0,20.9,15665,20.9,26048,669,26.2,0,190,0,29.0,4010
2023-03-12 11:02:00,0,69.6,21814,67708,0,5.12,66.4,500,2552,38.3,115,0,1805,62.0,0,66.4,3.43,0.389,118,1573,115,38490,375,32.3,0,1823,0,117,11669,69.6,0,33343,66269,0,4.60,41.0,596,1264,30.6,19.9,0,160,156,0,41.4,3.57,0,19.9,15666,19.9,16625,669,26.2,0,175,0,27.6,3526
2023-03-12 11:04:00,0,69.6,23072,51038,0,4.27,66.4,295,2581,0,121,0,1793,0,0,66.0,3.90,0,130,1626,128,38552,19.0,32.1,0,1809,0,129,14447,69.6,0,16617,48590,0,4.13,41.0,447,1283,0,20.9,0,166,0,0,41.0,4.03,0,21.8,15677,21.8,20331,38.5,26.0,0,186,0,30.3,3415
2023-03-12 11:06:00,0,69.6,21343,49485,0,4.27,66.4,296,2554,0.600,126,0,1805,0,0,65.6,4.13,0,124,1671,121,38521,19.0,32.1,0.389,1850,0,123,14855,69.6,0,16587,49199,0,4.13,41.0,447,1270,0.600,21.9,0,185,0,0,40.3,4.27,0,20.9,15679,20.9,18596,38.5,26.0,0,190,0,29.0,3637
2023-03-12 11:08:00,0,70,21445,49164,0,4.27,66.1,296,2553,0,121,0,1754,0,0,66.1,3.90,0,130,1625,127,38522,19,32.1,0,1796,0,129,11080,70,0,16544,45005,0,4.13,40.6,447,1265,0,20.9,0,179,0,0,40.6,4.03,0,21.9,15667,21.9,18727,38.5,26.0,0,194,0,30.3,3231
2023-03-12 11:10:00,0,69.6,23318,76568,0,4.27,66.1,496,2556,38.3,126,0,1870,62,0,66.1,3.43,0,130,1710,127,38530,376,32.3,0,1891,0,129,15497,69.6,0,39566,78152,0,4.13,41,595,1266,31.0,21.9,0,165,152,0.389,41,3.57,0,21.9,15664,21.9,17581,669,26.2,0,195,0,30.3,4066
2023-03-12 11:12:00,0,69.3,23817,74138,0,4.27,65.7,498,2555,38.3,132,0,1818,62,0,66.1,3.43,0,136,1622,133,38520,376,32.3,0,1826,0,135,11577,69.3,0,37354,71225,0,4.13,41.4,594,1266,30.6,22.8,0,166,152,0,41,3.57,0,22.8,15674,22.8,18270,669,26.2,0,187,0,31.6,3504
2023-03-12 11:14:00,0,70.0,19526,47158,0,4.27,66.4,296,2553,0.389,132,0,1745,0,0,66.0,3.43,0,136,1614,133,38532,19.0,32.3,0,1784,0,135,15812,70.0,0,16599,49782,0,4.13,41.4,447,1263,0,22.8,0,154,0,0,40.6,3.57,0,22.8,15675,22.8,16773,38.5,26.2,0,192,0,32.0,3334
2023-03-12 11:16:00,0,70.4,21463,49975,0,4.27,66.8,296,2553,0.989,115,0,1863,0,0,66.4,3.43,0,124,1699,121,38522,19.4,32.3,0,1880,0,123,17065,70.4,0,16600,51662,0,4.13,41.4,447,1263,0.600,20.0,0,165,0,0,41.4,3.57,0,20.9,15667,20.9,18714,38.5,26.2,0,182,0,29.4,4058
2023-03-12 11:18:00,0,70.0,26548,54229,0,4.50,66.4,295,2553,0,121,0,1688,0,0.389,66.1,3.43,0,124,1535,122,38534,19.4,32.7,0,1710,0,123,10425,70.0,0,16581,44221,0,4.37,41.0,447,1263,0,20.9,0,165,0,0,41.4,3.57,0,20.9,15648,20.9,23818,38.5,26.2,0,186,0,29.0,2868
2023-03-12 11:20:00,0,70.7,24249,77637,0,4.50,66.1,497,2583,37.6,126,0,1894,62,0.389,66.4,3.43,0,124,1692,121,38468,375,32.7,0,1918,0,123,15523,70.7,0,39720,78374,0,4.37,41,597,1280,30.6,21.9,0,144,153,0,40.6,3.57,0,20.9,15652,20.9,18476,669,26.2,0,178,0,29.0,4040
2023-03-12 11:22:00,0,70.7,32743,86373,0,4.27,66.0,499,2583,37.6,121,0,1836,62.4,0,66.8,3.43,0,124,1682,122,38554,375,32.3,0,1858,0,123,11682,70.7,0,39730,74250,0,4.52,41.7,596,1280,30.6,20.9,0,152,153,0,41.7,3.57,0,25.8,15686,20.9,27037,669,26.2,0,195,0,29.0,3569
2023-03-12 11:24:00,0,70.0,20014,47719,0,4.03,66.8,297,2552,0,132,0,1761,0.389,0,66.1,3.43,0,136,1607,133,38485,19.0,32.3,0,1762,0,135,14366,70.0,0,16581,48344,0,4.29,41.7,446,1262,0,22.8,0,156,0,0,41.4,3.57,0,27.7,15658,22.8,17259,38.5,26.2,0,186,0,36.5,3361
2023-03-12 11:26:00,0,71.1,22996,51618,0,4.27,66.4,296,2554,0.600,132,0,1875,0,0,66.1,3.43,0,141,1564,138,38419,19,32.3,0,1895,0,140,15455,71.1,0,16613,50227,0,4.13,41,447,1265,0.600,22.8,0,164,0,0,40.6,3.96,0,23.8,15530,23.8,20121,38.5,26.2,0,197,0,37.9,4006
2023-03-12 11:28:00,0,70.0,21350,48718,0,4.50,66.4,296,2552,0,115,0,1706,0,0,65.7,3.43,0,124,1473,122,38439,19.0,32.3,0,1744,0,123,10427,70.0,0,16547,44148,0,4.37,41.0,447,1263,0,19.9,0,155,0,0,40.3,3.57,0,20.9,15592,25.8,18537,38.5,26.2,0,217,0,29.0,2839
2023-03-12 11:30:00,0,70.4,24429,77904,0,4.50,66.4,498,2583,37.6,126,0,1895,62.0,0,66.1,3.90,0,124,1630,122,38428,375,32.3,0,1946,0,124,17352,70.4,0,39700,80131,0,4.37,41.4,596,1280,30.6,26.8,0.389,152,154,0,40.6,4.03,0,20.9,15588,20.9,18584,669,26.2,0,216,0,29.0,4077
2023-03-12 11:32:00,0,70.0,23651,76430,0,4.26,66.4,498,2550,37.6,126,0,1815,62.0,0,66.4,4.13,0,130,1581,127,38402,375,32.3,0,1831,0,129,11698,70.0,0,39609,73896,0,4.13,41.0,596,1263,30.5,21.8,0,154,153,0,41.0,4.26,0.389,21.8,15594,21.8,17854,668,26.2,0,180,0,30.3,3577
2023-03-12 11:34:00,0,69.3,21138,48832,0,4.03,66.8,296,2553,0,126,0,1774,0,0,66.1,3.67,0,124,1604,121,38497,19,31.9,0,1783,0,123,14286,69.3,0,16584,48157,0,3.90,41.4,448,1271,0,21.9,0,164,0,0,40.6,3.80,0,21.3,15663,20.9,18401,38.5,25.7,0,173,0,29.0,3325
2023-03-12 11:36:00,0,69.6,19261,47568,0,4.27,66.4,296,2555,0.600,127,0,1911,0,0,66.1,3.43,0,130,1700,127,38471,19.0,31.6,0,1952,0.389,129,15441,69.6,0,16567,50042,0,4.13,41.4,447,1273,0.600,21.9,0,158,0,0,40.6,3.57,0,21.9,15666,21.9,16510,38.5,25.5,0,217,0,30.3,3983
2023-03-12 11:38:00,0,68.9,20818,48016,0,4.27,66.1,295,2552,0,121,0,1699,0,0,66.1,3.44,0,129,1557,127,38525,19.0,31.9,0,1739,0.389,128,10443,68.9,0,16562,44080,0,4.14,41.0,447,1263,0,20.9,0,153,0,0,40.7,3.57,0,21.9,15670,21.9,18081,38.5,25.7,0,200,0,30.3,2872
2023-03-12 11:40:00,0,69.6,29528,82732,0,4.27,65.7,497,2560,37.6,121,0,1764,62.0,0,66.4,3.82,0,130,1612,127,38575,375,32.3,0,1806,0,129,14364,69.6,0,39796,76781,0,4.13,40.6,599,1267,30.6,20.9,0,150,152,0,41.0,3.57,0,21.9,15671,21.9,23793,669,26.2,0,205,0,30.3,3372
2023-03-12 11:42:00,0.389,69.0,24131,77145,0,4.27,65.8,499,2556,37.6,126,0,1833,62.1,0,66.1,3.83,0,130,1661,127,38549,375,32.4,0,1881,0,129,11611,69.0,0.389,39745,74196,0,4.14,40.7,599,1265,30.6,21.9,0,168,152,0,40.7,3.57,0,21.9,15688,22.3,18396,670,26.2,0,231,0,30.3,3531
2023-03-12 11:44:00,0.389,70.0,29703,58043,0,4.27,66.1,298,2553,0,121,0,1760,0,0,66.0,3.43,0,124,1605,122,38590,19.0,32.3,0,1779,0,123,15803,70.0,0.389,16649,49873,0,4.13,41.0,447,1264,0,20.9,0,180,0,0,40.6,3.57,0,20.9,15659,21.3,26984,38.5,26.2,0,191,0,29.0,3316
2023-03-12 11:46:00,0,71.5,20061,48423,0,4.27,66.5,296,2555,0.600,126,0,1880,0,0,66.1,3.43,0,130,1636,127,38453,19,32.3,0,1900,0,129,17071,71.5,0,16578,51644,0,4.13,41.4,447,1267,0.600,21.9,0,164,0,0,41,3.57,0,21.9,15603,21.9,17250,38.5,26.2,0,186,0,30.3,4041
2023-03-12 11:48:00,0,70.4,22887,50966,0,4.27,66.8,297,2583,0.233,121,0,1821,0,0,66.1,3.43,0,124,1603,122,38469,19,32.3,0,1850,0,123,11676,70.4,0,16562,45961,0,4.13,41.4,447,1280,0.233,20.9,0,154,0,0,41,3.57,0,20.9,15598,20.9,20100,38.5,26.2,0,191,0,29.0,3548
2023-03-12 11:50:00,0,70.4,24487,77185,0,4.27,66.8,495,2554,37.6,110,0,1755,62,0,66.1,3.43,0,113,1620,111,38498,375,32.3,0,1818,0,112,14334,70.4,0,39704,76359,0,4.13,41.4,597,1266,30.6,19,0,172,151,0,41,3.57,0,19,15681,19,18748,669,26.2,0.389,205,0,26.3,3329
2023-03-12 11:52:00,0,70,24494,77477,0,4.27,66.8,496,2555,37.6,126,0.389,1809,62,0,66.1,3.43,0,124,1651,121,38494,375,32.3,0,1883,0,123,11555,70,0,39659,73861,0,4.13,41.7,597,1268,30.6,21.9,0,178,151,0,41,3.57,0,20.9,15659,20.9,18772,669,26.2,0,230,0.389,29.0,3567
2023-03-12 11:54:00,0,71.8,20685,48429,0,4.50,66.1,296,2554,0,126,0,1741,0,0,65.7,3.43,0,130,1596,127,38506,19.0,32.3,0,1759,0,129,14276,71.8,0,16587,48105,0,4.37,41.0,447,1271,0,21.9,0,173,0,0,40.6,3.57,0,21.9,15665,21.9,17937,38.5,26.2,0,189,0,30.3,3311
2023-03-12 11:56:00,0,70.4,21184,49642,0,4.27,66.8,296,2553,0.600,132,0,1851,0,0,65.3,3.43,0,140,1707,138,38481,19,32.3,0,1892,0,139,15420,70.4,0,16567,50011,0,4.13,41.4,447,1265,0.600,22.8,0,163,0,0,39.9,3.57,0,23.8,15683,23.8,18431,38.5,26.2,0,186,0,32.9,4000
2023-03-12 11:58:00,0,69.3,19439,47312,0,4.27,66.8,295,2579,0.600,126,0,1824,0,0,65.3,3.43,0,130,1668,127,38491,19.0,32.3,0,1849,0,129,11612,69.3,0,16523,45964,0,4.13,41.4,447,1276,0.600,21.8,0,172,0,0,40.3,3.57,0,21.8,15670,21.8,16702,38.5,26.2,0,193,0,30.3,3517
2023-03-12 12:00:00,0,70,22641,72199,0,4.27,66.1,296,2553,0,115,0,1744,0,0,65.3,3.43,0,113,1572,111,38512,19,32.3,0,1760,0,112,15917,70,0,36633,74090,0,4.13,41,447,1265,0,20.3,0,170,0,0,40.3,3.57,0,19,15634,19,17926,38.5,26.2,0,187,0,26.3,3364
2023-03-12 12:02:00,0,69.3,29584,83368,0,4.66,66.1,498,2556,39.8,121,0,1896,62,0,66.1,3.43,0,124,1684,122,38547,377,32.3,0.389,1955,0,123,12273,69.3,0,39780,74968,0,4.13,41,596,1269,30.6,21.3,0,154,154,0,40.6,3.57,0,20.9,15658,20.9,23833,669,26.2,0,235,0,29.0,3847
2023-03-12 12:04:00,0,69.3,21178,48591,0,4.66,66.5,296,2554,0,137,0,1716,0,0,66.1,3.67,0.389,141,1540,139,38536,19.0,32.1,0.389,1754,0,140,13788,69.3,0,16614,47681,0,4.14,41.0,447,1264,0,23.8,0,155,0,0,41.0,3.80,0,23.8,15661,23.8,18387,38.5,26.0,0,220,0,32.9,2987
2023-03-12 12:06:00,0,69.6,29827,58863,0,4.27,66.4,295,2553,0.600,126,0,1881,0,0,66.1,4.13,0.389,130,1637,127,38534,19,32.1,0,1889,0,129,15451,69.6,0,16654,50265,0,4.13,41.4,447,1263,0.600,21.9,0,171,0,0.389,41,4.27,0,21.9,15604,21.9,27042,38.5,26.0,0,174,0,30.3,4005
2023-03-12 12:08:00,0,69.6,20230,48156,0,4.27,66.4,295,2585,0.600,121,0,1831,0,0,66.1,4.13,0,130,1593,127,38443,19.0,32.3,0,1866,0,129,11672,69.6,0,16543,46040,0,4.13,41.0,447,1281,0.600,20.9,0,151,0,0.389,41.0,4.27,0,21.9,15613,21.9,17439,38.5,26.2,0,191,0,30.3,3561
2023-03-12 12:10:00,0,70.0,24808,69876,0,4.27,66.8,297,2557,0,120,0,1750,0,0,66.1,3.67,0,124,1603,121,38554,19.0,32.4,0,1768,0,123,14284,70.0,0,32361,67454,0,4.14,41.4,447,1268,0,20.9,0,159,0,0,40.7,3.80,0,20.9,15683,20.9,20536,38.5,26.2,0,191,0,29.0,3330
2023-03-12 12:12:00,0,70,24413,77720,0,4.27,66.8,498,2554,37.6,121,0,1881,62,0,66.1,3.43,0,124,1710,122,38515,375,32.1,0,1895,0,123,12128,70,0,39708,74879,0,4.13,41.4,598,1265,31.0,20.9,0,164,152,0,41,3.57,0,26.7,15673,20.9,18685,669,26.0,0,201,0,34.5,3867
2023-03-12 12:14:00,0,70.4,21466,48929,0,4.27,66.1,295,2554,0,126,0,1683,0,0,66.1,3.43,0,136,1557,133,38531,19,32.1,0,1702,0,135,15251,70.4,0,16620,49107,0,4.13,41.4,447,1265,0,21.9,0,149,0,0,40.6,3.57,0,22.8,15670,22.8,18718,38.5,26.0,0,188,0,37.1,3018
2023-03-12 12:16:00,0,69.3,20983,49470,0,4.50,65.7,295,2553,0.600,126,0,1859,0,0,65.7,3.43,0,130,1558,127,38385,19,32.3,0,1874,0,129,17029,69.3,0,16593,51693,0,4.37,40.6,447,1264,0.600,21.9,0,166,0,0,40.6,3.57,0,21.9,15538,27.2,18101,38.5,26.2,0,200,0,30.7,3996
2023-03-12 12:18:00,0,70.0,21294,49213,0,4.27,66.4,295,2582,0.989,126,0,1824,0,0,65.7,3.43,0,136,1587,133,38448,19.0,32.3,0,1848,0,135,11641,70.0,0,16550,46004,0,4.13,41.0,447,1278,0.600,27.2,0,154,0,0,40.3,3.57,0,22.8,15593,22.8,18487,38.5,26.2,0,191,0,31.6,3537
2023-03-12 12:20:00,0,69.6,21137,61477,0,4.03,65.7,295,2555,0,126,0,1756,0,0.389,65.7,3.90,0,130,1613,127,38503,19.4,32.3,0,1764,0,129,14312,69.6,0,28221,62391,0,3.90,40.3,447,1268,0,27.2,0,169,0,0,40.3,4.03,0,21.9,15682,21.9,17264,38.5,26.2,0,183,0,30.3,3347
2023-03-12 12:22:00,0,69.6,23882,77163,0,4.27,66.4,495,2551,37.6,132,0,1860,62,0,66.1,4.13,0,130,1633,127,38440,375,32.3,0,1876,0,129,12092,69.6,0,39730,74655,0,4.52,41,596,1262,30.6,22.8,0,164,151,0,41,4.27,0,21.9,15602,21.9,18096,669,26.2,0,191,0,30.3,3851
2023-03-12 12:24:00,0,70,20595,47953,0,4.27,66.4,295,2552,0,120,0,1679,0,0,66.4,4.13,0,130,1556,127,38494,19,32.7,0,1706,0,129,13715,70,0,16581,47391,0,4.13,41.4,447,1264,0,20.9,0,163,0,0,41,4.27,0,21.9,15659,21.9,17849,38.5,26.2,0,196,0,30.3,2990
2023-03-12 12:26:00,0,70.4,21489,49653,0,4.27,66.8,296,2583,0.600,126,0,1816,0,0,66.8,4.13,0,124,1600,122,38434,19,32.7,0,1849,0,123,14946,70.4,0,16597,49109,0,4.13,41.4,447,1285,0.600,21.9,0.389,167,0,0,41,4.66,0,20.9,15610,20.9,18663,38.5,26.2,0,199,0,29.0,3680
2023-03-12 12:28:00,0,68.9,26579,54968,0,4.27,66.4,296,2555,0.600,126,0,1804,0,0,66.4,4.13,0,129,1577,127,38478,19,32.3,0,1830,0,128,11539,68.9,0,16590,45828,0,4.13,41.4,447,1272,0.600,21.9,0.389,157,0,0,40.6,4.66,0,21.9,15598,21.9,23788,38.5,26.2,0,193,0,30.3,3524
