"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)"
2023-03-12 03:10:00,0,70.1,13043,45275,0,0,66.0,132,0.389,7794,467,1161,1342,18497,38.5,1827,0,33.0,1658,327,448,65.8,40417,9807,454,0,70.1,0,18006,55107,0,0,40.6,22.8,0,1147,261,657,1344,9732,19,217,0,26.9,17425,94.8,251,40.6,18781,328,254,0
2023-03-12 03:12:00,0,69.4,12485,42584,0,0,66.0,126,0,7773,468,1165,1606,18225,38.5,1866,0,32.6,1670,332,452,66.4,40386,107,457,0,69.4,0,18265,45232,0,0,40.6,21.9,0,1154,261,656,1607,8943,19,201,0,26.4,17386,96.1,255,41.4,18446,235,257,0
2023-03-12 03:14:00,0,69.4,13403,44541,0,0,66.0,126,0,7830,469,1157,1788,17572,753,1850,0,32.3,1606,349,449,66.7,40375,105,453,0,69.4,0,19076,46049,0,0,41.4,21.8,0,1122,262,656,1794,9253,476,188,0,26.2,17374,101,250,42.5,17799,232,253,0
2023-03-12 03:16:00,0,69.7,13899,45736,0,0,65.3,126,0,7565,468,1159,1081,18683,753,1708,0,32.3,1522,338,448,66.1,40425,106,452,0,69.7,0,18443,44787,0,0,40.3,21.9,0,1112,261,658,1083,10460,476,198,0,26.2,17414,97.8,251,41.4,18884,232,252,0.389
2023-03-12 03:18:00,0,69.4,13229,43292,0,0,65.3,115,0,7991,467,1160,1870,18957,38.9,1945,0,32.3,1742,339,450,65.7,40429,105,453,0,69.4,0,18541,46085,0,0,40.3,20.0,0,1116,261,658,1870,9419,19,180,0,26.2,17424,97.5,253,40.3,19189,232,253,0
2023-03-12 03:20:00,0,69,12713,43977,0,0,66.4,132,0,7709,469,1150,1348,18219,38.9,1788,0,32.3,1662,332,447,66.7,40435,200,456,0,69,0,17993,44572,0,0,41,22.8,0,1112,262,649,1345,9414,19,186,0,26.2,17425,96.5,250,41.7,18544,266,257,0
2023-03-12 03:22:00,0,69.8,12850,42786,0,0,66.7,127,0,7840,467,1159,1619,17776,38.5,1912,0,32.3,1708,326,448,67.2,40428,107,454,0,69.8,0,18264,45290,0,0.389,41.4,21.9,0,1140,260,661,1620,9290,19,196,0.389,26.2,17425,95.2,250,41.8,18071,236,253,0
2023-03-12 03:24:00,0,69.0,13502,44604,0,0.389,66.4,138,0,8002,453,1159,1877,17056,752,1990,0,33.2,1745,350,437,66.1,40423,104,440,0,69.0,0,19183,46863,0,0.389,41,23.8,0,1102,253,661,1872,9256,475,212,0.389,26.7,17421,105,245,40.6,17359,232,245,0
2023-03-12 03:26:00,0,68.6,13870,45479,0,0.389,66.1,132,0,7572,453,1159,1083,23748,752,1743,0,33.0,1594,349,436,66.1,40453,118,444,0,68.6,0,18451,44903,0,0,41,22.8,0,1114,253,658,1077,10453,475,187,0,26.4,17410,105,244,41,24002,247,249,0
2023-03-12 03:28:00,0,69,13251,42792,0,0,66.1,126,0,7999,469,1158,1877,18857,38.5,1960,0,32.3,1747,349,451,66.4,40407,103,455,0,69,0,18542,45950,0,0,41,21.9,0,1123,262,655,1874,9425,19,198,0,26.2,17409,100,253,41.4,19104,233,260,0
2023-03-12 03:30:00,0,69.7,13045,45056,0,0,66.0,121,0,7811,467,1158,1351,19121,38.5,1835,0,32.3,1664,355,451,66.1,40424,198,453,0,69.7,0,18013,44818,0,0,41.4,20.9,0,1143,261,655,1350,9744,19,180,0,26.2,17430,101,252,41.7,19425,266,252,0
2023-03-12 03:32:00,0,69.7,12576,42753,0,0,66.1,120,0,7821,469,1159,1615,18442,38.5,1920,0,32.1,1685,337,449,66.1,40428,109,453,0,69.7,0,18261,45349,0,0,41,20.9,0,1102,262,656,1614,9013,19,197,0,26.0,17410,97.8,251,41.4,18732,235,254,0
2023-03-12 03:34:00,0,69.4,13409,44457,0,0,66.3,121,0,7978,467,1159,1872,18430,754,1988,0,31.6,1671,332,449,66.6,40361,105,456,0,69.4,0,19175,46841,0,0,41.4,20.9,0,1096,261,656,1874,9167,476,219,0,25.5,17364,96.5,251,41,18680,232,257,0
2023-03-12 03:36:00,0,71.9,14110,45526,0,0,65.6,115,0,7553,468,1165,1082,26832,754,1733,0,31.6,1563,344,449,66.4,40463,105,455,0,71.9,0,18465,44759,0,0,41,20.0,0,1127,261,658,1082,10724,476,193,0,25.5,17409,99.1,252,41.7,27047,232,255,0
2023-03-12 03:38:00,0,71.6,13065,42663,0,0,65.7,121,0,7894,469,1159,1884,18229,38.5,1903,0,32.1,1752,350,449,66.1,40397,104,453,0,71.6,0,18532,45823,0,0,40.6,26.2,0,1155,262,656,1876,9232,19,184,0,26.0,17426,100,256,40.6,18505,232,258,0
2023-03-12 03:40:00,0,68.6,12586,43717,0,0,66.4,126,0,7817,467,1159,1618,18655,38.5,1856,0,32.3,1717,327,451,66.8,40428,197,456,0,68.6,0,18259,45246,0,0,41,27.2,0,1095,266,655,1611,9005,19,191,0,26.2,17421,95.2,258,41,18990,265,257,0
2023-03-12 03:42:00,0,69,12408,42249,0,0,66.4,121,0,7671,465,1160,1345,18551,38.5,1787,0,32.3,1637,343,450,66.4,40431,108,455,0,69,0,18003,44642,0,0,41,20.9,0,1073,259,658,1343,9107,19,199,0,26.2,17420,99.1,252,41.4,18822,235,256,0
2023-03-12 03:44:00,0,69,13431,45062,0,0,66.1,121,0,8009,468,1160,1879,18538,753,1969,0,32.8,1738,355,449,66.1,40431,105,454,0,69,0,19196,46855,0,0,41,20.9,0,1133,261,658,1877,9180,473,235,0,26.7,17413,102,252,40.6,18853,233,254,0
2023-03-12 03:46:00,0,69.4,14912,46620,0,0,66.1,121,0,7663,467,1158,1351,21066,753,1833,0,32.6,1621,355,448,66.0,40445,105,453,0,69.4,0,18745,45515,0,0,41.0,20.9,0.389,1139,261,656,1345,11214,473,224,0,26.4,17407,102,250,40.6,21290,233,253,0
2023-03-12 03:48:00,0,70.4,13157,42938,0,0,65.3,132,0,7727,470,1160,1614,18220,38.5,1844,0,32.1,1692,343,448,66.0,40393,105,454,0,70.4,0,18260,45117,0,0,40.2,22.8,0.389,1102,262,657,1609,9591,19.0,185,0,26.0,17404,99.1,250,40.6,18511,232,255,0
2023-03-12 03:50:00,0,69.7,12916,44477,0,0,65.8,109,0,7859,453,1161,1614,18683,38.5,1883,0,31.9,1724,362,438,66.1,40418,196,442,0,69.7,0,18284,45253,0,0,40.6,19,0,1131,253,657,1610,9337,19,197,0,25.7,17422,103,246,41,19008,265,248,0
2023-03-12 03:52:00,0,69.4,12482,42024,0,0,65.8,115,0,7584,470,1145,1346,18028,38.5,1762,0,31.6,1623,361,448,66.1,40410,102,454,0,69.4,0,17995,44524,0,0,40.6,20.0,0,1110,262,648,1347,9190,19,201,0,25.5,17421,103,251,41,18309,228,254,0
2023-03-12 03:54:00,0,69.4,13424,45265,0,0,66.1,115,0,7902,467,1158,1874,17984,753,1921,0,31.6,1761,355,449,66.2,40415,106,455,0,69.4,0,19173,46620,0,0,41.4,20.0,0,1106,261,656,1880,9161,475,201,0,25.5,17421,102,250,41,18319,231,254,0
2023-03-12 03:56:00,0,68.6,14239,45738,0,0,66.3,126,0,7678,467,1160,1339,18888,753,1785,0,31.6,1638,338,450,65.7,40444,106,457,0,68.6,0,18719,45442,0,0,41.4,21.8,0,1080,261,658,1341,10537,475,197,0,25.5,17413,97.8,252,41.0,19126,232,257,0
2023-03-12 03:58:00,0.389,70.1,13787,43783,0,0,65.3,126,0,7880,468,1159,1607,18339,38.5,1854,0,32.1,1697,349,448,65.7,40449,103,453,0,70.1,0.389,18260,45364,0,0,39.9,21.8,0,1122,261,656,1609,10239,19.0,185,0,26.0,17426,100,250,40.6,18614,232,252,0
2023-03-12 04:00:00,0,70.5,13469,45176,0,0,66.4,121,0,7874,468,1160,1608,17822,38.5,1855,0.389,32.3,1699,356,451,66.4,40438,196,453,0,70.5,0,18300,53799,0,0,41.4,20.9,0,1079,261,655,1608,9886,19,209,0,26.2,17416,101,253,41,18094,266,253,0
2023-03-12 04:02:00,0,69.4,12503,42675,0,0,66.4,137,0,7514,467,1160,1077,18968,38.5,1745,0,32.3,1524,355,451,66.1,40368,106,454,0,69.4,0,17741,52274,0,0,41.4,23.8,0,1087,260,657,1077,9466,19,194,0,26.2,17351,102,254,41,19172,236,253,0
2023-03-12 04:04:00,0,68.6,13754,45793,0,0,66.9,126,0,7932,467,1163,1878,19127,753,1922,0,32.3,1703,361,449,66.1,40372,9736,455,0,68.6,0,19181,56809,0,0,41.8,22.2,0,1121,261,656,1880,9504,474,196,0,26.2,17364,103,252,41,19397,309,256,0
2023-03-12 04:06:00,0,68.6,14548,46267,0,0,66.8,121,0,7674,468,1159,1344,18502,753,1790,0,32.3,1636,350,447,65.7,40425,117,453,0.389,68.6,0,18704,45515,0,0,41.7,20.9,0,1116,261,656,1344,10843,474,191,0,26.2,17414,100,249,41,18754,247,252,0
2023-03-12 04:08:00,0,68.6,12891,42915,0,0,66.8,121,0,7731,466,1158,1607,17992,38.5,1860,0,32.3,1697,349,449,65.3,40429,104,456,0.389,68.6,0,18243,45085,0,0,41.4,20.9,0,1100,260,656,1607,9329,19.0,182,0,26.2,17413,100,251,40.3,18305,232,256,0
2023-03-12 04:10:00,0,69,13091,44227,0,0,66.1,132,0.389,7946,470,1159,1875,17319,38.5,1929,0,32.3,1769,339,449,65.7,40429,200,455,0,69,0,18539,46027,0,0,41.1,22.8,0,1109,262,655,1872,9247,19.4,194,0,26.2,17424,97.5,251,40.6,17637,273,255,0.389
2023-03-12 04:12:00,0,70.1,12537,42400,0,0,66.1,126,0.389,7499,458,1160,1080,18919,38.5,1728,0,32.1,1595,338,435,65.7,40436,109,442,0,70.1,0,17732,43768,0,0,41.5,21.9,0,1126,255,663,1076,9499,19.4,183,0,26.0,17414,97.8,242,41.4,19227,235,247,0.389
2023-03-12 04:14:00,0,70.1,13753,44830,0,0,66.1,121,0,7940,455,1160,1877,19114,755,1918,0,31.9,1714,332,436,66.1,40419,105,441,0,70.1,0,19171,46630,0,0,41,20.9,0,1088,254,655,1875,9497,477,185,0,25.7,17410,102,243,41.0,19409,232,246,0
2023-03-12 04:16:00,0,69.7,14337,45889,0,0,66.1,126,0,7706,467,1159,1343,18542,755,1788,0,31.6,1640,350,449,65.7,40423,104,455,0,69.7,0,18713,45489,0,0,41,21.9,0,1105,261,656,1348,10616,477,189,0,25.5,17405,105,250,40.3,18792,232,261,0
2023-03-12 04:18:00,0,69.3,12874,42229,0,0,65.6,126,0,7758,467,1159,1606,17893,38.4,1842,0,32.0,1678,349,450,65.6,40345,109,454,0,69.3,0,18205,45107,0,0,40.6,21.8,0,1108,260,657,1608,9303,19.0,195,0,25.9,17386,99.5,252,40.2,18193,239,260,0
2023-03-12 04:20:00,0,69.4,13165,44616,0,0,66.4,132,0,7955,466,1158,1876,17294,38.5,1906,0,32.3,1755,343,447,66.1,40412,197,452,0,69.4,0,18556,46036,0,0.389,41.4,22.8,0,1135,260,655,1880,9307,19,200,0,26.2,17424,99.1,250,40.6,17583,265,252,0
2023-03-12 04:22:00,0,69.7,12109,41612,0,0,66.1,132,0,7447,468,1159,1079,18861,38.5,1704,0,32.3,1575,343,448,66.1,40436,108,453,0,69.7,0,17737,43568,0,0,40.6,22.8,0,1070,261,656,1080,9087,19,198,0,26.2,17405,99.1,250,40.6,19152,235,252,0
2023-03-12 04:24:00,0,68.6,13473,45445,0,0,66.1,121,0,7909,470,1159,1871,19110,753,1921,0,33.2,1742,338,447,65.7,40444,105,455,0,68.6,0,19181,46678,0,0,41,20.9,0,1102,262,656,1871,9259,473,182,0.389,26.7,17413,97.8,249,40.6,19419,233,255,0
2023-03-12 04:26:00,0,69,14857,46534,0,0.389,65.7,115,0,7655,467,1160,1348,18461,755,1775,0,33.0,1643,355,450,65.7,40422,105,455,0,69,0,18729,45529,0,0,40.6,20.0,0,1102,261,658,1350,11171,474,201,0,26.9,17411,102,257,41,18680,232,260,0
2023-03-12 04:28:00,0,68.6,13391,43362,0,0,65.7,116,0,7618,466,1159,1351,17981,38.5,1762,0,32.3,1585,344,451,66.1,40377,106,453,0,68.6,0,17991,44633,0,0,41,25.2,0,1079,265,656,1352,10100,19,194,0,26.2,17379,99.1,260,40.6,18240,232,257,0
2023-03-12 04:30:00,0,70.8,13603,44867,0,0,66.1,115,0,8018,467,1159,1876,17433,38.5,1930,0,31.9,1767,344,449,66.1,40408,194,452,0,70.8,0,18558,46151,0,0,41.4,20.0,0,1123,266,656,1879,9754,19,198,0,25.7,17434,99.1,250,40.6,17714,267,252,0
2023-03-12 04:32:00,0,70.1,12276,42078,0,0,66.4,121,0,7582,466,1159,1078,18674,38.5,1734,0,31.9,1615,361,449,65.7,40433,107,455,0,70.1,0,17730,43746,0,0,41.7,20.9,0,1133,260,656,1078,9243,19.0,221,0,25.7,17447,103,252,40.6,18970,235,255,0
2023-03-12 04:34:00,0,69,12624,44398,0,0,66.1,126,0,7869,470,1158,1607,19014,38.5,1866,0,31.6,1710,343,449,65.7,40441,9712,456,0,69,0,18235,55287,0,0,41.8,21.9,0,1150,263,656,1606,9068,19,231,0,25.5,17435,98.8,252,40.6,19339,286,256,0
2023-03-12 04:36:00,0,69.4,14768,46513,0,0,66.0,126,0,7845,458,1159,1610,18465,754,1871,0,31.6,1715,337,438,66.1,40441,9726,442,0,69.4,0,18995,56144,0,0,41,21.9,0,1173,257,658,1609,10804,475,217,0,25.5,17436,97.8,245,41,18689,302,248,0
2023-03-12 04:38:00,0,69,12591,42534,0,0,66.1,132,0,7648,470,1159,1343,17845,38.5,1787,0,32.1,1595,332,450,66.0,40365,104,454,0,69,0,17979,44517,0,0,41,22.8,0,1147,262,656,1346,9267,19,226,0,26.0,17397,96.1,252,41,18114,232,254,0
2023-03-12 04:40:00,0,69.4,13113,45133,0,0,66.1,126,0,8043,467,1159,1876,17312,38.5,1944,0,32.3,1669,326,448,65.6,40312,195,455,0,69.4,0,18549,51815,0,0,41,21.9,0,1188,261,656,1894,9239,19,218,0,26.2,17349,94.8,250,40.3,17517,264,255,0
2023-03-12 04:42:00,0,69.4,12686,43348,0,0,65.3,132,0,7680,468,1159,1345,23877,38.5,1788,0,32.3,1581,350,449,65.3,40400,108,455,0,69.4,0,18008,52970,0,0,40.3,22.8,0,1175,261,656,1350,9434,19,211,0,26.2,17385,100,252,40.3,24084,235,255,0
2023-03-12 04:44:00,0,69.4,12943,44181,0,0,66.1,120,0,7873,468,1159,1608,18834,38.5,1915,0,32.3,1679,355,448,65.7,40416,105,454,0,69.4,0,18264,45294,0,0,40.6,20.9,0,1151,261,658,1608,9365,19,252,0,26.2,17437,102,251,41.4,19122,232,253,0
2023-03-12 04:46:00,0,69,14594,46328,0,0,66.4,126,0,7810,469,1160,1608,19174,754,1916,0,32.3,1669,355,450,65.7,40443,105,453,0,69,0,18995,46190,0,0,41,21.9,0,1114,262,657,1610,10631,479,244,0,26.2,17428,102,252,40.3,19371,232,254,0
2023-03-12 04:48:00,0,68.3,12297,41462,0,0,66.1,115,0,7454,470,1158,1078,18640,38.5,1702,0,32.3,1573,338,449,65.3,40451,104,455,0,68.3,0,17727,43816,0,0,41,20.0,0,1052,262,656,1079,9283,19,193,0,26.2,17409,97.8,250,39.9,18922,232,255,0
2023-03-12 04:50:00,0,69,12920,44601,0,0,66.0,126,0,7926,469,1146,1872,18641,38.5,1912,0,32.3,1707,338,449,65.7,40422,197,454,0,69,0,18555,45964,0,0,41.4,21.9,0,1119,262,649,1883,9091,19,183,0,26.2,17385,97.8,250,40.3,18876,265,254,0
2023-03-12 04:52:00,0,69,12646,42476,0,0,66.0,126,0,7624,467,1159,1340,27195,36.4,1783,0,32.3,1643,350,451,66.1,40513,102,455,0,69,0,17996,44307,0,0,41.4,21.9,0.389,1112,261,655,1350,9418,17.9,178,0,26.2,17419,100,254,40.6,27489,228,254,0
2023-03-12 04:54:00,0,69,12972,43963,0,0,65.3,126,0,7826,467,1161,1605,18403,36.4,1837,0,31.9,1614,366,449,65.7,40387,99.6,455,0,69,0,18236,45230,0,0,39.9,21.9,0,1094,261,657,1611,9413,17.9,214,0,25.7,17359,104,252,40.6,18665,224,256,0
2023-03-12 04:56:00,0.389,68.3,15565,47341,0,0,66.1,132,0,8038,468,1160,1870,18913,755,1940,0,31.6,1680,350,449,65.7,40379,105,454,0,68.3,0.389,19259,47007,0,0,40.6,22.8,0,1142,261,657,1874,11341,474,215,0,25.5,17361,100,250,41,19056,232,253,0
2023-03-12 04:58:00,0.389,68.6,13950,43759,0,0,65.3,126,0,7537,469,1158,3058,18595,38.5,1712,0,31.6,1527,338,451,65.3,40386,104,455,0,68.6,0.389,17742,45861,0,0,39.9,21.9,0,1127,261,656,1241,10944,19,189,0,25.5,17394,97.8,253,40.6,18781,232,256,0
2023-03-12 05:00:00,0,69.7,23989,59107,0,0,66.1,115,0,23889,455,1159,5323,18872,38.5,2466,0.389,31.6,2141,338,438,66.6,40410,196,442,0,69.7,0,19714,67495,0,0,41,20.0,0,2483,253,661,3017,19307,19,210,0,25.5,17444,97.8,245,40.7,18788,266,248,0
2023-03-12 05:02:00,0,69,13595,43700,0,0,65.7,109,0,7723,470,1159,1351,27198,38.5,1854,0.389,31.6,1652,337,447,66.5,40485,107,454,0,69,0,18037,44589,0,0,40.6,19,0,1108,262,661,1351,10379,19,229,0,25.5,17420,97.8,250,40.7,27446,236,253,0
2023-03-12 05:04:00,0,69.7,12732,43841,0,0,65.6,115,0,7850,468,1159,1615,18452,38.5,1862,0,31.6,1623,343,447,66.1,40383,103,452,0,69.7,0,18233,45160,0,0,41,20.0,0,1136,261,658,1612,9167,19,176,0,25.5,17372,104,249,40.6,18726,233,252,0
2023-03-12 05:06:00,0,69.7,14732,46786,0,0,66.3,120,0,8031,467,1157,1875,18739,753,1935,0,31.6,1665,344,448,65.7,40347,123,456,0.388,69.7,0,19221,47100,0,0,41.3,21.3,0,1148,260,655,1871,10504,475,177,0,25.5,17362,98.7,250,40.6,18884,254,262,0
2023-03-12 05:08:00,0,70.1,12024,41478,0,0,66.4,121,0,7523,470,1159,1078,18288,38.5,1716,0,31.9,1557,349,449,66.1,40443,117,453,0,70.1,0,17740,43855,0,0,41,20.9,0,1093,262,656,1080,9002,19,179,0,25.7,17413,100,252,41.7,18532,247,252,0
2023-03-12 05:10:00,0,69.4,13026,44703,0,0,66.4,121,0.389,7970,467,1145,1875,18553,38.5,1915,0,32.3,1748,349,449,66.1,40439,196,453,0,69.4,0,18533,46077,0,0,41.4,20.9,0,1135,261,649,1882,9180,19,181,0,26.2,17421,100,251,41.4,18867,265,253,0.389
2023-03-12 05:12:00,0,69.4,12710,42494,0,0,66.1,121,0,7653,467,1160,1344,26830,38.5,1791,0,32.3,1643,344,448,65.9,40501,114,455,0,69.4,0,18006,44422,0,0,40.3,20.9,0,1149,261,658,1350,9472,19,185,0,26.2,17413,99.1,250,41.0,27128,243,255,0
2023-03-12 05:14:00,0,70.5,13025,44108,0,0,66.4,132,0,7669,469,1159,1341,18537,38.5,1773,0,32.3,1580,339,448,65.8,40439,9718,455,0,70.5,0,17979,54592,0,0,41.4,22.8,0,1104,261,656,1341,9733,19,192,0,26.2,17425,97.8,251,40.3,18796,288,259,0
2023-03-12 05:16:00,0,69.4,14641,46706,0,0,65.7,137,0,7944,467,1159,1878,19150,753,1919,0,32.3,1651,340,451,66.4,40429,9718,455,0,69.4,0,19230,56991,0,0,40.6,28.7,0,1127,261,656,1880,10416,480,222,0,26.2,17435,97.8,258,41,19295,288,259,0
2023-03-12 05:18:00,0,70.8,12478,42387,0,0,66.4,121,0,7558,469,1159,1083,18330,38.9,1708,0,32.3,1545,339,449,65.7,40410,105,455,0,70.8,0,17743,43896,0,0,41.0,25.8,0,1152,266,656,1081,9440,19.4,199,0,26.2,17412,98.2,251,41.0,18583,232,256,0
2023-03-12 05:20:00,0,71.2,12926,44161,0,0,66.8,120,0,7805,468,1160,1612,18308,38.5,1840,0,32.1,1687,355,448,65.7,40433,196,455,0,71.2,0,18263,45291,0,0,41.4,20.9,0,1099,261,656,1608,9359,19,179,0,26.0,17410,102,250,41.4,18635,265,255,0
2023-03-12 05:22:00,0,70.5,12728,42255,0,0,65.7,110,0,7857,467,1160,1614,20983,38.5,1877,0,32.3,1726,355,448,66.1,40473,107,452,0,70.5,0,18291,45067,0,0,40.3,19,0,1120,261,658,1611,9197,19,215,0,26.2,17427,101,250,41.7,21258,236,252,0
2023-03-12 05:24:00,0,70.1,12791,43704,0,0,66.4,120,0,7731,457,1159,1345,18090,38.5,1774,0,32.3,1648,350,438,66.7,40448,104,439,0,70.1,0,17986,44541,0,0.389,41,20.9,0,1143,255,656,1341,9491,19,224,0,26.2,17432,100,247,41.4,18411,232,245,0
2023-03-12 05:26:00,0,70.8,14780,46497,0,0.389,66.1,126,0,7956,468,1159,1878,18744,755,1911,0,32.3,1737,332,449,66.1,40444,104,456,0,70.8,0,19254,46890,0,0.389,40.6,21.9,0,1132,261,655,1876,10549,474,223,0.389,26.2,17422,96.5,252,41,18972,232,257,0
2023-03-12 05:28:00,0,69.7,12844,42106,0,0.389,65.3,126,0,7667,468,1158,1347,18044,38.5,1782,0,32.3,1566,338,450,66.1,40525,104,456,0,69.7,0,18023,44397,0,0,40.3,21.9,0,1091,261,656,1344,9554,19,207,0.389,26.2,17493,97.8,253,41.1,18228,231,257,0
2023-03-12 05:30:00,0,69.7,12675,44701,0,0,65.7,132,0,7883,467,1160,1612,17973,38.5,1838,0,32.8,1694,344,448,66.4,40404,195,452,0,69.7,0,18269,53930,0,0,41,22.8,0,1141,261,658,1615,9082,19,207,0,26.7,17417,98.8,252,41.5,18274,266,252,0
2023-03-12 05:32:00,0,69,12567,42137,0,0,66.1,121,0,7745,466,1160,1610,21719,38.5,1859,0,33.4,1643,349,448,66.4,40417,108,453,0,69,0,18284,44857,0,0,41.4,20.9,0,1117,260,657,1612,9020,19,187,0,26.9,17384,99.7,251,41.7,21949,236,252,0
2023-03-12 05:34:00,0,69.4,12917,44164,0,0,66.7,121,0,7608,466,1160,1344,17683,38.5,1757,0,32.6,1611,350,447,66.7,40416,104,456,0,69.4,0,17995,44675,0,0,42.1,20.9,0,1090,260,655,1345,9591,19,190,0,26.4,17418,100,249,41.7,18000,233,256,0
2023-03-12 05:36:00,0,70.1,14888,46346,0,0,66.4,121,0,7965,467,1159,1874,18221,753,1924,0,32.3,1685,327,447,66.8,40391,106,456,0,70.1,0,19266,46837,0,0,41.4,20.9,0,1113,261,658,1876,10651,473,199,0,26.2,17362,95.2,249,42.1,18374,232,256,0
2023-03-12 05:38:00,0,69.4,12869,42246,0,0,66.5,126,0,7696,468,1158,1344,18996,38.5,1805,0,32.3,1589,350,448,65.7,40460,106,455,0,69.4,0,18006,44453,0,0,41.5,21.8,0,1122,261,656,1352,9555,19.0,187,0,26.2,17444,100,251,40.3,19211,232,255,0
2023-03-12 05:40:00,0,69.4,12957,44139,0,0,65.8,121,0,7828,467,1158,1614,19128,38.5,1855,0,32.3,1715,354,451,65.4,40450,209,456,0,69.4,0,18260,45414,0,0,40.4,20.9,0,1113,261,656,1621,9384,19,178,0,26.2,17425,102,253,40.3,19456,281,256,0
2023-03-12 05:42:00,0,69.4,13085,42828,0,0,66.1,120,0,7966,468,1159,1875,18393,38.5,1944,0,32.3,1680,344,447,65.3,40383,106,454,0,69.4,0,18525,45937,0,0,41,20.9,0,1085,261,656,1876,9277,19,192,0,26.2,17361,98.8,249,39.9,18593,235,254,0
2023-03-12 05:44:00,0,69.4,12162,43264,0,0,66.5,121,0,7609,468,1161,1077,17886,38.5,1761,0,31.9,1510,338,447,65.7,40366,105,452,0,69.4,0,17723,43853,0,0,41.5,20.9,0,1088,261,658,1076,9120,19,199,0,25.7,17351,97.5,249,40.3,18125,232,252,0
2023-03-12 05:46:00,0,69.7,14295,46484,0,0,67.0,137,0,7996,457,1160,1874,17388,753,1982,0,31.6,1768,344,436,66.1,40422,105,441,0,69.7,0,19235,47015,0,0,41.6,23.8,0,1164,255,658,1877,10047,475,209,0,25.5,17430,98.8,244,40.7,17642,232,246,0
2023-03-12 05:48:00,0,70.8,12710,42858,0,0,66.5,126,0,7639,474,1159,1347,18888,38.5,1794,0,31.9,1654,344,451,66.5,40455,104,454,0,70.8,0,18036,44529,0,0,40.7,21.9,0,1144,265,661,1348,9396,19,178,0,25.7,17419,99.1,253,41.1,19191,232,254,0
2023-03-12 05:50:00,0,69.7,12492,43750,0,0,66.0,121,0,7796,468,1153,1606,19071,38.5,1873,0,32.1,1705,338,449,65.7,40439,196,453,0,69.7,0,18261,45318,0,0,41.4,20.9,0.389,1077,262,660,1612,8906,19,190,0,26.0,17421,97.8,251,40.3,19425,266,254,0
2023-03-12 05:52:00,0,68.6,13273,43444,0,0,66.0,121,0,7885,469,1160,1872,18535,38.5,1925,0,31.9,1765,332,449,65.4,40436,9728,453,0,68.6,0,18524,55694,0,0,41,20.9,0.389,1101,262,658,1872,9452,19,175,0,25.7,17433,101,250,40.3,18843,295,253,0
2023-03-12 05:54:00,0,68.6,12474,43939,0,0,65.3,121,0,7552,467,1159,1080,17971,38.5,1719,0,31.6,1588,349,447,66.1,40426,9723,452,0,68.6,0,17725,53834,0,0,39.9,20.9,0,1132,260,656,1081,9427,19,172,0,25.5,17418,105,249,41,18293,292,252,0
2023-03-12 05:56:00,0,69.4,14612,46812,0,0,66.4,126,0,7948,467,1164,1875,17576,755,1927,0,31.6,1747,349,451,65.4,40433,104,455,0,69.4,0,19264,46998,0,0,41,21.9,0,1130,261,656,1876,10372,475,196,0,25.5,17401,100,253,39.9,17803,232,259,0
2023-03-12 05:58:00,0,70.5,13086,42628,0,0,66.1,121,0,7647,466,1164,1348,19014,38.5,1779,0.389,31.9,1569,355,447,65.0,40395,104,455,0,70.5,0,18019,44454,0,0,41,20.9,0,1080,260,656,1343,9810,19,184,0,25.7,17364,102,249,39.5,19195,232,256,0
