"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc24a55b6118f2)","Receive Errors (lxc2620cdf5014d)","Receive Errors (lxc27c8bfb255bc)","Receive Errors (lxc2e928844a56f)","Receive Errors (lxc3300f810e11f)","Receive Errors (lxc573a43e1f8d2)","Receive Errors (lxc57952e484e48)","Receive Errors (lxc6a491f057ac7)","Receive Errors (lxc6cffc9e65af3)","Receive Errors (lxc769c27b82d9e)","Receive Errors (lxc7eb535e15136)","Receive Errors (lxc8928d6f5d0b3)","Receive Errors (lxc_health)","Receive Errors (lxca81d0fc879aa)","Receive Errors (lxcafe47d984b50)","Receive Errors (lxccddc051f6a29)","Receive Errors (lxccf3cdc47b0c9)","Receive Errors (lxce6f24bb6c275)","Receive Errors (lxcefae8cd05c83)","Receive Errors (lxcefb8e72134a6)","Receive Errors (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc24a55b6118f2)","Transmit Errors (lxc2620cdf5014d)","Transmit Errors (lxc27c8bfb255bc)","Transmit Errors (lxc2e928844a56f)","Transmit Errors (lxc3300f810e11f)","Transmit Errors (lxc573a43e1f8d2)","Transmit Errors (lxc57952e484e48)","Transmit Errors (lxc6a491f057ac7)","Transmit Errors (lxc6cffc9e65af3)","Transmit Errors (lxc769c27b82d9e)","Transmit Errors (lxc7eb535e15136)","Transmit Errors (lxc8928d6f5d0b3)","Transmit Errors (lxc_health)","Transmit Errors (lxca81d0fc879aa)","Transmit Errors (lxcafe47d984b50)","Transmit Errors (lxccddc051f6a29)","Transmit Errors (lxccf3cdc47b0c9)","Transmit Errors (lxce6f24bb6c275)","Transmit Errors (lxcefae8cd05c83)","Transmit Errors (lxcefb8e72134a6)","Transmit Errors (lxcfed393d703a1)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc24a55b6118f2)","Receive Dropped (lxc2620cdf5014d)","Receive Dropped (lxc27c8bfb255bc)","Receive Dropped (lxc2e928844a56f)","Receive Dropped (lxc3300f810e11f)","Receive Dropped (lxc573a43e1f8d2)","Receive Dropped (lxc57952e484e48)","Receive Dropped (lxc6a491f057ac7)","Receive Dropped (lxc6cffc9e65af3)","Receive Dropped (lxc769c27b82d9e)","Receive Dropped (lxc7eb535e15136)","Receive Dropped (lxc8928d6f5d0b3)","Receive Dropped (lxc_health)","Receive Dropped (lxca81d0fc879aa)","Receive Dropped (lxcafe47d984b50)","Receive Dropped (lxccddc051f6a29)","Receive Dropped (lxccf3cdc47b0c9)","Receive Dropped (lxce6f24bb6c275)","Receive Dropped (lxcefae8cd05c83)","Receive Dropped (lxcefb8e72134a6)","Receive Dropped (lxcfed393d703a1)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc24a55b6118f2)","Transmit Dropped (lxc2620cdf5014d)","Transmit Dropped (lxc27c8bfb255bc)","Transmit Dropped (lxc2e928844a56f)","Transmit Dropped (lxc3300f810e11f)","Transmit Dropped (lxc573a43e1f8d2)","Transmit Dropped (lxc57952e484e48)","Transmit Dropped (lxc6a491f057ac7)","Transmit Dropped (lxc6cffc9e65af3)","Transmit Dropped (lxc769c27b82d9e)","Transmit Dropped (lxc7eb535e15136)","Transmit Dropped (lxc8928d6f5d0b3)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca81d0fc879aa)","Transmit Dropped (lxcafe47d984b50)","Transmit Dropped (lxccddc051f6a29)","Transmit Dropped (lxccf3cdc47b0c9)","Transmit Dropped (lxce6f24bb6c275)","Transmit Dropped (lxcefae8cd05c83)","Transmit Dropped (lxcefb8e72134a6)","Transmit Dropped (lxcfed393d703a1)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)"
2023-03-11 23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,9.29,77.3,0,0,0.544,0.244,0,12.1,1.28,3.21,0.583,7.99,0.200,2.35,0,0.344,6.57,1.18,1.20,0.544,12.7,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,9.14,75.6,0,0,0.983,0.244,0,13.2,1.48,3.74,0.567,10.7,0.1000,3.12,0,0.411,6.47,0.917,1.40,0.978,11.9,1.17,1.42,0
2023-03-11 23:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.07,76.8,0,0,0.544,0.244,0,12.1,1.29,3.22,0.767,7.55,0.200,2.41,0,0.350,6.81,1.21,1.22,0.550,12.1,1.11,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.85,73.6,0,0,0.983,0.244,0,13.2,1.49,3.77,0.783,10.1,0.100,3.02,0,0.417,6.21,0.928,1.41,0.989,11.8,1.17,1.40,0
2023-03-11 23:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,9.04,79.1,0,0,0.550,0.256,0,12.1,1.28,3.22,0.606,7.52,0.206,2.36,0,0.339,7.14,1.18,1.24,0.550,12.9,1.44,1.22,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.89,76.2,0,0.00556,0.994,0.256,0,13.3,1.48,3.75,0.567,9.97,0.100,2.93,0,0.406,7.11,0.922,1.43,0.994,12.3,1.48,1.41,0
2023-03-11 23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.6,79.5,0,0.00556,0.544,0.256,0,12.2,1.30,3.22,0.678,7.61,2.93,2.51,0.00556,0.333,7.04,1.17,1.21,0.544,13.3,1.15,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.4,76.8,0,0,0.989,0.256,0,13.0,1.50,3.75,0.650,10,2.78,2.97,0,0.400,7.22,0.889,1.41,0.994,12.6,1.23,1.42,0
2023-03-11 23:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.79,74.6,0,0,0.550,0.256,0,12.0,1.29,3.22,0.661,8.32,0.200,2.84,0,0.333,7.11,1.16,1.22,0.544,14.8,1.10,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.59,75.5,0,0,0.989,0.256,0,12.9,1.49,3.76,0.694,11.3,0.100,2.94,0,0.400,7.36,0.889,1.43,0.994,13.4,1.16,1.42,0
2023-03-11 23:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.16,76.1,0,0,0.556,0.244,0,12.2,1.29,3.23,0.506,7.88,0.200,2.91,0,0.333,6.21,1.16,1.21,0.544,11.9,1.11,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.87,75.3,0,0,1.000,0.244,0,13.2,1.49,3.76,0.489,10.1,0.1000,2.78,0,0.400,6.15,0.894,1.42,0.989,11.8,1.15,1.41,0
2023-03-11 23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,9.02,78.7,0,0,0.539,0.233,0,12.3,1.30,3.23,0.778,7.58,0.200,2.63,0,0.333,6.26,1.18,1.22,0.550,12.0,1.12,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.73,73.0,0,0,0.989,0.233,0,13.4,1.50,3.76,0.783,9.79,0.100,2.84,0,0.400,6.30,0.906,1.41,0.989,11.8,1.16,1.41,0
2023-03-11 23:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.96,78.1,0,0,0.544,0.244,0,12.4,1.30,3.18,0.622,7.59,0.200,2.91,0,0.322,7.11,1.18,1.23,0.544,13.2,1.44,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.75,76.9,0,0,0.989,0.244,0,13.4,1.50,3.69,0.622,9.66,0.100,2.85,0,0.389,7.30,0.900,1.42,0.989,12.8,1.48,1.42,0
2023-03-11 23:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.7,78.5,0,0,0.539,0.244,0,12.1,1.28,3.22,0.694,7.36,2.95,2.75,0,0.317,7.29,1.19,1.21,0.539,13.6,1.16,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.5,76.7,0,0,0.983,0.250,0,13.3,1.49,3.74,0.639,10.0,2.78,3.03,0,0.383,7.65,0.922,1.40,0.983,12.4,1.22,1.42,0
2023-03-11 23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.83,84.3,0,0,0.539,0.256,0,11.5,1.29,3.23,0.772,8.14,0.200,2.44,0,0.322,7.17,1.21,1.21,0.539,14.8,1.81,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.67,75.4,0,0,0.983,0.261,0,12.9,1.49,3.76,0.706,11.4,0.100,2.88,0,0.394,7.33,0.939,1.40,0.978,13.4,2.03,1.43,0
2023-03-11 23:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,9.27,84.7,0,0,0.533,0.267,0,11.9,1.28,3.23,0.533,7.86,0.200,2.72,0,0.333,7.07,1.19,1.19,0.550,12.3,1.81,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.05,76.6,0,0,0.983,0.267,0,13.0,1.47,3.75,0.467,10.4,0.100,2.62,0,0.406,6.19,0.922,1.38,0.989,12.5,2.02,1.39,0
2023-03-11 23:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.19,76.9,0,0,0.544,0.244,0,12.3,1.26,3.22,0.789,7.80,0.200,2.48,0,0.333,7.26,1.14,1.18,0.550,12.3,1.11,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.94,73.8,0,0,0.994,0.244,0,13.3,1.45,3.74,0.767,10.1,0.100,3.03,0,0.400,6.49,0.878,1.37,0.994,12.7,1.17,1.38,0
2023-03-11 23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.27,76.1,0,0,0.539,0.256,0,12.3,1.28,3.23,0.600,7.83,0.200,2.24,0,0.328,7.02,1.16,1.21,0.533,13.2,1.44,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.10,74.8,0,0,0.989,0.256,0,13.3,1.49,3.76,0.667,10.3,0.100,3.09,0,0.394,6.89,0.900,1.41,0.983,12.6,1.48,1.41,0
2023-03-11 23:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.6,77.4,0,0,0.544,0.278,0,11.8,1.29,3.21,0.700,7.20,2.89,2.66,0,0.333,7.04,1.23,1.22,0.544,12.7,1.16,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.4,76.4,0,0,0.989,0.278,0,12.8,1.50,3.75,0.683,9.50,2.77,2.94,0,0.400,7.13,0.950,1.42,0.989,12.2,1.21,1.40,0
2023-03-11 23:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.72,76.2,0,0,0.539,0.244,0,12.4,1.28,3.22,0.817,7.86,0.200,2.74,0,0.333,7.06,1.18,1.22,0.544,14.4,1.12,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.54,74.7,0,0,0.989,0.244,0,13.4,1.48,3.74,0.700,11.1,0.100,2.97,0,0.400,7.15,0.911,1.42,0.994,13,1.17,1.43,0
2023-03-11 23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.27,77.2,0,0,0.539,0.222,0,12.1,1.30,3.21,0.566,7.76,0.200,2.31,0,0.333,7.01,1.18,1.20,0.533,12.9,1.12,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.83,75.9,0,0,0.988,0.222,0,13.2,1.51,3.73,0.500,10.1,0.0999,3.05,0,0.400,7.16,0.911,1.41,0.977,12.4,1.15,1.42,0
2023-03-11 23:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,9.07,77.7,0,0,0.533,0.256,0.00556,11.8,1.28,3.23,0.761,7.55,0.200,2.18,0,0.333,7.09,1.17,1.20,0.539,13.0,1.11,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.78,74.2,0,0,0.983,0.256,0,13.3,1.49,3.77,0.767,9.96,0.100,3.10,0,0.400,7.24,0.889,1.40,0.978,12.4,1.15,1.42,0
2023-03-11 23:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.88,86.9,0,0,0.533,0.244,0,12.2,1.29,3.23,0.689,7.05,0.200,2.20,0,0.333,7.15,1.15,1.21,0.539,12.8,1.44,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.56,79.3,0,0,0.983,0.244,0,13.3,1.49,3.76,0.700,9.62,0.100,3.04,0,0.400,6.95,0.900,1.41,0.983,12.3,1.48,1.44,0
2023-03-11 23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.4,78.1,0,0,0.539,0.233,0,11.7,1.30,3.22,0.656,7.19,2.92,2.39,0,0.344,7.16,1.22,1.22,0.528,13.5,1.16,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.2,75.6,0,0,0.989,0.233,0,12.6,1.50,3.73,0.628,10.0,2.80,2.86,0,0.411,7.17,0.933,1.42,0.978,12.3,1.20,1.44,0
2023-03-11 23:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.72,76.2,0,0,0.533,0.267,0,11.9,1.28,3.22,0.772,8.22,0.200,2.63,0,0.339,7.08,1.20,1.22,0.539,15.1,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.72,75.2,0,0,0.983,0.267,0,12.9,1.48,3.72,0.739,11.2,0.100,3.03,0,0.406,7.42,0.906,1.41,0.983,13.4,1.15,1.41,0
2023-03-11 23:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.11,77.8,0,0,0.533,0.267,0,12.2,1.30,3.23,0.583,7.97,0.200,2.67,0,0.322,6.60,1.17,1.21,0.533,12.8,1.11,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,9.10,75.8,0,0,0.983,0.267,0,13.0,1.50,3.75,0.539,10.4,0.100,3.08,0,0.389,6.54,0.872,1.41,0.983,12.0,1.14,1.43,0
2023-03-11 23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.93,77.7,0,0,0.533,0.278,0,12.0,1.31,3.22,0.689,7.47,0.200,2.21,0,0.322,6.62,1.18,1.21,0.533,12.8,1.16,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.69,71.8,0,0,0.983,0.278,0,13.1,1.51,3.74,0.672,10.3,0.100,3.04,0,0.389,6.51,0.906,1.41,0.983,12.0,1.20,1.41,0
2023-03-11 23:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.81,76.9,0,0,0.550,0.256,0,11.7,1.25,3.22,0.717,7.57,0.200,2.31,0,0.328,7.14,1.18,1.18,0.539,14.2,1.47,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.66,74.1,0,0,1,0.256,0,13.0,1.46,3.76,0.728,10.3,0.100,3.07,0,0.394,7.48,0.922,1.37,0.989,12.6,1.57,1.38,0
2023-03-11 23:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.5,77.3,0,0,0.539,0.244,0,12.0,1.26,3.23,0.639,7.39,2.91,2.41,0,0.333,7.23,1.22,1.20,0.539,13.7,1.16,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.2,74.9,0,0,0.983,0.244,0,13.4,1.46,3.77,0.694,10.2,2.78,3.23,0,0.400,7.61,0.939,1.38,0.978,12.3,1.22,1.38,0
2023-03-11 23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.7,80.0,0,0,0.544,0.244,0,12.5,1.29,3.22,0.761,8.12,2.91,2.36,0,0.328,7.19,1.18,1.20,0.550,14.7,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.4,78.3,0,0,0.983,0.244,0,13.7,1.49,3.74,0.794,11.1,2.78,3.21,0.00556,0.394,7.52,0.911,1.40,0.989,13.2,1.16,1.42,0
2023-03-11 23:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,9.38,78.6,0,0,0.545,0.233,0,12.1,1.28,3.21,0.623,7.82,0.200,2.45,0,0.317,7.22,1.15,1.24,0.556,13.4,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,8.98,76.5,0,0,0.995,0.233,0,13.2,1.48,3.75,0.600,10.7,0.100,2.98,0.00556,0.384,7.12,0.878,1.43,1.00,12.6,1.15,1.41,0
2023-03-11 23:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0.00556,8.87,75.8,0,0,0.533,0.233,0,12.0,1.29,3.21,0.700,7.71,0.200,2.41,0,0.317,7.21,1.20,1.22,0.550,13.9,1.12,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.628,8.66,72.7,0,0,0.983,0.233,0,13.0,1.50,3.74,0.689,10.3,0.100,2.94,0,0.383,7.54,0.917,1.41,0.994,12.7,1.15,1.40,0
