"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ca4eb0f903)","Transmit Total (lxc0e4aa2e5ee9a)","Transmit Total (lxc0f98788fb31e)","Transmit Total (lxc13467604ff43)","Transmit Total (lxc13aeaa26d776)","Transmit Total (lxc1f39d9927cdc)","Transmit Total (lxc2368609f7bd1)","Transmit Total (lxc2988b84f3fbb)","Transmit Total (lxc3029f3c52bb4)","Transmit Total (lxc3bd8d7d2aadc)","Transmit Total (lxc4d23d98e0c91)","Transmit Total (lxc52b2b28bbcc8)","Transmit Total (lxc5851cf07f3be)","Transmit Total (lxc6ed88b62a826)","Transmit Total (lxc75fbef30a752)","Transmit Total (lxc8c4c70aed681)","Transmit Total (lxc92de70f2a832)","Transmit Total (lxc9495fc49f853)","Transmit Total (lxc976dc02abaa0)","Transmit Total (lxc_health)","Transmit Total (lxcacaa9500f437)","Transmit Total (lxcaec49258d85b)","Transmit Total (lxcb3eb82635d42)","Transmit Total (lxcbe13c37cde77)","Transmit Total (lxcc071ea49a929)","Transmit Total (lxcc48a5d2d0f1b)","Transmit Total (lxccceb9198d51d)","Transmit Total (lxcd42ff77fa34a)","Transmit Total (lxcde1fff6244fb)","Transmit Total (lxcf62cc55180bf)","Transmit Total (lxcfec0ac61d5e2)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ca4eb0f903)","Receive Total (lxc0e4aa2e5ee9a)","Receive Total (lxc0f98788fb31e)","Receive Total (lxc13467604ff43)","Receive Total (lxc13aeaa26d776)","Receive Total (lxc1f39d9927cdc)","Receive Total (lxc2368609f7bd1)","Receive Total (lxc2988b84f3fbb)","Receive Total (lxc3029f3c52bb4)","Receive Total (lxc3bd8d7d2aadc)","Receive Total (lxc4d23d98e0c91)","Receive Total (lxc52b2b28bbcc8)","Receive Total (lxc5851cf07f3be)","Receive Total (lxc6ed88b62a826)","Receive Total (lxc75fbef30a752)","Receive Total (lxc8c4c70aed681)","Receive Total (lxc92de70f2a832)","Receive Total (lxc9495fc49f853)","Receive Total (lxc976dc02abaa0)","Receive Total (lxc_health)","Receive Total (lxcacaa9500f437)","Receive Total (lxcaec49258d85b)","Receive Total (lxcb3eb82635d42)","Receive Total (lxcbe13c37cde77)","Receive Total (lxcc071ea49a929)","Receive Total (lxcc48a5d2d0f1b)","Receive Total (lxccceb9198d51d)","Receive Total (lxcd42ff77fa34a)","Receive Total (lxcde1fff6244fb)","Receive Total (lxcf62cc55180bf)","Receive Total (lxcfec0ac61d5e2)"
2023-03-12 10:40:00,0,1603,42076,126583,0,68390,147,66.1,0,1767,211,0,31.1,1872,1745,121,5.10,16357,162,222,66.8,0,90.7,122,32.3,124,6759,0,123,87.3,454,154,0,27403,78.1,21853,1603,0,57365,120923,0,2404,79.0,40.6,0,171,229,0,19.7,2171,143,29.0,5.89,16283,94.2,223,41.7,0,95,29.0,26.2,20.9,1042,0,20.9,66.2,570,135,0,7823,3541,24524
2023-03-12 10:42:00,0,2658,43003,128107,0,68514,256,65.7,0,1896,210,0,33.3,2029,1866,121,3.27,16355,162,226,66.8,0,90.7,122,32.6,124,7018,0,123,87.3,395,154,0,18400,77.7,21868,2658,0,49360,112934,0,2417,73.9,41,0,188,228,0,22.5,2309,147,29.0,3.27,16294,96.0,229,41.4,0,95,29.0,26.4,20.9,1044,0,20.9,66.2,474,135,0,8402,3563,24521
2023-03-12 10:44:00,0,1076,17813,74173,0,68356,1552,66.1,0,1712,212,0,30.7,1867,1693,126,5.70,16371,164,220,66.1,0,89.9,127,33.2,130,6700,0,129,87.2,407,157,0,18681,76.3,182,1076,0,26712,85762,0,2408,93.4,41,0,180,229,0,19.7,2280,160,30.3,6.46,16308,97.8,223,40.6,0,95,30.3,26.7,21.9,1052,0,21.9,66.2,483,136,0,8221,3539,578
2023-03-12 10:46:00,0,2658,19324,75496,0,68474,258,67.5,0,1916,213,0,32.1,1995,1893,121,6.14,16365,163,221,67.1,0,89.9,127,32.4,130,7069,0,129,87.2,375,155,0,16670,77.0,170,2658,0,26268,86450,0,2406,74.2,41.5,0,199,229,0,21.6,2185,169,29.0,7.32,16292,95.3,221,41.8,0,95,30.3,25.8,21.9,1048,0,21.9,66.2,425,134,0,8194,3539,570
2023-03-12 10:48:00,0,2659,19341,78570,0,68466,260,64.2,0,1894,213,0,33.6,2010,1880,115,3.27,16340,162,225,64.6,0,89.9,116,32.3,119,6979,0,118,87.2,388,154,0,17703,121,153,2659,0,27272,87595,0,2402,81.7,39.4,0,190,229,0,22.5,2277,170,27.7,3.27,16271,98.5,231,40.5,0,95.4,27.7,26.2,20.0,1022,0,20.0,66.6,453,135,0,8217,3557,564
2023-03-12 10:50:00,0,1077,41438,98688,0,68334,88.2,66.1,0,1715,213,0,32.1,1829,1697,126,4.30,16348,163,225,65.7,0,89.6,128,31.9,130,6653,0,129,87.2,454,154,0,18230,77.8,21790,1077,0,47621,109437,0,2402,85.4,40.6,0,195,228,0,21.5,2176,158,30.3,4.95,16288,95.0,227,41.4,0,95,30.3,25.7,21.9,1045,0,21.9,66.2,565,135,0,8009,3541,24487
2023-03-12 10:52:00,0,2659,42944,100773,0,68458,1797,66.1,0,1907,212,0,32.1,2023,1893,120,5.21,16352,162,221,66.1,0,89.6,127,31.6,130,6999,0,129,86.5,397,155,0,17758,77,21795,2659,0,48625,111311,0,2408,99.7,40.6,0,209,228,0,21.5,2315,165,29.0,11.4,16291,96.0,223,41.4,0,95,30.3,25.5,21.9,1062,0,21.9,65.5,474,136,0,8807,3539,24493
2023-03-12 10:54:00,0,1605,18361,74146,0,68400,1438,66.1,0,1787,212,0,32.4,1909,1773,126,5.58,16343,162,221,65.7,0,89.6,133,31.3,135,6745,0,135,85.0,403,152,0,23561,76.7,157,1605,0,32100,91779,0,2414,93.7,41.0,0,171,229,0,21.6,2300,161,30.3,11.6,16279,93.9,221,41.0,0,95.0,31.6,25.1,22.8,1018,0,22.8,64.0,480,135,0,7559,3541,577
2023-03-12 10:56:00,0,2131,18853,74518,0,68420,205,65.7,0,1859,212,0,31.5,1927,1824,126,3.13,16335,158,223,65.7,0,89.9,121,32.1,123,6898,0,123,86.1,409,153,0,18907,76.4,150,2131,0,27994,87832,0,2408,80.1,40.6,0,194,229,0,20.6,2188,145,30.3,3.13,16274,89.8,226,40.6,0,94.6,29.0,26.0,20.9,1058,0.389,20.9,65.1,478,135,0,7591,3494,562
2023-03-12 10:58:00,0,2658,19432,105777,0,68502,443,66.1,0,1889,212,0,30.7,2016,1880,137,5.01,16338,164,220,66.5,0,90.3,133,32.3,135,7011,0,135,87.2,393,155,0,27000,122,152,2658,0,36531,98191,0,2419,84.3,40.6,0,196,229,0,19.7,2282,189,32.9,9.84,16280,102,226,41,0,95,31.6,26.2,22.8,1045,0,22.8,66.2,460,136,0,8191,3558,569
2023-03-12 11:00:00,0,1076,38675,109437,0,68349,271,68.2,0,1710,212,0.389,32.9,1848,1700,132,7.07,16343,166,226,68.2,0,90.3,139,32.3,141,6672,0,140,87.2,409,153,0,18234,77.0,19351,1076,0,45174,106639,0,2404,88.0,42.2,0.389,193,229,0.389,22.4,2187,174,31.6,13.2,16280,99.0,241,42.2,0.389,95,32.9,26.2,23.8,1049,0,23.8,66.2,486,136,0,8090,3541,21745
2023-03-12 11:02:00,0,2656,43111,110991,0,68488,258,66.5,0.389,1890,212,0.389,31.5,2028,1875,121,4.40,16358,161,221,66.1,0,90.3,127,32.0,130,6987,0,129,87.2,397,153,0,18708,76.7,21924,2656,0,49690,112730,0,2413,74.2,41,0.389,205,229,0.389,20.6,2313,196,29.0,5.16,16341,93.6,227,41.7,0.389,95,30.7,25.8,21.9,1044,0,21.9,66.2,477,134,0,8434,3539,24581
2023-03-12 11:04:00,0,1603,18343,74595,0,68387,1653,66.8,0.389,1790,212,0,31.5,1908,1768,121,5.37,16373,161,221,65.7,0,90.3,122,32.3,124,6799,0,123,86.9,377,153,0,16653,76.5,177,1603,0,25191,84785,0,2411,86.6,41,0,198,229,0,20.6,2273,175,29.0,5.76,16347,93.7,221,42.1,0,95,29.4,26.2,20.9,1035,0,20.9,65.5,437,134,0,7511,3539,572
2023-03-12 11:06:00,0,2129,18835,75697,0,68441,729,66.8,0,1832,213,0,32.9,1936,1821,120,4.53,16378,161,220,66.1,0,90.7,122,32.3,124,6862,0.389,123,87.6,407,156,0.389,17679,77.2,177,2129,0,26779,86601,0,2420,94.3,42.1,0,204,229,0,22.4,2181,187,29.0,4.92,16288,99.2,221,41.4,0,95,29.0,26.2,20.9,1043,0,20.9,66.2,470,142,0,7486,3540,578
2023-03-12 11:08:00,0,2656,19352,81321,0,68490,781,67.6,0,1899,211,0,31.9,2013,1881,121,4.87,16350,164,228,67.5,0,89.6,122,32.3,125,7045,0.389,123,87.2,388,153,0.389,18276,123,159,2656,0,27850,88252,0,2416,88.1,43.0,0,214,229,0,26.0,2282,155,29.0,5.66,16283,97.5,230,42.2,0,95,29.0,26.2,21.3,1048,0,20.9,66.2,452,135,0,7697,3558,568
2023-03-12 11:10:00,0,1076,34402,90687,0,68335,85.7,66.1,0,1705,212,0,31.9,1836,1692,132,3.93,16342,160,222,66.4,0,89.6,127,32.3,129,6661,0,128,87.2,413,152,0,17834,77.1,15429,1076,0,40934,101832,0,2398,77.9,41.4,0,193,230,0,26.0,2185,151,36.6,4.32,16279,92.0,223,41.4,0,95,30.3,26.2,22.2,1061,0,21.9,66.2,488,135,0,7463,3541,17425
2023-03-12 11:12:00,0.389,2659,43029,125382,0,68528,270,64.3,0,1891,211,0,31.5,2029,1872,132,4.64,16371,163,218,64.3,0,89.6,139,32.3,141,6956,0,140,87.2,427,154,0,23677,78.0,21822,2659,0.389,54581,118641,0,2410,81.6,39.5,0,189,228,0,20.5,2318,171,36.6,5.02,16304,95.0,223,39.8,0,95.0,32.9,26.2,23.8,1039,0,23.8,66.2,521,135,0,8155,3565,24506
2023-03-12 11:14:00,0,1603,18313,100692,0,68388,137,66.1,0,1784,211,0,32.9,1909,1773,121,4.77,16348,164,223,65.8,0,90.3,127,32.3,130,6873,0,129,87.2,371,155,0,18932,77.8,157,1603,0,27460,87672,0,2408,71.7,40.6,0,187,229,0,27.2,2276,167,29.0,5.46,16293,104,231,41,0,95,35.2,26.2,26.8,1034,0,26.8,66.2,435,137,0,7452,3518,577
2023-03-12 11:16:00,0,2130,18905,73587,0,68426,205,66.4,0,1834,211,0,30.7,1934,1813,121,4.90,16336,161,222,65.7,0,89.9,122,32.3,124,6875,0,123,87.2,408,152,0,27356,77.7,156,2130,0,36413,96812,0,2404,80.5,41,0,199,228,0,19.7,2184,176,29.0,5.27,16280,99.6,224,40.6,0,95,33.9,26.2,25.9,1048,0,25.9,66.2,477,134,0,7861,3548,571
2023-03-12 11:18:00,0,2658,19362,78915,0,68486,256,65.7,0,1897,211,0,32.1,2010,1880,121,4.67,16354,159,221,66.4,0,90.3,127,32.0,130,7004,0,129,87.2,391,155,0,18288,123,175,2658,0,27855,88282,0,2396,73.9,40.3,0,206,229,0,21.7,2279,185,29.0,5.04,16288,89.9,221,41,0,95,30.3,25.8,21.9,1032,0,21.9,66.2,456,134,0,7618,3588,570
2023-03-12 11:20:00,0,1076,30073,85921,0,68332,71.7,66.1,0,1709,213,0,31.5,1823,1700,121,3.70,16344,162,218,66.4,0,90.3,122,32.3,124,6632,0,123,87.2,378,154,0,18630,78.2,11459,1076,0,37777,98356,0,2388,70.6,40.6,0,172,229,0,20.6,2169,163,29.0,4.09,16273,95.8,219,42.1,0,95,29.0,26.2,20.9,1015,0,20.9,66.2,440,136,0,7506,3541,13038
2023-03-12 11:22:00,0,2656,42987,101569,0,68462,270,67.8,0,1916,211,0,32.3,2019,1899,121,5.70,16344,168,225,68.2,0,89.9,133,32.3,135,7046,0,135,87.2,429,155,0,16550,77.1,21840,2656,0,47449,110265,0,2407,81.5,41.8,0,190,229,0,21.4,2306,159,29.0,6.49,16270,102,233,42.5,0,95.0,31.6,26.2,22.8,1039,0,22.8,66.2,520,136,0.389,8843,3538,24517
2023-03-12 11:24:00,0,1603,18301,74130,0,68396,137,66.4,0,1793,211,0,31.5,1907,1763,126,7.34,16358,160,226,66.1,0,89.9,122,32.1,124,6794,0,123,87.4,375,152,0,17752,77.4,160,1603,0,26290,85577,0,2398,71.7,41,0,207,228,0,20.5,2276,165,30.7,8.51,16288,91.6,235,41.4,0,95,29.0,26.0,20.9,1055,0,20.9,66.1,436,134,0.389,7844,3540,569
2023-03-12 11:26:00,0,1604,18326,70570,0,68376,1614,66.1,0,1775,211,0,33.5,1884,1754,126,4.54,16359,161,222,65.7,0,89.6,122,31.7,124,6714,0,123,87.2,404,153,0,17968,77.2,158,1604,0,26539,85832,0,2400,93.8,41,0,194,229,0,23.4,2177,166,30.7,4.92,16290,99.7,223,41,0,95,29.0,25.6,20.9,1060,0,20.9,66.2,468,137,0,7467,3563,572
2023-03-12 11:28:00,0,2659,19379,81523,0,68479,459,65.0,0,1897,210,0,34.3,2007,1872,126,3.27,16342,164,219,64.2,0,89.9,132,32.3,135,7019,0,134,87.4,424,155,0,17313,122,158,2659,0,26925,87340,0,2405,91.7,40.5,0,175,229,0,24.2,2286,159,30.3,3.27,16274,97.6,219,40.5,0,95,31.6,26.2,22.8,1058,0,22.8,66.1,511,137,0,7256,3581,577
2023-03-12 11:30:00,0,1076,26046,86864,0,68333,261,66.4,0,1711,213,0,31.5,1841,1689,121,4.07,16372,163,225,66.1,0,89.6,116,32.3,119,6671,0,118,87.6,384,155,0,23421,79.3,7695,1076,0,38863,99318,0,2402,88.1,41.4,0,180,229,0,20.5,2194,162,29.0,4.49,16309,95.5,232,40.6,0,95,27.7,26.2,20.0,1025,0,20.0,66.6,452,135,0,8041,3541,8914
2023-03-12 11:32:00,0,2659,43124,103943,0,68502,270,66.4,0,1905,214,0,32.1,2027,1885,126,6.50,16394,160,229,66.8,0,89.9,127,32.1,130,6962,0,129,87.2,424,155,0,18863,77.3,21911,2659,0,49848,112699,0,2408,81.6,41,0,203,229,0,21.6,2312,171,30.3,7.68,16327,91.7,239,41.4,0,95,30.3,26.0,21.9,1047,0,21.9,66.9,517,134,0,8721,3563,24640
2023-03-12 11:34:00,0,2132,18877,77768,0,68446,194,65.7,0,1848,212,0,34.3,1961,1819,121,4.69,16350,160,221,66.4,0.389,89.9,127,31.7,130,6932,0,129,87.2,381,154,0,27288,77.8,177,2132,0,36296,96777,0,2405,72.8,40.3,0,193,229,0,24.6,2283,150,29.0,4.68,16280,97.6,221,41,0,95,30.3,25.6,21.9,1042,0,21.9,66.2,448,134,0,8112,3586,579
2023-03-12 11:36:00,0,1076,17744,70013,0,68343,73.2,66.1,0,1754,211,0,57.7,1836,1711,115,4.30,16345,164,220,66.8,0,90.3,116,31.9,119,6624,0,118,87.2,372,156,0,18302,77.2,181,1076,0,26320,85156,0,2405,70.6,40.6,0,209,229,0,64.5,2175,155,27.7,4.77,16280,103,221,41.7,0,95,27.7,25.7,20.0,1038,0,20.0,66.2,423,136,0,7752,3563,583
2023-03-12 11:38:00,0,2656,19393,78509,0,68483,270,65.7,0,1959,210,0,33.7,2018,1890,121,4.77,16356,166,220,66.9,0,89.6,127,31.6,130,7002,0,129,87.2,447,156,0,17922,121,159,2656,0,27517,87835,0,2408,81.2,40.3,0,208,229,0,21.7,2288,174,29.0,5.23,16281,99.1,221,41.7,0,95,30.3,25.5,21.9,1031,0,22.2,66.2,546,136,0,8004,3512,568
2023-03-12 11:40:00,0,1077,21809,101297,0,68336,1360,65.7,0,1731,210,0,34.3,1833,1711,126,5.57,16378,161,223,66.5,0,89.9,133,31.6,135,6691,0,135,86.5,379,155,0,17808,77.8,3843,1077,0,29482,89717,0,2405,84.5,41,0,190,229,0,24.2,2180,191,30.3,11.6,16301,93.8,225,41,0,95,31.6,25.5,22.8,1049,0,22.8,65.5,445,135,0,7389,3541,4655
2023-03-12 11:42:00,0,2131,42515,123298,0,68445,205,65.7,0,1838,213,0,32.1,1967,1817,137,3.27,16407,160,223,66.4,0,89.6,133,31.6,135,6840,0,135,85.7,427,155,0,17815,76.7,21818,2131,0,48205,111336,0,2407,80.1,40.3,0,188,229,0,21.6,2332,182,32.9,3.27,16313,91.8,231,41,0,95,31.6,25.5,22.8,1042,0,22.8,64.7,518,135,0,8803,3540,24550
2023-03-12 11:44:00,0,2657,19369,80118,0,68468,271,66.1,0,1901,212,0,30.7,2002,1877,132,3.03,16390,165,222,66.1,0,89.9,133,31.6,135,7034,0,135,87.2,410,155,0,18386,76.1,158,2657,0,27969,88167,0,2410,81.2,41,0,194,229,0,19.7,2296,169,31.6,3.03,16298,105,224,41.4,0,95.4,31.6,25.5,22.8,1022,0,22.8,66.6,489,136,0,7918,3539,580
2023-03-12 11:46:00,0,1076,17738,69178,0,68301,326,65.3,0,1700,213,0,30.7,1832,1689,110,6.37,16338,164,221,66.4,0,89.2,121,32.3,123,6627,0,123,87.2,374,154,0,17768,76.4,150,1076,0,25787,84653,0,2405,81.8,40.3,0,185,229,0,19.7,2174,171,26.3,7.54,16277,108,222,41.7,0,95,29.0,26.2,20.9,1034,0,20.9,66.2,424,135,0,7783,3540,565
2023-03-12 11:48:00,0,2656,19385,78999,0,68486,2302,65.8,0,1911,212,0,34.3,2012,1894,121,3.27,16359,160,225,66.4,0,89.9,116,32.6,119,7096,0,118,87.2,416,152,0,23517,122,156,2656,0,33087,93882,0,2411,110,40.6,0,194,229,0,24.2,2278,183,29.0,3.27,16299,91.8,231,41.4,0,94.6,27.7,26.4,20.0,1058,0,20.0,66.2,498,134,0,7739,3558,577
2023-03-12 11:50:00,0,1602,18294,73971,0,68386,1652,66.4,0,1772,213,0,30.7,1892,1735,132,3.27,16342,160,219,66.8,0,89.9,139,32.6,141,6752,0,140,86.5,381,153,0,18796,76.6,151,1602,0,27356,86811,0,2405,86.2,41.4,0,213,229,0,19.7,2182,160,31.6,3.27,16280,92.0,224,41.7,0,95,32.9,26.1,23.8,1034,0,23.8,65.5,439,136,0,7579,3496,567
2023-03-12 11:52:00,0,2130,42503,99896,0,68439,192,65.3,0,1831,212,0,32.8,1981,1813,126,5.10,16353,167,224,65.3,0,89.6,133,32.7,135,6788,0,135,86.5,403,153,0,27285,76,21888,2130,0,57684,120724,0,2427,72.8,40.5,0,183,229,0,21.6,2312,158,30.3,11.3,16290,102,228,40.9,0,95,31.6,26.2,22.8,1027,0.389,22.8,65.5,483,135,0,8588,3539,24502
2023-03-12 11:54:00,0,2657,19381,78894,0,68500,269,66.4,0,1904,214,0,32.8,2012,1893,126,4.07,16357,163,222,66.1,0,89.6,122,32.3,124,7072,0,123,87.5,407,152,0,18295,76.6,169,2657,0,27896,88117,0,2411,81.2,41,0,190,229,0.389,21.6,2279,169,30.3,4.44,16296,96.1,223,41,0,95,29.0,26.2,20.9,1093,0.389,20.9,66.6,484,133,0,7668,3539,569
2023-03-12 11:56:00,0,1076,17766,68919,0,68332,72.1,66.1,0,1719,213,0,30.7,1843,1695,120,3.27,16357,160,221,66.1,0,89.6,122,32.3,124,6637,0,123,87.5,375,155,0,17688,77.0,180,1076,0,25727,84833,0,2400,70.6,40.6,0,186,228,0.389,19.7,2189,171,29.0,3.27,16305,96.8,223,40.6,0,95,29.0,26.2,20.9,1025,0,20.9,66.6,425,134,0,7598,3539,579
2023-03-12 11:58:00,0,2657,19385,80304,0,68498,270,66.1,0,1916,211,0,33.7,2009,1889,121,3.27,16356,158,222,66.1,0,89.6,122,32.0,124,7080,0,123,87.2,417,155,0,16869,123,176,2657,0,26448,86995,0,2410,81.6,41,0,193,229,0,28.7,2289,178,34.3,3.27,16305,90.0,223,41,0,95,29.0,25.8,20.9,1037,0,20.9,66.2,495,142,0,7884,3558,567
2023-03-12 12:00:00,0,1603,18324,89558,0,68376,150,66.8,0,1782,212,0,31.5,1891,1746,132,4.30,16339,164,223,66.1,0,89.2,127,32.3,129,6787,0,128,87.2,407,155,0,17847,77.6,160,1603,0,26397,86002,0,2398,79.0,41.4,0,198,229,0,20.6,2179,163,36.9,4.73,16283,97.1,230,41,0,95,30.7,26.2,21.9,1036,0,21.9,66.2,482,142,0,8022,3541,565
2023-03-12 12:02:00,0,2130,42523,99428,0,68433,191,66.1,0,1866,212,0,72.8,1973,1843,126,6.47,16357,163,222,66.4,0,89.9,139,32.3,141,6873,0,140,87.2,399,153,0,18450,76.6,21894,2130,0,48893,111393,0,2401,72.8,41,0,198,229,0,93.2,2304,160,30.3,7.04,16283,96.1,224,41.7,0,95,38.6,26.2,28.7,1030,0,23.8,66.2,476,135,0,8817,3540,24592
2023-03-12 12:04:00,0,2657,19367,82639,0,68479,270,67.2,0.389,1922,211,0.389,77.7,2007,1924,132,4.64,16343,150,211,67.5,0,91.0,133,32.3,135,7018,0,135,87.6,408,154,0,18021,76.2,156,2657,0,27609,87897,0,2405,81.2,41.5,0,204,229,0,103,2282,188,31.6,4.30,16273,94.3,218,42.2,0,95,37.3,26.2,28.3,1053,0,28.3,66.2,484,135,0,7861,3539,569
2023-03-12 12:06:00,0,1076,17761,94148,0,68329,72.1,66.1,0,1713,211,0,34.1,1835,1692,126,4.90,16365,147,208,66.1,0,90.3,127,32.0,130,6541,0,129,87.2,370,156,0,18377,76.1,153,1076,0,26410,86091,0,2403,70.6,41,0.389,219,228,0,22.9,2174,192,30.3,5.71,16295,90.0,216,41.4,0.389,95,30.3,25.8,22.2,1022,0,21.9,66.2,422,135,0,7453,3494,567
2023-03-12 12:08:00,0,2657,19344,104690,0,68486,445,65.4,0,1918,211,0,32.1,2010,1890,126,5.33,16357,163,226,64.6,0,89.2,127,32.3,130,7109,0.389,129,87.2,392,156,0,18932,122,168,2657,0,28499,89668,0,2396,84.7,40.9,0,215,229,0,21.5,2286,173,30.3,6.12,16299,95.6,234,40.2,0,95,30.3,26.2,21.9,1040,0,21.9,66.2,453,136,0,7665,3557,573
2023-03-12 12:10:00,0,1603,18391,75926,0,68382,338,65.7,0,1782,211,0,30.7,1879,1770,126,4.73,16349,159,220,66.4,0,89.6,122,32.3,124,6811,0,123,87.2,410,154,0,27420,78.1,170,1603,0,35977,96191,0,2398,89.5,40.3,0,190,228,0,19.7,2174,172,30.3,5.48,16281,89.6,227,41.4,0,95,29.0,26.2,20.9,1044,0,20.9,66.2,488,135,0,7388,3541,566
2023-03-12 12:12:00,0,2130,42597,99082,0,68445,1482,63.5,0,1829,211,0,32.3,1977,1825,121,3.73,16354,162,221,65.0,0,89.6,122,32.3,124,6857,0,123,87.2,398,153,0.389,18346,77.4,21967,2130,0,48858,111268,0,2408,87.4,38.7,0,179,229,0,21.5,2305,177,29.0,3.73,16281,96.4,222,40.9,0,95,29.0,26.2,20.9,1051,0,20.9,66.2,476,133,0,8557,3569,24636
2023-03-12 12:14:00,0,2656,19375,79879,0,68495,1560,66.1,0,1893,212,0,32.1,1994,1859,126,7.43,16355,161,227,66.4,0,89.6,116,32.0,119,7072,0,118,87.2,408,155,0.389,17502,76.7,164,2656,0,27117,87266,0,2399,95.9,40.6,0,200,229,0,21.5,2250,164,30.3,8.62,16282,94.1,231,42.1,0,95,27.7,25.8,20.0,1033,0,20.0,66.2,486,134,0,7481,3539,571
2023-03-12 12:16:00,0.389,1076,17777,69242,0,68284,85.3,66.4,0,1712,212,0,30.7,1848,1693,121,6.60,16363,163,220,66.4,0,89.2,122,32.3,124,6665,0,123,86.4,408,158,0,17805,75.2,166,1076,0.389,25810,84769,0,2396,78.3,41.0,0,199,229,0,19.7,2197,176,29.0,7.78,16293,101,221,42.5,0,95.0,29.0,26.2,20.9,1025,0,20.9,65.4,471,137,0,7497,3538,581
2023-03-12 12:18:00,0.389,2656,19353,78280,0,68493,257,65.7,0,1879,214,0,30.7,2015,1872,115,2.90,16347,199,222,65.7,0,89.2,110,32.3,112,7013,0,112,85.7,392,158,0,17671,123,155,2656,0.389,27236,87637,0,2415,74.6,41,0,204,229,0,19.7,2282,180,28.0,2.90,16280,132,228,41,0,95,26.3,26.2,19,1016,0,19,64.7,455,137,0,7731,3558,567
2023-03-12 12:20:00,0,2130,18838,77215,0,68431,1679,65.7,0,1824,211,0,32.9,1925,1807,115,2.90,16347,193,223,66.1,0,89.6,116,32.3,119,6908,0,118,86.8,406,155,0,18116,77.8,149,2130,0,27205,86985,0,2407,103,41,0,186,229,0,22.5,2174,171,28.0,2.90,16277,123,230,41.4,0,95,27.7,26.2,20.0,1063,0,20.0,65.8,484,135,0,7653,3541,563
2023-03-12 12:22:00,0,1076,41593,94892,0,68336,1540,66.1,0,1717,213,0,30.7,1878,1678,121,5.47,16381,161,224,65.7,0,89.9,121,32.0,123,6587,0,123,87.2,394,156,0,17440,76.7,21988,1076,0,46930,108415,0,2395,85.7,41,0,178,228,0,19.7,2308,172,29.0,6.34,16313,99.3,228,41.7,0,95,29.0,25.8,20.9,1032,0,20.9,66.2,474,137,0,8829,3539,24714
2023-03-12 12:24:00,0,2657,19399,103132,0,68510,258,66.4,0,1947,215,0,32.1,1986,1898,127,4.73,16380,168,222,65.7,0,89.9,122,32.3,124,7111,0,123,87.2,378,156,0,23484,76.3,177,2657,0,33073,94533,0,2410,73.9,41,0,201,229,0,21.5,2246,204,30.3,5.61,16310,108,224,40.3,0,95,29.0,26.2,20.9,1040,0,20.9,66.2,438,138,0,8144,3539,577
2023-03-12 12:26:00,0,1076,17790,69060,0,68316,86.4,66.4,0,1744,214,0,32.1,1843,1722,121,4.17,16356,161,223,66.4,0,89.6,127,32.3,130,6664,0,129,87.2,404,154,0,18865,76.5,176,1076,0,26880,85940,0,2398,77.9,41.4,0,189,228,0,21.5,2203,171,29.0,4.56,16279,93.7,225,41,0,95,30.3,26.2,21.9,1033,0,21.9,66.2,469,135,0.389,7416,3523,570
2023-03-12 12:28:00,0,2656,19425,80808,0,68440,512,66.4,0,1916,213,0,33.5,2003,1903,121,3.96,16358,158,222,66.4,0,89.2,116,32.3,118,7099,0,118,86.4,406,154,0,27303,122,172,2656,0,36848,97844,0,2401,85.8,41.0,0,176,229,0,23.3,2277,156,29.0,3.96,16283,89.9,227,41.0,0,95.0,27.6,26.2,19.9,1092,0,19.9,65.4,484,136,0,7715,3585,565
2023-03-12 12:30:00,0,2658,19398,83645,0,68468,793,66.4,0,1913,214,0,32.9,1994,1893,121,3.73,16370,163,222,66.4,0,89.6,122,32.0,124,7058,0,123,87.2,415,157,0,18255,77.8,153,2658,0,27847,88214,0,2408,95.8,41,0,188,229,0,22.8,2194,166,29.0,3.73,16298,95.8,223,41,0,95,29.0,25.8,20.9,1036,0,20.9,66.2,496,136,0,8326,3541,567
2023-03-12 12:32:00,0,1077,41462,96244,0,68333,84.6,66.4,0,1714,212,0,30.7,1877,1695,126,5.70,16347,163,222,67.2,0.389,89.2,122,32.3,124,6566,0,123,87.3,427,154,0,18712,77.1,21878,1077,0,48113,109663,0,2405,77.9,41,0,181,229,0,19.7,2327,159,30.3,6.50,16286,101,224,42.2,0,95,29.0,26.2,20.9,1005,0,20.9,66.2,519,135,0,8186,3540,24542
2023-03-12 12:34:00,0,2698,21000,80240,0,68484,256,66.4,0,1913,212,0,32.9,1989,1912,137,3.70,16342,167,223,66.4,0.389,90.3,139,32.3,141,7053,0,140,87.2,423,154,0,17822,77.7,1574,2698,0,28900,89368,0,2415,74.2,41,0,207,229,0,22.5,2247,177,32.9,9.21,16274,106,225,41.7,0,95,32.9,26.2,23.8,1065,0,23.8,66.2,525,135,0,7476,3540,2157
