"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf4214ee191c8)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf4214ee191c8)","Receive Total (lxcf97c652df312)"
2023-03-14 05:48:00,0,77.4,25422,53518,0,0,0,0,0,173,291,119,453,66.2,448,38.5,0,585,31.6,0,38.5,1880,4.27,449,0,66.1,41723,19,1898,7093,439,1598,77.4,0,35907,61286,0.389,0,0,0,0,225,115,27.7,253,40.6,253,19,0,696,25.5,0,19,196,4.13,251,0,41,20316,38.5,217,1157,85.1,1598
2023-03-14 05:50:00,0,76.3,22643,50624,0,0,0,0,0,173,289,135,454,65.7,449,38.5,0,588,31.6,0,38.5,1954,4.50,447,0,65.7,41710,19,1981,7185,297,1872,76.3,0,36176,61725,0,0,0,0,0,225,113,32.0,259,40.3,254,19,0,701,25.5,0,19,194,4.37,249,0,42.1,17251,38.5,231,1157,79.9,1868
2023-03-14 05:52:00,0.389,79.6,31663,60318,0,0,0,0,0,174,290,130,454,66.1,449,38.5,0,589,31.6,0,38.5,1745,4.73,449,0,65.7,41828,19,1768,6888,1413,1080,79.6,0.389,35473,61049,0,0,0,0,0,225,110,30.3,254,40.3,259,19,0.389,698,25.5,0.389,19,204,4.60,251,0,41.7,27099,38.5,228,1149,88.7,1075
2023-03-14 05:54:00,0.389,76.7,25961,60328,0,0,0,0,0,174,292,130,454,66.1,446,38.5,0,586,31.6,0,38.9,1945,4.50,448,0,65.7,41755,19,1956,7142,3750,1878,76.7,0.389,41898,72067,0,0,0,0,0,226,117,30.3,254,40.6,249,19,0.389,701,25.5,0.389,19,202,4.37,250,0,41,20048,38.9,209,1143,139,1873
2023-03-14 05:56:00,0,75.6,36389,89856,0,0,0,0,62,173,289,130,452,65.7,448,751,0,585,31.6,0,38.9,1799,4.50,449,0,65.8,41697,19,1817,6899,2258,1337,75.6,0,58973,90561,0,0.389,0,0,151,226,110,30.3,251,40.6,253,471,0,701,25.5,0,19,194,4.37,251,0,40.6,28744,38.9,216,1158,117,1335
2023-03-14 05:58:00,0,78.9,25391,53463,0,0,0,0,0,172,288,136,454,66.1,451,38.5,0,585,31.6,0,38.5,1882,4.50,449,0,65.8,41664,19,1901,7041,220,1600,78.9,0,35869,60963,0,0.389,0,0,0,225,107,31.6,254,40.6,252,19,0,702,25.5,0,19,194,4.37,251,0,40.6,20269,38.5,228,1145,73.9,1599
2023-03-14 06:00:00,0,81.5,25172,53339,0,0,0,0,0,173,286,130,456,66.1,446,38.5,0,587,31.6,0,38.5,1950,4.03,449,0,65.8,41694,19,1977,7124,297,1869,81.5,0,36171,61690,0,0,0,0,0,224,110,30.3,261,40.6,255,19.4,0,698,25.5,0,19,205,3.90,251,0,40.6,19797,38.5,236,1157,79.9,1865
2023-03-14 06:02:00,0,82.6,34567,63369,0,0,0,0,0,175,295,130,455,65.7,447,38.5,0,584,31.6,0,38.5,1768,4.03,447,0,65.8,41769,19,1805,6812,71.3,1082,82.6,0,35442,59767,0,0,0,0,0,223,120,30.3,261,40.6,257,19.4,0,701,25.5,0,19,207,3.90,249,0,40.3,30010,38.5,247,1131,70.2,1073
2023-03-14 06:04:00,0,71.2,24417,52543,0.389,0,0,0,0,173,289,129,454,65.7,449,38.5,0,586,31.6,0,38.5,1956,4.27,450,0,65.9,41713,19,1975,7242,288,1871,71.2,0,36158,61785,0,0,0,0,0,225,115,35.2,254,40.3,253,19,0,699,25.5,0,19,193,4.13,258,0.389,40.6,19041,38.5,227,1189,74.6,1869
2023-03-14 06:06:00,0,71.9,36425,90100,0,0,0.389,0,62,174,292,130,454,65.7,449,752,0,589,32.0,0,38.5,1786,4.50,436,0,65.7,41779,19,1818,6957,148,1342,71.9,0,59167,88752,0,0,0,0,151,223,110,35.2,254,40.3,255,472,0,698,26.0,0,19,191,4.37,249,0,41,28767,38.5,227,1160,76.2,1335
2023-03-14 06:08:00,0,74.9,25361,53404,0,0,0,0,0,176,288,136,454,66.5,447,38.5,0,586,32.3,0,38.5,1872,4.03,450,0,65.7,41740,19,1897,7097,220,1607,74.9,0,35912,61063,0,0,0,0,0,223,104,31.6,254,40.7,251,19,0,699,26.2,0,19,201,3.90,252,0,41.4,20253,38.5,225,1108,73.5,1604
2023-03-14 06:10:00,0,81.5,24049,52022,0,0,0,0,0,175,288,136,442,66.5,445,38.5,0,589,32.3,0,38.5,1960,4.42,447,0,65.7,41713,19,1969,7214,297,1871,81.5,0,36169,61730,0,0,0,0,0,225,112,31.6,247,40.7,249,19,0,698,26.2,0,19,203,3.90,249,0,40.6,18659,38.5,215,1160,79.1,1866
2023-03-14 06:12:00,0,74.9,28607,56878,0,0,0,0,0,176,291,124,456,65.7,449,38.5,0,587,32.3,0,38.5,1715,4.03,447,0,65.8,41700,19,1737,6784,375,1081,74.9,0,35377,59839,0,0,0,0,0,223,117,29.0,256,40.7,256,19,0,699,26.2,0,19,187,3.90,249,0,40.6,24017,38.5,216,1154,94.9,1071
2023-03-14 06:14:00,0,82.2,23584,51576,0,0,0,0,0,173,288,130,454,66.1,449,38.5,0,585,32.3,0,38.5,1965,4.27,451,0,65.8,41697,19,1979,7203,582,1864,82.2,0,36150,62014,0,0,0,0,0,224,114,30.3,254,40.6,256,19,0,701,26.2,0,19,202,4.13,254,0,40.6,18201,38.5,218,1147,94.7,1858
2023-03-14 06:16:00,0,89.9,35614,88949,0,0,0,0,62,174,291,130,456,66.1,447,752,0,586,32.2,0,38.5,1818,4.50,450,0,66.1,41832,19,1829,6899,148,1334,89.9,0,58981,88401,0,0,0,0.389,150,224,113,30.3,257,41,251,472,0,699,25.7,0,19,205,4.37,252,0,41.8,27972,38.5,227,1125,76.6,1335
2023-03-14 06:18:00,0,75.2,26592,61849,0,0,0,0,62,172,289,130,455,65.7,449,752,0,585,32.0,0,38.5,1882,4.97,447,0,66.1,41701,19,1895,7045,220,1603,75.2,0,43004,69668,0,0,0,0.389,150,225,110,30.3,255,40.6,259,472,0,697,25.5,0,19,198,4.83,249,0,41.8,20227,38.5,227,1138,73.5,1607
2023-03-14 06:20:00,0,77.1,32411,61116,0,0,0,0,0,173,287,130,452,65.8,449,38.5,0,584,31.6,0,38.5,1968,4.73,447,0,66.6,41687,19,1987,7218,288,1872,77.1,0,36160,61821,0,0,0,0,0,224,108,30.3,252,40.4,258,19,0,697,25.5,0,19,206,4.99,249,0,41.5,27038,38.5,237,1195,74.6,1873
2023-03-14 06:22:00,0,77.4,24889,52919,0,0,0,0,0,176,292,129,452,65.8,449,38.5,0.389,589,31.6,0,38.5,1744,4.27,450,0,65.8,41682,19,1763,6889,298,1068,77.4,0,35376,59801,0,0,0,0,0,222,117,30.3,252,40.4,254,19,0,697,25.5,0,19,202,4.52,253,0,41,20294,38.5,223,1153,85.9,1069
2023-03-14 06:24:00,0,77.8,24260,52380,0,0,0,0.389,0,175,290,130,455,65.7,449,38.5,0.389,587,31.6,0,38.5,1878,4.27,448,0,65.8,41787,19,1906,7023,2726,1604,77.8,0,35952,63611,0,0,0,0,0,224,110,30.3,255,40.3,255,19,0,699,25.5,0,19,205,4.13,250,0,40.6,19177,38.5,235,1124,115,1598
2023-03-14 06:26:00,0,80.8,36707,90201,0,0,0,0.389,62,173,292,130,460,65.3,447,751,0,586,32.0,0,38.5,1804,4.27,447,0,65.8,41772,19,1825,6984,2435,1348,80.8,0,58882,90868,0,0,0,0,151,224,118,30.3,255,39.9,251,471,0,699,26.0,0,19,195,4.13,249,0,40.3,29084,38.5,230,1167,108,1340
2023-03-14 06:28:00,0,81.1,27582,79879,0,0,0,0,62,171,287,130,455,65.7,447,751,0,586,32.3,0,38.5,1882,4.27,451,0,65.8,41688,19,1894,7112,229,1610,81.1,0,58699,88731,0,0,0.389,0,151,225,110,30.3,254,40.3,251,471,0,702,26.2,0,19,197,4.13,253,0,40.3,19693,38.5,212,1137,78.0,1606
2023-03-14 06:30:00,0,74.5,34739,63528,0,0,0,0,0,172,285,124,452,65.7,448,38.5,0,587,31.8,0,38.5,1940,4.03,449,0,66.1,41670,19,1951,7096,288,1870,74.5,0,36137,61609,0,0,0,0,0,225,104,29.0,252,40.3,253,19,0,699,25.7,0,19,202,3.90,251,0,41,29378,38.5,217,1143,75.0,1867
2023-03-14 06:32:00,0,75.2,25182,53219,0,0,0,0,0,172,285,136,455,65.7,436,38.5,0,588,31.6,0,38.5,1798,4.27,447,0,66.3,41709,19.4,1817,6865,1495,1344,75.2,0,35646,61334,0,0,0,0,0,225,110,31.6,256,40.3,246,19,0,698,25.5,0,19,197,4.13,249,0,41.4,20348,38.5,220,1143,93.3,1336
2023-03-14 06:34:00,0,76.0,24305,52296,0,0,0,0,0,171,290,130,454,66.5,434,38.5,0,591,31.6,0.389,38.5,1895,4.50,449,0,66.4,41708,19.0,1922,7031,1815,1609,76.0,0,35903,62681,0,0,0,0,0,226,114,30.3,254,41.1,245,19.0,0,697,25.5,0,19.0,206,4.37,251,0,41.4,19203,38.5,235,1118,98.5,1599
2023-03-14 06:36:00,0,80.4,37904,91520,0,0,0,0,62,171,284,112,455,66.9,445,753,0,590,31.8,0,38.5,1877,4.27,451,0,66.4,41721,19,1900,7116,731,1609,80.4,0,59287,89967,0,0,0,0,152,226,102,26.3,255,41.5,249,472,0,697,25.7,0,19.4,197,4.13,253,0,41,30002,38.5,224,1147,88.2,1597
2023-03-14 06:38:00,0,82.2,26372,79153,0,0,0,0,62,173,291,130,455,65.8,445,753,0,587,32.3,0,38.5,1733,4.27,449,0,65.7,41663,19,1748,6872,594,1085,82.2,0,58722,88343,0,0,0,0,152,223,109,30.3,260,40.4,249,472,0,699,26.2,0,19,199,4.13,251,0,40.6,18965,38.5,221,1156,82.6,1080
2023-03-14 06:40:00,0,84.0,34095,62907,0,0,0,0,0,175,293,136,454,65.3,450,38.5,0,587,32.3,0,38.5,1945,4.27,448,0,66.1,41832,19,1965,7189,288,1872,84.0,0,36268,61834,0,0,0,0,0,222,120,31.6,259,40.6,255,19,0,701,26.2,0,19,188,4.13,249,0,41,28753,38.5,213,1133,75.3,1874
2023-03-14 06:42:00,0,80.4,25106,53170,0,0.389,0,0,0,176,287,141,453,65.3,447,38.5,0,586,32.3,0,38.5,1815,4.73,448,0,66.8,41660,19,1819,6959,148,1337,80.4,0,35596,60245,0,0,0,0,0,222,108,32.9,252,40.3,257,19,0,700,26.2,0,19,205,4.60,249,0,41.7,20266,38.5,220,1162,76.6,1339
2023-03-14 06:44:00,0,77.1,29261,57663,0,0.389,0,0,0,174,284,136,455,66.5,446,38.5,0,588,32.3,0,38.5,1888,4.97,450,0,66.5,41708,19.0,1896,7048,229,1599,77.1,0,35894,61145,0,0,0,0,0,223,103,31.6,256,40.7,250,19.0,0,699,26.2,0,19.0,208,4.84,253,0,41.8,24156,38.5,220,1150,78.8,1600
2023-03-14 06:46:00,0,73.8,26751,66927,0,0,0,0,0.389,173,292,124,452,65.7,449,38.5,0,589,31.8,0,38.5,1961,4.97,450,0.389,66.1,41707,19,2036,7229,580,1865,73.8,0,47214,75404,0,0,0,0,0,224,117,29.0,252,40.6,254,19,0,698,25.7,0.389,19,199,4.83,253,0,41,20325,38.5,251,1153,87.3,1866
2023-03-14 06:48:00,0,74.5,24914,77560,0,0,0,0,62.4,174,294,113,454,66.1,450,752,0,586,31.6,0,38.5,1765,4.97,448,0.389,65.7,41653,19,1767,6812,372,1074,74.5,0,58685,88029,0,0,0,0,150,225,113,26.3,259,41,255,471,0,697,25.5,0.389,19,223,4.83,250,0,40.3,17519,38.5,222,1156,87.1,1077
2023-03-14 06:50:00,0,76.7,32615,61279,0,0,0,0,0,174,290,108,455,65.7,444,38.5,0,583,31.6,0,38.5,1969,4.97,451,0,65.7,41701,19,1980,7188,288,1866,76.7,0,36164,61864,0,0,0,0,0,224,113,25.0,260,40.6,253,19,0,699,25.5,0,19,201,4.83,252,0,41.4,27262,38.5,226,1167,75.0,1867
2023-03-14 06:52:00,0,76.7,25053,53154,0,0,0,0,0,174,287,130,456,66.1,445,38.5,0,585,31.6,0,38.5,1827,4.27,452,0,65.8,41672,19,1854,7049,139,1343,76.7,0,35619,60423,0,0,0,0,0,225,115,30.7,256,41,255,19,0.389,702,25.5,0,19,188,4.13,255,0,41.7,20196,38.5,224,1170,71.7,1339
2023-03-14 06:54:00,0,76.7,33194,61877,0,0,0,0,0,174,291,129,461,67.3,450,38.5,0,585,31.6,0,38.9,1901,4.27,448,0,65.8,41734,19,1911,7061,228,1611,76.7,0,35936,61280,0.389,0,0,0,0,225,114,36.0,258,41.4,255,19,0,701,25.5,0,19,204,4.13,255,0,40.6,28085,38.5,226,1139,78.4,1601
2023-03-14 06:56:00,0,78.9,25643,53783,0,0,0,0,0,174,293,141,454,65.8,447,38.5,0,586,31.8,0,38.5,1956,4.50,447,0,65.9,41682,19,1966,7212,291,1880,78.9,0,36140,61735,0,0,0,0,0,224,118,32.9,255,40.3,251,19.4,0,699,25.7,0,19,209,4.37,254,0,40.4,20268,38.5,219,1138,82.4,1876
2023-03-14 06:58:00,0.389,80.7,27263,80149,0,0,0,0,62,176,291,124,452,65.7,447,750,0,587,32.3,0,38.5,1737,4.97,447,0,65.8,41664,19,1762,6835,80.9,1078,80.7,0.389,58792,87832,0,0,0,0,151,223,117,29.0,251,40.3,252,471,0,700,26.2,0,19,191,4.83,249,0,41,19859,38.9,223,1136,75.1,1076
2023-03-14 07:00:00,0,73.8,35344,64226,0.389,0,0,0,0,176,289,124,455,65.7,446,38.5,0,586,32.0,0,38.5,1952,4.97,452,0,66.0,41787,19,1977,7194,297,1866,73.8,0,36217,61854,0,0.389,0,0,0,224,108,29.0,255,40.3,249,19,0,703,26.0,0,19,203,4.83,254,0.389,42.8,29978,38.5,229,1165,80.2,1859
2023-03-14 07:02:00,0,73.8,24601,52556,0,0,0,0,0,176,284,130,456,65.7,447,38.5,0,586,31.6,0,38.5,1808,4.97,449,0,66.1,41733,19,1816,6911,139,1347,73.8,0,35653,60134,0,0,0,0,0,223,104,30.3,258,40.3,252,19,0,701,25.5,0,19,209,4.83,251,0,41.4,19728,38.5,220,1144,71.7,1340
2023-03-14 07:04:00,0,77.1,34566,63265,0,0,0.389,0,0,174,288,130,452,65.7,447,38.5,0,583,31.6,0,38.5,1895,4.97,452,0,65.8,41751,19,1905,7056,230,1611,77.1,0,35941,61107,0,0,0,0,0,224,114,30.3,252,40.3,252,19,0,703,25.5,0,19,205,4.83,250,0,41.4,29461,38.5,221,1125,78.4,1601
2023-03-14 07:06:00,0,78.5,25648,53767,0,0,0.389,0,0,171,290,136,454,65.7,449,38.5,0,585,31.6,0,38.5,1955,4.97,460,0,66.6,41659,19,1987,7255,288,1871,78.5,0,36127,61837,0,0,0,0,0.389,226,110,31.6,254,40.3,254,19,0,701,25.5,0,19,192,4.83,253,0,41.8,20271,38.5,234,1163,75.0,1864
2023-03-14 07:08:00,0,74.5,26466,79259,0,0,0,0,62,172,285,136,458,65.7,448,752,0,586,31.6,0,38.5,1732,4.97,449,0,66.6,41669,19,1759,6835,1879,1072,74.5,0,58700,89659,0,0,0,0,152,224,109,31.6,258,40.6,253,472,0,700,25.5,0,19,193,4.83,251,0,41.8,19065,38.5,227,1135,107,1079
2023-03-14 07:10:00,0,80,36088,66372,0,0,0,0,62,173,287,130,452,66.0,447,752,0,586,31.6,0,38.5,1979,4.97,448,0,65.8,41734,19,1986,7212,2801,1870,80,0,37993,66794,0,0,0,0,151,224,105,30.3,252,41.4,251,472,0,700,25.5,0,19,221,4.83,250,0,40.6,29982,38.5,222,1180,122,1870
2023-03-14 07:12:00,0,78.9,23494,51456,0,0,0,0,0,173,289,124,452,66.1,450,38.5,0,585,32.0,0,38.5,1814,4.27,449,0,65.7,41623,19,1841,6979,139,1340,78.9,0,35586,60155,0,0,0,0,0,224,106,29.0,252,42.1,261,19,0,701,26.0,0,19,199,4.13,251,0,41.4,18643,38.5,225,1184,71.7,1338
2023-03-14 07:14:00,0,81.1,33421,62112,0,0,0,0,0,174,292,130,454,66.2,445,38.5,0,586,32.3,0,38.5,1870,4.27,438,0,65.8,41706,19,1907,7009,749,1601,81.1,0,35922,61544,0,0,0,0,0,224,117,30.3,254,41.9,250,19,0,702,26.2,0,19,187,4.13,246,0,40.6,28309,38.5,233,1125,96.0,1601
2023-03-14 07:16:00,0,83.3,25643,53805,0,0,0,0,0,173,290,141,442,65.7,447,38.5,0,587,32.3,0,38.5,1935,4.66,438,0,65.4,41693,19,1959,7155,2162,1868,83.3,0,36158,63579,0,0,0,0,0,225,115,32.9,248,40.6,251,19,0,700,26.2,0,19,195,4.13,246,0,40.3,20271,38.5,216,1158,115,1865
2023-03-14 07:18:00,0,77.1,32063,85207,0,0,0,0,62.0,173,288,141,440,65.8,449,752,0,585,32.3,0,38.5,1817,4.74,436,0,66.5,41768,19.0,1826,6922,139,1344,77.1,0,59052,88449,0,0,0,0.389,151,224,106,32.9,245,41.4,253,472,0,696,25.8,0,19.0,204,4.60,244,0,42.6,24407,38.5,219,1131,71.3,1336
2023-03-14 07:20:00,0,74.9,27634,74226,0,0,0,0,62,173,286,136,454,65.8,447,751,0,586,32.3,0,38.5,1888,4.97,450,0,66.1,41729,19,1916,7054,229,1604,74.9,0,53469,82368,0,0,0,0,151,225,109,31.6,254,40.3,251,472,0,696,26.2,0,19,202,4.83,252,0,41.8,20265,38.5,239,1137,78.0,1602
2023-03-14 07:22:00,0,73.4,22792,50777,0,0,0,0,0,173,291,124,456,65.8,445,38.5,0.389,584,32.3,0,38.5,1812,4.27,450,0,65.6,41775,19,1838,7028,139,1341,73.4,0,35685,60172,0,0,0,0,0,226,114,29.0,256,40.4,249,19,0,702,26.2,0,19,200,4.13,252,0,41.4,17934,38.5,234,1198,72.4,1336
2023-03-14 07:24:00,0,77.1,32277,60872,0,0,0,0,0,171,299,130,455,65.7,448,38.5,0,583,32.3,0,38.5,1747,4.27,449,0,66.1,41767,19,1750,6797,71.7,1082,77.1,0,35433,59565,0,0,0,0,0,227,124,30.3,255,40.3,253,19,0,703,26.2,0,19,200,4.13,251,0,42.5,27694,38.5,204,1163,70.2,1072
2023-03-14 07:26:00,0,78.9,25508,53684,0,0,0,0,0,172,287,124,456,65.7,447,38.5,0,587,32.3,0,38.5,1950,4.03,450,0,65.9,41707,19,1962,7162,298,1874,78.9,0,36189,61638,0,0,0,0,0,226,112,29.0,255,40.3,251,19,0,701,26.2,0,19,206,4.29,251,0,41.4,20126,38.5,225,1149,79.9,1861
2023-03-14 07:28:00,0,73.4,34575,88117,0,0,0,0,62,171,288,130,456,65.7,447,751,0,589,32.3,0,38.5,1797,4.27,449,0,65.7,41830,19,1819,6914,139,1344,73.4,0,59172,88567,0,0,0,0,151,226,107,30.3,260,40.3,251,472,0,698,26.2,0,19,200,4.52,251,0,41,26926,38.5,224,1161,71.7,1334
2023-03-14 07:30:00,0,75.2,28234,81290,0,0,0,0.389,62,172,292,130,454,65.7,447,751,0,584,32.3,0,38.5,1886,4.27,450,0,66.1,41719,19.4,1906,7051,229,1610,75.2,0,59349,89362,0,0,0.389,0,151,226,111,30.3,259,40.3,251,472,0,703,26.2,0,19,203,4.13,252,0,41.7,20314,38.5,226,1148,78.8,1604
2023-03-14 07:32:00,0,80,25302,53432,0,0,0,0.389,0,174,289,124,455,65.7,451,38.5,0,584,31.8,0.389,38.5,1953,4.50,449,0,66.1,41745,19.4,1972,7240,296,1877,80,0,36206,61732,0,0,0.389,0,0,224,114,29.0,255,40.3,261,19,0,702,25.7,0,19,208,4.37,250,0,41,19918,38.5,224,1144,79.5,1870
2023-03-14 07:34:00,0,82.6,34563,63361,0,0,0,0,0,172,293,124,454,65.7,444,38.5,0,587,31.6,0.389,38.5,1733,4.50,450,0,65.8,41807,19,1755,6812,73.9,1082,82.6,0,35450,59663,0,0,0,0,0,225,112,29.0,254,40.3,247,19,0,699,25.5,0,19,202,4.37,252,0,40.6,30004,38.5,224,1165,77.6,1072
2023-03-14 07:36:00,0,73.4,24818,52871,0,0,0,0,0,172,290,130,454,65.7,447,38.5,0,587,31.6,0,38.5,1952,4.03,450,0,65.6,41701,19,1983,7289,300,1873,73.4,0,36166,61840,0,0,0,0,0,226,114,30.3,252,40.3,251,19,0,699,25.5,0,19,189,3.90,251,0,40.3,19446,38.5,228,1168,87.3,1863
2023-03-14 07:38:00,0,71.9,35557,81924,0,0,0,0,0,170,287,119,457,65.7,451,38.5,0,585,31.6,0,38.5,1838,4.03,450,0,66.3,41782,19,1875,6984,430,1338,71.9,0,51912,80145,0,0,0,0,0,226,113,27.7,263,40.6,262,19,0,702,25.5,0,19,202,3.90,252,0,40.7,29168,38.5,241,1129,82.2,1336
2023-03-14 07:40:00,0,74.9,28202,80983,0,0,0,0,62,173,289,118,454,65.7,448,751,0,586,31.6,0,38.5,1896,4.27,449,0,66.3,41700,19,1935,6994,221,1604,74.9,0,59127,89181,0,0,0,0,151,224,114,27.7,254,40.3,258,472,0,701,25.5,0,19.4,197,4.13,251,0,42.6,20278,38.5,242,1128,73.9,1601
2023-03-14 07:42:00,0,75.6,24514,52675,0,0,0,0,0,174,297,119,452,65.7,445,38.5,0,585,31.6,0,38.5,1966,4.73,450,0,65.8,41685,19,1987,7220,516,1875,75.6,0,36174,62135,0,0,0,0,0,224,122,32.7,252,40.3,249,19,0,701,25.5,0,19,204,4.60,258,0,42.1,19112,38.5,231,1178,91.1,1869
2023-03-14 07:44:00,0,71.9,34545,63264,0,0,0,0,0,174,291,129,452,66.1,448,38.5,0,586,31.6,0,38.5,1736,4.97,449,0,66.6,41779,19,1763,6747,71.3,1079,71.9,0,35444,59641,0,0,0,0,0,224,109,30.3,252,41.1,253,19,0,700,25.5,0,19,192,4.83,257,0,41.1,29970,38.5,218,1113,70.6,1071
2023-03-14 07:46:00,0,78.2,24270,52293,0,0,0,0,0,174,284,136,457,66.1,449,38.5,0,586,31.6,0,38.5,1950,4.50,450,0,66.2,41708,19,2023,7177,297,1872,78.2,0,36184,61716,0,0,0,0,0,225,109,31.6,257,40.6,252,19,0,700,25.5,0.389,19,200,4.37,252,0,41.1,18893,38.5,249,1130,80.2,1866
2023-03-14 07:48:00,0,80.4,33494,62699,0,0.389,0,0,0.389,176,291,130,455,65.7,449,38.5,0,585,31.6,0,38.5,1814,4.03,448,0.389,66.1,41792,19,1828,6988,149,1335,80.4,0,36174,60876,0,0,0,0,0,223,117,30.3,255,40.3,254,19,0,700,25.5,0,19,202,3.90,250,0,41.4,28612,38.5,215,1125,76.2,1333
2023-03-14 07:50:00,0,83.7,28154,81172,0,0,0,0,62,174,287,130,452,66.1,445,751,0,582,31.6,0,38.9,1886,4.27,450,0,65.7,41717,19,1913,7071,2332,1601,83.7,0,59335,91607,0,0,0,0,151,223,106,30.3,252,41.1,249,472,0.389,699,25.5,0,19,194,4.13,252,0,41.4,20236,38.5,227,1148,115,1601
2023-03-14 07:52:00,0,78.9,29697,58137,0,0,0,0,0,172,293,136,454,66.2,447,38.5,0,588,31.6,0,38.9,1930,4.27,449,0,65.7,41779,19.0,1961,7240,819,1870,78.9,0,36226,62383,0,0,0,0,0,226,117,32.0,254,41.1,251,19.0,0.389,700,25.5,0,19.0,183,4.14,252,0,41.4,24314,38.5,223,1149,96.7,1861
2023-03-14 07:54:00,0,75.6,24855,52843,0,0,0,0,0,173,290,136,455,65.7,448,38.5,0,587,31.6,0,38.5,1742,4.27,449,0,65.7,41749,19,1766,6764,71.3,1081,75.6,0,35406,59532,0,0,0,0,0,224,111,32.0,256,40.6,254,19,0,700,25.5,0,19,186,4.13,251,0,40.6,20267,38.5,222,1116,70.2,1072
2023-03-14 07:56:00,0.389,75.2,23189,51187,0.389,0,0,0,0,174,285,124,455,65.7,449,38.5,0,585,31.8,0,38.5,1971,4.27,449,0,65.7,41736,19,1978,7201,2576,1875,75.2,0.389,36181,64021,0.389,0,0,0,0,225,106,29.0,256,40.3,254,19,0,702,25.7,0,19,217,4.13,251,0,40.6,17815,38.5,220,1131,107,1872
2023-03-14 07:58:00,0.389,76.7,32485,61140,0.389,0,0,0,0,174,286,135,454,66.1,434,38.5,0,589,32.3,0,38.5,1797,4.50,448,0,65.8,41802,19,1820,6909,148,1344,76.7,0.389,35723,60238,0.389,0,0,0,0,225,111,31.6,254,40.3,243,19.4,0,698,26.2,0,19,200,4.37,250,0.389,41,27659,38.5,230,1150,76.6,1341
2023-03-14 08:00:00,0,78.5,28110,81096,0,0,0,0,62,174,288,124,456,66.1,435,751,0,589,32.3,0,38.5,1890,4.27,449,0,65.8,41705,19,1923,7016,220,1606,78.5,0,59341,89359,0,0,0,0,151,223,107,29.0,255,40.3,245,472,0,697,26.2,0,19,200,4.13,251,0.389,41.7,20196,38.9,246,1143,72.8,1595
2023-03-14 08:02:00,0,82.2,32330,61039,0,0,0,0,0,175,290,124,454,65.7,450,38.5,0,588,31.8,0,38.5,1969,4.50,448,0,65.8,41743,19,1980,7243,297,1876,82.2,0,36214,61864,0,0,0,0,0,225,108,29.0,253,40.3,259,19,0,698,25.7,0,19,211,4.37,250,0,41.7,26956,38.9,222,1162,79.5,1863
2023-03-14 08:04:00,0,83.7,25128,53261,0,0,0.389,0,0,175,284,130,454,65.4,450,38.5,0,590,31.6,0,38.5,1808,4.97,449,0,65.7,41696,19,1823,6913,148,1349,83.7,0,35663,60142,0,0.389,0,0,0,224,109,30.3,254,39.9,255,19,0,696,25.5,0,19,204,4.83,251,0,40.3,20267,38.5,221,1146,76.6,1338
